OpenedYear,Status,PracticeCode,PracticeName,NAICS,NAICS Name,BusinessStreetLine1,BusinessCity,BusinessState,PracticeId,id
2021,New,999,Other/Miscellaneous,"922000-Justice, Public Order & Safety",,20817 17th Ave S,Des Moines,WA,60,60000593209
2013,Closed,421,Repossession,441100-Automotive Dealers,,,Augusta,KS,48,48000439913
2013,Closed,999,Other/Miscellaneous,513320-Telecommunications/Wireless,,,Bonney Lake,WA,60,60000431894
2020,Closed,404,Collection Practices,522291-Consumer Lending (includes Payday Lenders),,515 E Burnside,Portland,OR,46,46000568852
2019,Closed,301,Failure To Deliver/Perform,713940-Fitness & Recreational Industries,,1025 NW Gilman Blvd #E-8,Issaquah,WA,33,33000551720
2017,Closed,316,Billing Issues,513200-Cable Networks & Program Distribution,,1323 34th Ave,Fife,WA,107,107000500013
2014,Closed,316,Billing Issues,621200-Offices of Dentists,,1100 Eastside St S Ste 4,Olympia,WA,107,107000447796
2017,New,999,Other/Miscellaneous,513310,Wired Telecommunications Carriers,999 Main St 9th Fl,Boise,ID,60,60000497954
2017,Closed,301,Failure To Deliver/Perform,524000-Insurance Carriers & Related Activities,,2775 Sanders Rd,Northbrook,IL,33,33000517468
2016,Closed,19,Inadequate Disclosure,513200-Cable Networks & Program Distribution,Cable Networks & Program Distribution,Office of the President,Dallas,TX,13,13000488483
2019,Closed,19,Inadequate Disclosure,722000-Restaurants and Bars,,,Redmond,WA,13,13000547403
2021,New,999,Other/Miscellaneous,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,60,60000586857
2019,New,999,Other/Miscellaneous,993000-Phishing,,This is the ALL major,,  ,60,60000545003
2014,Closed,318,Charge:Service Not Performed/Product not delivered,454100-Electronic Shopping & Mail Order Houses,Electronic Shopping & Mail Order Houses,18710 Meridian E Ste 115-83,Puyallup,WA,40,40000454903
2018,Closed,403,Collection Activity (Fraudulent or mistaken ID),561440-Collection Agencies,,PO Box 1655,Lake Dallas,TX,177,177000532023
2018,Closed,301,Failure To Deliver/Perform,513200-Cable Networks & Program Distribution,,1323 34th Ave,Fife,WA,33,33000525205
2016,Closed,203,Internet & Mobile device based transaction,511210-Software Publishers,Software Publishers,One Microsoft Wy,Redmond,WA,27,27000478428
2020,Closed,16,Identity Theft,920000-Public Administration,,PO Box 9046,Olympia,WA,102,102000571208
2015,Closed,320,Unsatisfactory Repair/Service,454100-Electronic Shopping & Mail Order Houses,Electronic Shopping & Mail Order Houses,PO Box 81226,Seattle,WA,42,42000465717
2016,Closed,316,Billing Issues,623000-Nursing & Residential Care Facilities,,3701 188th St SW,Lynnwood,WA,107,107000495357
2018,Closed,303,Questionable Quality Product/Service,454100-Electronic Shopping & Mail Order Houses,,6329 S 226th St,Kent,WA,35,35000531899
2016,Closed,19,Inadequate Disclosure,454100-Electronic Shopping & Mail Order Houses,Electronic Shopping & Mail Order Houses,600 W Chicago Ave Ste 620,Chicago,IL,13,13000495750
2018,New,999,Other/Miscellaneous,532000-Rental & leasing services,,2727 N Central Ave,Phoenix,AZ,60,60000532102
2018,Closed,999,Other/Miscellaneous,812100-Personal Care Services,,,Battle Ground,WA,60,60000539003
2017,Closed,320,Unsatisfactory Repair/Service,441100-Automotive Dealers,,800 River Rd,Puyallup,WA,42,42000500978
2020,Closed,104,Non-Fulfillment,531200-Real Estate Agents & Agencies,,PO Box 1709,Eatonville,WA,23,23000561734
2018,Closed,316,Billing Issues,522320-Financial Transaction Processing,,11805 NE 99th St Ste1300,Vancouver,WA,107,107000533773
2016,Closed,301,Failure To Deliver/Perform,454100-Electronic Shopping & Mail Order Houses,Electronic Shopping & Mail Order Houses,PO Box 81226,Seattle,WA,33,33000493304
2020,Closed,636,Tenant's duties,990001-MHU Use Only - MH Tenant,,2018 113th St Ct E #55,Tacoma,WA,151,151000575732
2020,New,999,Other/Miscellaneous,"711300-Promoters of performing arts, sports & similar eve",,220 Nickerson St,Seattle,WA,60,60000583474
2018,Closed,316,Billing Issues,621300-Offices of Other Health Professionals,,19235 15th Ave NW,Shoreline,WA,107,107000541682
2013,Closed,446,Third-Party Loan Modification Issue,522390-Real Estate Loan Servicing,,,Las Vegas,NV,174,174000431102
2015,Closed,25,Refund Policies,454100-Electronic Shopping & Mail Order Houses,,,,WA,18,18000461669
2017,New,999,Other/Miscellaneous,561620-Security Systems (including locksmiths),,1280 S 800 E Ste 200,Orem,UT,60,60000503575
2020,Closed,22,Failure To Adjust/Refund,561510-Travel Agents,,800 Connecticut Ave,Norwalk,CT,16,16000577881
2018,Closed,999,Other/Miscellaneous,920000-Public Administration,,PO Box 42600,Olympia,WA,60,60000542012
2020,Closed,996,COVID-19,561510-Travel Agents,,1111 Expedia Group Way W,Seattle,WA,216,216000565535
2016,New,999,Other/Miscellaneous,513310,Wired Telecommunications Carriers,999 Main St 9th Fl,Boise,ID,60,60000492969
2020,Closed,410,Discrimination,445110-Supermarkets,,550 Bowie St Ste 200,Austin,TX,47,47000561761
2020,Closed,301,Failure To Deliver/Perform,454100-Electronic Shopping & Mail Order Houses,,,,WA,33,33000572606
2021,Closed,22,Failure To Adjust/Refund,454100-Electronic Shopping & Mail Order Houses,,2145 Hamilton Ave,San Jose,CA,16,16000586339
2021,Closed,320,Unsatisfactory Repair/Service,621200-Offices of Dentists,,55 NE Fairgrounds Rd #100,Bremerton,WA,42,42000592566
2020,New,999,Other/Miscellaneous,524000-Insurance Carriers & Related Activities,,199909 120th Ave NE Ste 200,Bothell,WA,60,60000580013
2019,Closed,203,Internet & Mobile device based transaction,454100-Electronic Shopping & Mail Order Houses,,,,WA,27,27000557382
2021,Closed,22,Failure To Adjust/Refund,441100-Automotive Dealers,,,Marysville,WA,16,16000586848
2016,New,999,Other/Miscellaneous,531311,Residential property managers (includes landlords),9220 Pacific Ave S,Tacoma,WA,60,60000491542
2018,Closed,316,Billing Issues,532000-Rental & leasing services,,c/o Davidson Backman Medeiros PLLC,Spokane,WA,107,107000541548
2020,Closed,22,Failure To Adjust/Refund,"711300-Promoters of performing arts, sports & similar eve",,220 Nickerson St,Seattle,WA,16,16000580576
2020,Closed,206,Right To Cancel,713940-Fitness & Recreational Industries,,,Sunnyside,WA,30,30000564975
2021,New,999,Other/Miscellaneous,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,60,60000591780
2020,New,999,Other/Miscellaneous,513320-Telecommunications/Wireless,,12255 Crosthwaite Cir #A,Poway,CA,60,60000580655
2020,Closed,316,Billing Issues,"560000-Admin. & support services (office admin., faciliti",,,Sammamish,WA,107,107000562249
2016,Closed,203,Internet & Mobile device based transaction,454100-Electronic Shopping & Mail Order Houses,Electronic Shopping & Mail Order Houses,Rm 302 3rd Fl Bld 8,Shenzhen Guandong Province 51804,CH,27,27000477729
2020,Closed,222,Advance Fee Fraud,990000-Unclassified Establishments,,,,  ,114,114000576232
2013,Closed,405,Credit Reporting Error,561450-Credit Bureaus,Credit Bureaus,PO Box 1240,Allen,TX,108,108000432789
2020,New,999,Other/Miscellaneous,513310-Wired Telecommunications Carriers,,6704 N Nevada St Ste #6,Spokane,WA,60,60000579249
2015,Closed,316,Billing Issues,513320-Telecommunications/Wireless,,PO Box 37380,Albuquerque,NM,107,107000470912
2014,Closed,638,Utilities,531190-MHU Use Only - MH landlord,MHU Use Only - MH landlord,20440 International Blvd,SeaTac,WA,153,153000455866
2016,Closed,301,Failure To Deliver/Perform,452910-Warehouse Clubs & Superstores,Warehouse Clubs & Superstores,702 SW 8th St,Bentonville,AR,33,33000478292
2017,Closed,100,Misrepresentation of Terms,441100-Automotive Dealers,,101 E Montgomery,Spokane,WA,22,22000522356
2020,Closed,415,Unemployment Fraud,920000-Public Administration,,PO Box 9046,Olympia,WA,218,218000570055
2015,Closed,444,Foreclosure Issue,522390-Real Estate Loan Servicing,Real Estate Loan Servicing,Wells Fargo Bank ,Charlotte,NC,155,155000468514
2017,Closed,303,Questionable Quality Product/Service,513200-Cable Networks & Program Distribution,,1323 34th Ave,Fife,WA,35,35000519555
2013,Closed,206,Right To Cancel,621100-Office of Physicians,,,Austin,TX,30,30000438860
2015,Closed,61,Phishing,993000-Phishing,Phishing,,,  ,111,111000475928
2014,Closed,421,Repossession,522220-Sales financing (installment or short-term business),Sales financing (installment or short-term business),5201 Rufe Snow Dr,North Richland Hills,TX,48,48000455777
2019,Closed,642,Landlord/Tenant - Residential,531311-Residential property managers (includes landlords),,3800 14th Ave SE,Lacey,WA,159,159000553269
2019,Closed,998,Governement agency complaint,920000-Public Administration,,111 Israel Rd SE,Tumwater,WA,179,179000553178
2016,Closed,301,Failure To Deliver/Perform,813200-Grantmaking & Giving Services,,,Seattle,WA,33,33000494556
2021,Open,22,Failure To Adjust/Refund,454100-Electronic Shopping & Mail Order Houses,,,Edison,NJ,16,16000592767
2020,Closed,222,Advance Fee Fraud,"235000-Special trade Contractors (includes plumbers, elec",,,,  ,114,114000570057
2015,Closed,26,Advertising,722000-Restaurants and Bars,Restaurants and Bars,6312 S Fiddler's Green Cir Ste 200 N,Greenwood Village,CO,19,19000469152
2020,New,999,Other/Miscellaneous,513320-Telecommunications/Wireless,,23 Main St,Homdel,NJ,60,60000577077
2016,Closed,404,Collection Practices,561440-Collection Agencies,,,Centralia,WA,46,46000488767
2016,Closed,403,Collection Activity (Fraudulent or mistaken ID),990000-Unclassified Establishments,Unclassified Establishments,,,  ,177,177000494592
2014,Closed,203,Internet & Mobile device based transaction,511140-Database & Directory Publishers,Database & Directory Publishers,,"Nevis, West Indies",  ,27,27000452271
2020,Closed,22,Failure To Adjust/Refund,522320-Financial Transaction Processing,,1220 Main St Ste 400 Box 4026,Vancouver,WA,16,16000578014
2019,Closed,58,Telemarketing,990000-Unclassified Establishments,,,,  ,20,20000549368
2020,Closed,318,Charge:Service Not Performed/Product not delivered,441100-Automotive Dealers,,6027 S Tacoma Wy,Tacoma,WA,40,40000577280
2020,Closed,203,Internet & Mobile device based transaction,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,27,27000571749
2016,Closed,206,Right To Cancel,522130-Credit Unions,Credit Unions,Attn: Carrie Davis,Seattle,WA,30,30000493792
2016,New,999,Other/Miscellaneous,561440,Collection Agencies,PO Box 2130,Everett,WA,60,60000491358
2019,Closed,22,Failure To Adjust/Refund,713940-Fitness & Recreational Industries,,,Vancouver,WA,16,16000548342
2017,Closed,19,Inadequate Disclosure,511210-Software Publishers,,1621 N 34th St,Seattle,WA,13,13000508924
2013,Closed,19,Inadequate Disclosure,522291-Consumer Lending (includes Payday Lenders),Consumer Lending (includes Payday Lenders),220 Lasley Ave,Wilkes-Barre,PA,13,13000429787
2019,Closed,301,Failure To Deliver/Perform,"235000-Special trade Contractors (includes plumbers, elec",,,Edmonds,WA,33,33000552684
2016,Closed,316,Billing Issues,452910-Warehouse Clubs & Superstores,Warehouse Clubs & Superstores,999 Lake Dr,Issaquah,WA,107,107000486842
2016,New,999,Other/Miscellaneous,513200,Cable Networks & Program Distribution,1323 34th Ave,Fife,WA,60,60000493092
2018,New,999,Other/Miscellaneous,442110-Furniture stores,,1201 Andover Pkwy E #103,Tukwila,WA,60,60000537374
2018,New,999,Other/Miscellaneous,442110-Furniture stores,,,Port Angeles,WA,60,60000535729
2018,Closed,640,Fees,454300-Direct Selling Establishments (including home fuel,,240 Rte 10 W,Whippany,NJ,157,157000526861
2015,Closed,316,Billing Issues,452000-General Merchandise Stores,General Merchandise Stores,"2623 NE University Village, STE 7",Seattle,WA,107,107000467942
2018,Closed,104,Non-Fulfillment,511000-Publishing Industries,,,,  ,23,23000542320
2017,Closed,25,Refund Policies,561510-Travel Agents,,1111 Expedia Group Way W,Seattle,WA,18,18000510391
2016,Closed,301,Failure To Deliver/Perform,513310-Wired Telecommunications Carriers,Wired Telecommunications Carriers,6704 N Nevada St Ste #6,Spokane,WA,33,33000483767
2020,Closed,301,Failure To Deliver/Perform,454100-Electronic Shopping & Mail Order Houses,,,Houston,TX,33,33000584307
2014,Closed,999,Other/Miscellaneous,"711300-Promoters of performing arts, sports & similar eve",,,Toluca Lake,CA,60,60000446157
2016,Closed,610,"Health, safety or sanitation",721100-Travel Accomodations,Travel Accomodations,1521 D St NE,Auburn,WA,126,126000492315
2019,Closed,422,Credit/Financing,522291-Consumer Lending (includes Payday Lenders),,PO Box 85870,Richmond,VA,49,49000549675
2013,Closed,58,Telemarketing,994000-ADAD,ADAD,THIS IS THE ALL MAJOR,,  ,20,20000424335
2016,Closed,27,Senior Exploitation,561440-Collection Agencies,,,Peachtree Corners,GA,105,105000481365
2019,New,999,Other/Miscellaneous,561440-Collection Agencies,,,Gig Harbor,WA,60,60000557434
2015,Closed,316,Billing Issues,522291-Consumer Lending (includes Payday Lenders),Consumer Lending (includes Payday Lenders),PO Box 370,Timber Lake,SD,107,107000474143
2017,Closed,203,Internet & Mobile device based transaction,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,27,27000515359
2014,Closed,222,Advance Fee Fraud,992000-Advance Fee Fraud,Advance Fee Fraud,,,  ,114,114000455550
2021,Closed,203,Internet & Mobile device based transaction,523000-Securities,,85 Willow Rd,Menlo Park,CA,27,27000592927
2017,New,999,Other/Miscellaneous,522291-Consumer Lending (includes Payday Lenders),,1231 Greenway Dr Ste 600,Irving,TX,60,60000505663
2015,Closed,320,Unsatisfactory Repair/Service,"813219-Charities, Grantmaking, Civic & Giving Services",,515 3rd Ave,Seattle,WA,42,42000469413
2015,Closed,320,Unsatisfactory Repair/Service,"233000-General Contracting, building, & developing",,,Port Orchard,WA,42,42000460534
2019,Closed,203,Internet & Mobile device based transaction,334111-Computer Manufacturing,,One Apple Park Wy,Cupertino,CA,27,27000556918
2020,Closed,61,Phishing,990000-Unclassified Establishments,,,,  ,111,111000562262
2020,Closed,316,Billing Issues,812930-Parking Lots & Garages,,20126 Ballinger Wy NE #83,Shoreline,WA,107,107000573266
2018,Closed,27,Senior Exploitation,561620-Security Systems (including locksmiths),,PO Box 814530,Dallas,TX,105,105000530057
2014,Closed,211,Wireless portability,513310-Wired Telecommunications Carriers,Wired Telecommunications Carriers,6704 N Nevada St Ste #6,Spokane,WA,110,110000458704
2013,Closed,222,Advance Fee Fraud,990000-Unclassified Establishments,,,Bellevue,WA,114,114000429150
2019,New,999,Other/Miscellaneous,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,60,60000544151
2014,Closed,203,Internet & Mobile device based transaction,"560000-Admin. & support services (office admin., faciliti",,,,  ,27,27000446712
2019,Closed,203,Internet & Mobile device based transaction,454100-Electronic Shopping & Mail Order Houses,,,Dousman,WI,27,27000550589
2017,New,999,Other/Miscellaneous,336111-Automobile Manufacturing,,3800 Hamlin Rd,Auburn Hills,MI,60,60000505676
2019,Closed,61,Phishing,993000-Phishing,,,,  ,111,111000547551
2021,Closed,301,Failure To Deliver/Perform,452100-Department Stores,,3333 Beverly Rd B6-258A-B,Hoffman Estates,IL,33,33000587381
2020,Closed,999,Other/Miscellaneous,990000-Unclassified Establishments,,PO Box 121011,San Diego,CA,60,60000559475
2016,Closed,203,Internet & Mobile device based transaction,454100-Electronic Shopping & Mail Order Houses,Electronic Shopping & Mail Order Houses,PO Box 81226,Seattle,WA,27,27000492981
2018,Closed,301,Failure To Deliver/Perform,811100-Automotive Repair & Maintenance,,500 E Dallas Rd Ste 100,Grapevine,TX,33,33000539689
2014,Closed,206,Right To Cancel,513200-Cable Networks & Program Distribution,Cable Networks & Program Distribution,Office of the President,Dallas,TX,30,30000453775
2014,Closed,316,Billing Issues,561440-Collection Agencies,Collection Agencies,20600 Chagrin Blvd   Ste 550,Shaker Heights,OH,107,107000452977
2021,Closed,22,Failure To Adjust/Refund,492110-Couriers & Express Delivery Services,,1400 W Washington St #104,Sequim,WA,16,16000588934
2020,Closed,27,Senior Exploitation,"235000-Special trade Contractors (includes plumbers, elec",,,Sequim,WA,105,105000574703
2020,Closed,19,Inadequate Disclosure,441310-Automotive Parts & Access. Stores - Retail,,,Albuquerque,NM,13,13000573082
2021,New,999,Other/Miscellaneous,522320-Financial Transaction Processing,,1455 Market St Ste 600,San Francisco,CA,60,60000593574
2014,Closed,59,Automatic Dialing,522110-Commercial Banking,Commercial Banking,PO Box 19020,Houston,TX,21,21000442329
2019,Closed,13,Misrepresentation of product or service,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,10,10000551098
2019,Closed,13,Misrepresentation of product or service,334111-Computer Manufacturing,,One Apple Park Wy,Cupertino,CA,10,10000553291
2021,Closed,22,Failure To Adjust/Refund,336111-Automobile Manufacturing,,3500 Deer Crk Rd,Palo Alto,CA,16,16000590956
2014,Closed,300,Excessive Price or Charge,445110-Supermarkets,Supermarkets,1121 124th Ave NE,Bellevue,WA,32,32000442739
2016,New,999,Other/Miscellaneous,562000,Waste Management Services,2910 Hogum Bay Rd NE,Lacey,WA,60,60000496575
