OpenedYear,Status,PracticeCode,PracticeName,NAICS,NAICS Name,BusinessStreetLine1,BusinessCity,BusinessState,PracticeId,id
2020,Closed,25,Refund Policies,452910-Warehouse Clubs & Superstores,,702 SW 8th St,Bentonville,AR,18,18000566369
2016,Closed,15,Privacy Abuse,522210-Credit Card Issuing,Credit Card Issuing,3415 Vision Drive,Houston,TX,67,67000478964
2013,Closed,316,Billing Issues,513310-Wired Telecommunications Carriers,Wired Telecommunications Carriers,1800 41st St Fl 5,Everett,WA,107,107000427027
2019,Closed,610,"Health, safety or sanitation",454100-Electronic Shopping & Mail Order Houses,,,San Francisco,CA,126,126000554024
2020,Closed,22,Failure To Adjust/Refund,531312-Non-residential property managers,,,Tenino,WA,16,16000576209
2018,Closed,22,Failure To Adjust/Refund,531311-Residential property managers (includes landlords),,,Madeira Beach,FL,16,16000531916
2019,Closed,316,Billing Issues,513200-Cable Networks & Program Distribution,,PO Box 9040,Littleton,CO,107,107000559338
2013,Closed,404,Collection Practices,561440-Collection Agencies,,,,  ,46,46000433301
2017,Closed,26,Advertising,541620-Legal Services- All other legal services,,720 Olive Way Ste 1400,Seattle,WA,19,19000515424
2017,Closed,13,Misrepresentation of product or service,"235000-Special trade Contractors (includes plumbers, elec",,,Bellevue,WA,10,10000520637
2017,Closed,315,Failure To Return Goods/Part,454100-Electronic Shopping & Mail Order Houses,,,San Diego,CA,38,38000500988
2019,Closed,421,Repossession,522130-Credit Unions,,PO Box 780,Seattle,WA,48,48000557799
2013,Closed,316,Billing Issues,513200-Cable Networks & Program Distribution,Cable Networks & Program Distribution,1323 34th Ave,Fife,WA,107,107000438387
2018,New,999,Other/Miscellaneous,"444000-Building materials (incl. plumbing stores), garden",,7314 Canyon Rd E.,Puyallup,WA,60,60000525619
2016,New,318,Charge:Service Not Performed/Product not delivered,513200,Cable Networks & Program Distribution,PO Box 9040,Littleton,CO,40,40000491335
2015,Closed,316,Billing Issues,561440-Collection Agencies,,,Westminster,CO,107,107000464524
2015,Closed,320,Unsatisfactory Repair/Service,522110-Commercial Banking,Commercial Banking,PO Box 6000,Sioux Falls,SD,42,42000466240
2021,Closed,206,Right To Cancel,713940-Fitness & Recreational Industries,,,Vancouver,WA,30,30000588648
2020,Closed,301,Failure To Deliver/Perform,441100-Automotive Dealers,,910 Traffic Ave,Sumner,WA,33,33000563664
2019,Closed,316,Billing Issues,621300-Offices of Other Health Professionals,,PO Box 88087,Chicago,IL,107,107000546623
2013,Closed,550,International/Cross Border,992000-Advance Fee Fraud,Advance Fee Fraud,All Major,,  ,59,59000424421
2016,New,999,Other/Miscellaneous,811100-Automotive Repair & Maintenance,,,Charlotte,NC,60,60000485859
2019,New,999,Other/Miscellaneous,561440-Collection Agencies,,,Carmel,IN,60,60000549862
2019,Closed,61,Phishing,990000-Unclassified Establishments,,,,  ,111,111000555328
2017,Closed,301,Failure To Deliver/Perform,514191-Internet service providers/info. services (doesn't,,6704 N Nevada St Ste #6,Spokane,WA,33,33000507847
2016,Closed,998,Governement agency complaint,"233000-General Contracting, building, & developing","General Contracting, building, & developing",,Tacoma,WA,179,179000478034
2020,Closed,22,Failure To Adjust/Refund,"711300-Promoters of performing arts, sports & similar eve",,220 Nickerson St,Seattle,WA,16,16000574229
2020,New,999,Other/Miscellaneous,454100-Electronic Shopping & Mail Order Houses,,,,  ,60,60000574948
2021,Open,211,Seller Account Issue,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,225,225000594846
2017,Closed,999,Other/Miscellaneous,921190-Government (General),,PO Box 9030,Olympia,WA,60,60000503104
2013,Closed,999,Other/Miscellaneous,813990-Home and Condo owner associations,Home and Condo owner associations,8617 Martin Wy E,Lacey,WA,60,60000429313
2019,Closed,17,Imposter scam,541800-Advertising & Related Services (includes coupon bo,,388 Market St #1300,San Francisco,CA,194,194000553514
2017,New,999,Other/Miscellaneous,990000-Unclassified Establishments,,,,  ,60,60000511592
2017,Closed,316,Billing Issues,513320-Telecommunications/Wireless,,308 S Akard St Rm 1110,Dallas,TX,107,107000517997
2018,Open,999,Other/Miscellaneous,531190-MHU Use Only - MH landlord,,600 Yakima Ave,Moses Lake,WA,60,60000537251
2018,New,999,Other/Miscellaneous,233110-Land Subdivisions & Land Development,,3535 Factoria Blvd SE Ste 110,Bellevue,WA,60,60000541407
2019,New,999,Other/Miscellaneous,441100-Automotive Dealers,,9220 S Tacoma Way,Tacoma,WA,60,60000547283
2019,Closed,206,Right To Cancel,531390-Timeshare exchange services,,10750 W Charleston Blvd,Las Vegas,NV,30,30000547722
2020,Closed,22,Failure To Adjust/Refund,"711300-Promoters of performing arts, sports & similar eve",,220 Nickerson St,Seattle,WA,16,16000580645
2018,New,999,Other/Miscellaneous,"813219-Charities, Grantmaking, Civic & Giving Services",,1111 Cornwall AVE,Bellingham,WA,60,60000535657
2017,Closed,7,Warranty,443120-Computer & Computer Software Stores,,,,WA,6,6000511690
2015,Closed,61,Phishing,993000-Phishing,Phishing,This is the ALL Major,,  ,111,111000468006
2019,Closed,303,Questionable Quality Product/Service,513200-Cable Networks & Program Distribution,,1323 34th Ave,Fife,WA,35,35000558258
2014,Closed,318,Charge:Service Not Performed/Product not delivered,541100-Legal Services- Attorneys,Legal Services- Attorneys,PO BOX 282,Auburn,WA,40,40000454222
2018,Closed,999,Other/Miscellaneous,561440-Collection Agencies,,6565 Kimball Dr Ste 200,Gig Harbor,WA,60,60000531319
2019,Closed,100,Misrepresentation of Terms,441100-Automotive Dealers,,3025 Auburn Wy N,Auburn,WA,22,22000544564
2020,Closed,4,Prizes & Promotion Issue,"813219-Charities, Grantmaking, Civic & Giving Services",,2815 2nd Ave Ste 370,Seattle,WA,3,3000569526
2017,New,999,Other/Miscellaneous,441100-Automotive Dealers,,6030 S Tacoma Wy,Tacoma,WA,60,60000522786
2020,Closed,316,Billing Issues,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,107,107000561616
2018,Closed,638,Utilities,531190-MHU Use Only - MH landlord,,4611 NW Fruit Valley Rd #102,Vancouver,WA,153,153000533216
2017,Closed,321,Unnecessary Repair/Service,334111-Computer Manufacturing,,One Dell Way Mail Stop RR7,Round Rock,TX,43,43000510872
2013,Closed,12,Price or Savings Claim,443000-Electronics/appliance stores,,,Bellevue,WA,9,9000429383
2013,Closed,641,Failed communication attempts,454100-Electronic Shopping & Mail Order Houses,,,Aurora,OH,158,158000434618
2020,Closed,999,Other/Miscellaneous,441310-Automotive Parts & Access. Stores - Retail,,,Vancouver,WA,60,60000583872
2013,Closed,304,Questionable Quality/Used,441100-Automotive Dealers,Automotive Dealers,15008 Smokey Point Blvd,Marysville,WA,36,36000436896
2013,Closed,627,Privacy Issues,990000-Unclassified Establishments,,,Tacoma,WA,141,141000432005
2013,Closed,610,"Health, safety or sanitation",531190-MHU Use Only - MH landlord,MHU Use Only - MH landlord,8405 SE 53rd Pl,Mercer Island,WA,126,126000430273
2017,Closed,22,Failure To Adjust/Refund,812100-Personal Care Services,,13325 100th Ave NE Ste B,Kirkland,WA,16,16000505395
2016,Closed,316,Billing Issues,513310-Wired Telecommunications Carriers,Wired Telecommunications Carriers,6704 N Nevada St Ste #6,Spokane,WA,107,107000487914
2013,Closed,404,Collection Practices,561440-Collection Agencies,Collection Agencies,6565 Kimball Dr Ste 200,Gig Harbor,WA,46,46000436600
2018,New,999,Other/Miscellaneous,513200-Cable Networks & Program Distribution,,Office of the President,Dallas,TX,60,60000538128
2019,Closed,19,Inadequate Disclosure,522220-Sales financing (installment or short-term business),,3161 Michelson Dr #1900,Irvine,CA,13,13000547065
2020,Closed,22,Failure To Adjust/Refund,524000-Insurance Carriers & Related Activities,,199909 120th Ave NE Ste 200,Bothell,WA,16,16000580818
2014,Closed,61,Phishing,993000-Phishing,Phishing,,,  ,111,111000454843
2020,Closed,61,Phishing,993000-Phishing,,This is the ALL major,,  ,111,111000580211
2019,New,999,Other/Miscellaneous,334111-Computer Manufacturing,,One Apple Park Wy,Cupertino,CA,60,60000551320
2018,New,999,Other/Miscellaneous,"332214-Kitchen utensil manufacturing, includes pots, pans",,,Kent,WA,60,60000530874
2015,Closed,203,Internet & Mobile device based transaction,454100-Electronic Shopping & Mail Order Houses,Electronic Shopping & Mail Order Houses,PO Box 81226,Seattle,WA,27,27000474546
2015,Closed,442,Short Sale,454100-Electronic Shopping & Mail Order Houses,Electronic Shopping & Mail Order Houses,445 Broad Hollow Rd Ste 25,Melville,NY,189,189000463087
2020,New,999,Other/Miscellaneous,611000-Educational Services,,501 N Riverpoint Blvd MS 1009,Spokane,WA,60,60000574540
2017,Closed,999,Other/Miscellaneous,522220-Sales financing (installment or short-term business),,PO Box 2013,Buffalo,NY,60,60000506268
2020,Closed,303,Questionable Quality Product/Service,722000-Restaurants and Bars,,,Seattle,WA,35,35000574493
2019,New,999,Other/Miscellaneous,531390-Timeshare exchange services,,220 120th Ave NE,Bellevue,WA,60,60000543929
2017,Closed,315,Failure To Return Goods/Part,811100-Automotive Repair & Maintenance,,9131 Evergreen Wy,Everett,WA,38,38000501767
2017,Closed,303,Questionable Quality Product/Service,336111-Automobile Manufacturing,,Attn: Customer Mediation,Irvine,CA,35,35000502421
2019,Closed,895,Mortgage Servicing Issue,522390-Real Estate Loan Servicing,,PO Box 5914 ,Santa Rosa,CA,215,215000558954
2020,Closed,22,Failure To Adjust/Refund,721100-Travel Accomodations,,c/o Davidson Backman Medeiros PLLC,Spokane,WA,16,16000583155
2017,Closed,404,Collection Practices,522110-Commercial Banking,Real Estate Loan Servicing,425 Pike St,Seattle,WA,46,46000497803
2021,Closed,317,Charge Above Estimate,454100-Electronic Shopping & Mail Order Houses,,,Spokane,WA,39,39000591529
2017,Closed,11,Service Protection Plan Issue,513200-Cable Networks & Program Distribution,,1323 34th Ave,Fife,WA,198,198000522903
2019,Closed,13,Misrepresentation of product or service,"813219-Charities, Grantmaking, Civic & Giving Services",,,Everett,WA,10,10000548751
2013,Closed,999,Other/Miscellaneous,531311-Residential property managers (includes landlords),Residential property managers (includes landlords),PO Box 99250 ,Lakewood,WA,60,60000441243
2020,Closed,998,Governement agency complaint,920000-Public Administration,,PO Box 5000,Vancouver,WA,179,179000579670
2017,Closed,25,Refund Policies,334111-Computer Manufacturing,,One Apple Park Wy,Cupertino,CA,18,18000500167
2019,Closed,638,Utilities,531190-MHU Use Only - MH landlord,,PO Box 1159,Kingston,WA,153,153000548935
2018,Closed,999,Other/Miscellaneous,990000-Unclassified Establishments,,,,  ,60,60000541970
2019,New,999,Other/Miscellaneous,561450-Credit Bureaus,,PO Box 1240,Allen,TX,60,60000545496
2013,Closed,320,Unsatisfactory Repair/Service,522110-Commercial Banking,Commercial Banking,Wells Fargo Bank ,Charlotte,NC,42,42000440960
2013,Closed,213,Free to Pay,454100-Electronic Shopping & Mail Order Houses,,,Wallingford,CT,164,164000432510
2016,Closed,444,Foreclosure Issue,522390-Real Estate Loan Servicing,Real Estate Loan Servicing,Wells Fargo Bank ,Charlotte,NC,155,155000489880
2020,Closed,996,COVID-19,713990-Amusement & Recreational Industries,,,Pasco,WA,216,216000565595
2014,Closed,26,Advertising,513310-Wired Telecommunications Carriers,Wired Telecommunications Carriers,6704 N Nevada St Ste #6,Spokane,WA,19,19000446993
2018,New,999,Other/Miscellaneous,993000-Phishing,,This is the ALL Major,,  ,60,60000539489
2015,Closed,323,Invoice - misleading or fraudulent,541800-Advertising & Related Services (includes coupon bo,,,Denver,CO,182,182000477072
2017,Closed,61,Phishing,993000-Phishing,,This is the ALL Major,,  ,111,111000514208
2015,Closed,422,Credit/Financing,441100-Automotive Dealers,Automotive Dealers,20006 64th W,Lynnwood,WA,49,49000471192
2020,Open,999,Other/Miscellaneous,"560000-Admin. & support services (office admin., faciliti",,,,WA,60,60000585273
2015,Closed,998,Governement agency complaint,920000-Public Administration,Public Administration,400 Maryland Ave SW,Washington,DC,179,179000463070
2017,Closed,203,Internet & Mobile device based transaction,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,27,27000499441
2019,Closed,203,Internet & Mobile device based transaction,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,27,27000547317
2019,Closed,303,Questionable Quality Product/Service,"560000-Admin. & support services (office admin., faciliti",,,Bellevue,WA,35,35000554816
2021,Closed,998,Governement agency complaint,920000-Public Administration,,PO Box 34023,Seattle,WA,179,179000587640
2019,Closed,15,Privacy Abuse,541800-Advertising & Related Services (includes coupon bo,,,,  ,67,67000553203
2014,Closed,404,Collection Practices,561440-Collection Agencies,Collection Agencies,444 Highway 96 E,Saint Paul,MN,46,46000450564
2019,Closed,316,Billing Issues,513200-Cable Networks & Program Distribution,,1323 34th Ave,Fife,WA,107,107000551153
2013,Closed,512,Forged or Altered Documents,441100-Automotive Dealers,Automotive Dealers,1700 Alexander Ave E,Fife,WA,51,51000423926
2020,New,999,Other/Miscellaneous,531311-Residential property managers (includes landlords),,,Bellevue,WA,60,60000582593
2014,Closed,203,Internet & Mobile device based transaction,990000-Unclassified Establishments,,,,TX,27,27000449490
2020,New,999,Other/Miscellaneous,531311-Residential property managers (includes landlords),,PO Box 4508,Federal Way,WA,60,60000582346
2015,Closed,320,Unsatisfactory Repair/Service,453300-Used merchandise stores,,,Seattle,WA,42,42000469215
2018,Closed,204,Unsolicited E-mail,443120-Computer & Computer Software Stores,,,,  ,28,28000538212
2014,Closed,60,Unauthorized Debit,454100-Electronic Shopping & Mail Order Houses,,,Bellevue,WA,109,109000451519
2013,Closed,301,Failure To Deliver/Perform,524128-Extended Service contract companies,,Legal Department,Birmingham,AL,33,33000437595
2020,Closed,999,Other/Miscellaneous,531190-MHU Use Only - MH landlord,,2120 State Ave NE Ste 201,Olympia,WA,60,60000561669
2019,Closed,22,Failure To Adjust/Refund,454100-Electronic Shopping & Mail Order Houses,,,Bellingham,WA,16,16000545180
2018,Closed,22,Failure To Adjust/Refund,513310-Wired Telecommunications Carriers,,1800 41st St Fl 5,Everett,WA,16,16000530168
2013,Closed,320,Unsatisfactory Repair/Service,"310000-Food, beverage, tobacco, textiles, apparel Manufac",,,Kirkland,WA,42,42000437059
2020,Closed,316,Billing Issues,531311-Residential property managers (includes landlords),,PO Box 2130,Everett,WA,107,107000560070
2016,Closed,30,Data Breach,531200-Real Estate Agents & Agencies,Real Estate Agents & Agencies,12886 Interurban Ave S,Tukwila,WA,115,115000482856
2018,Closed,521,Business Failure or Bankruptcy,443111-Household Appliance Stores,,,Kent,WA,56,56000540688
2017,Closed,9,High Pressure Sales,611000-Educational Services,,,Linden,UT,7,7000501811
2021,Closed,19,Inadequate Disclosure,561520-Tour Operators,,5700 Canoga Ave #200,Woodland Hills,CA,13,13000590545
2015,Closed,320,Unsatisfactory Repair/Service,"532100-Automotive Rental & Leasing (includes cars, trucks","Automotive Rental & Leasing (includes cars, trucks",225 Brae Blvd,Park Ridge,NJ,42,42000469735
2017,Closed,999,Other/Miscellaneous,531311-Residential property managers (includes landlords),,,,WA,60,60000507375
2013,Closed,206,Right To Cancel,511000-Publishing Industries,Publishing Industries,1320 State Rte 9 #18151 ,Champlain,NY,30,30000424890
2020,New,999,Other/Miscellaneous,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,60,60000583169
2019,Closed,403,Collection Activity (Fraudulent or mistaken ID),522291-Consumer Lending (includes Payday Lenders),,,,  ,177,177000556917
2013,Closed,521,Business Failure or Bankruptcy,812100-Personal Care Services,,,Portland,OR,56,56000435078
2017,New,999,Other/Miscellaneous,561450-Credit Bureaus,,2 Baldwin Pl,Chester,PA,60,60000520016
2021,New,999,Other/Miscellaneous,511210-Software Publishers,,One Microsoft Wy,Redmond,WA,60,60000593734
2014,Closed,318,Charge:Service Not Performed/Product not delivered,811100-Automotive Repair & Maintenance,,,Lacey,WA,40,40000444278
2014,Closed,12,Price or Savings Claim,513320-Telecommunications/Wireless,Telecommunications/Wireless,Office of the President,Dallas,TX,9,9000448890
2020,New,999,Other/Miscellaneous,511210-Software Publishers,,1567 Highlands Dr NE Ste 1,Issaquah,WA,60,60000564311
2015,Closed,320,Unsatisfactory Repair/Service,513200-Cable Networks & Program Distribution,Cable Networks & Program Distribution,PO Box 9040,Littleton,CO,42,42000468745
2016,Closed,61,Phishing,993000-Phishing,Phishing,This is the ALL major,,  ,111,111000485245
2017,Closed,316,Billing Issues,561740-Carpet & Upholstery Cleaning Services,,,Anacortes,WA,107,107000512962
2015,Closed,61,Phishing,993000-Phishing,Phishing,,,  ,111,111000466054
