PlaceRef,PropDesc,RateableVal,AccountName,LiabStart,PropAddress1,PropAddress2,PropAddress3,PropAddress4,PropAddress5,PropPostCode,Address1,Address2,Address3,Address4,Address5,PostCode,MandRlfCd,DiscRlfCd,AddRlfCd,MandRlf,DiscRlf,AdditionalRlf,SBRRlf,TRDisc/SSBCd,TRDisc/SSBAmt
7192061239,OFFICES AND PREMISES,1425,CONSUMER CREDIT JUSTICE LTD,15/02/2019,SUITE 4 1ST FLR,PRUDENTIAL BUILDINGS,61 ST PETERSGATE,STOCKPORT,,SK1 1DH,SUITE 4 1ST FLR,PRUDENTIAL BUILDINGS,61 ST PETERSGATE,STOCKPORT,,SK1 1DH,,,,0.0,0.0,0.0,711.08,,0.0
7192061429,OFFICES AND PREMISES,9900,SELIGMAN PERCY,14/02/2018,SUITES 11-16 2ND FLR,PRUDENTIAL BUILDINGS,61 ST PETERSGATE,STOCKPORT,,SK1 1DH,SUITES 11-16 2ND FLR,PRUDENTIAL BUILDINGS,61 ST PETERSGATE,STOCKPORT,,SK1 1DH,,,,0.0,0.0,0.0,4940.1,,0.0
7192061399,OFFICES AND PREMISES,3550,NORTHERN COMFORT LIMITED,01/12/2018,SUITES 5-6 1ST FLR,PRUDENTIAL BUILDINGS,61 ST PETERSGATE,STOCKPORT,,SK1 1DH,SUITES 5-6 1ST FLR,PRUDENTIAL BUILDINGS,61 ST PETERSGATE,STOCKPORT,,SK1 1DH,,,,0.0,0.0,0.0,1771.45,,0.0
7192061409,OFFICES AND PREMISES,6500,PREMIER BUILDERS LTD,01/12/2017,SUITES 7-10 1ST FLR,PRUDENTIAL BUILDINGS,61 ST PETERSGATE,STOCKPORT,,SK1 1DH,SUITES 7-10,PRUDENTIAL BUILDINGS,61 ST PETERSGATE,STOCKPORT,,SK1 1DH,,,,0.0,0.0,0.0,3243.5,,0.0
8361000259,OFFICES AND PREMISES,5000,MRL HEALTHCARE LTD,21/05/2018,SUITE 1 1ST FLR,SEATON HOUSE,WELLINGTON STREET,LOWER HILLGATE,STOCKPORT,SK1 3AD,SUITE 1 1ST FLOOR,SEATON HOUSE,61 WELLINGTON STREET,STOCKPORT,,SK1 3AD,,,,0.0,0.0,0.0,2495.0,,0.0
7192064459,OFFICES AND PREMISES,30750,SERVICE POWER BUSINESS SOLUTIONS LTD,01/04/2015,5TH FLOOR,PETERSGATE HOUSE,64 ST PETERSGATE,STOCKPORT,,SK1 1DA,PETERSGATE HOUSE,5TH FLOOR,64 ST PETERSGATE,STOCKPORT,,SK1 1DA,,,,0.0,0.0,0.0,0.0,,0.0
7192064419,CAR PARKING SPACES,4000,SERVICE POWER BUSINESS SOLUTIONS LTD,01/04/2014,CAR PARKING SPACES 15-20 & 25-26,PETERSGATE HOUSE,64 ST PETERSGATE,STOCKPORT,,SK1 1DA,PETERSGATE HOUSE,5TH FLOOR,64 ST PETERSGATE,STOCKPORT,,SK1 1DA,,,,0.0,0.0,0.0,0.0,,0.0
7192064449,OFFICES AND PREMISES,15250,SERVICE POWER BUSINESS SOLUTIONS LTD,01/04/2015,PT 4TH FLOOR - REAR,PETERSGATE HOUSE,64 ST PETERSGATE,STOCKPORT,,SK1 1DA,PETERSGATE HOUSE,5TH FLOOR,64 ST PETERSGATE,STOCKPORT,,SK1 1DA,,,,0.0,0.0,0.0,0.0,,0.0
7192064189,OFFICES AND PREMISES,14750,PENDULUM MEDIA LTD,01/11/2018,PT 4TH FLOOR PETERSGATE HOUSE,ST PETERSGATE,STOCKPORT,,,SK1 1DA,PT 4TH FLOOR,PETERSGATE HOUSE,64 ST PETERSGATE,STOCKPORT,,SK1 1DA,,,,0.0,0.0,0.0,613.92,,0.0
1009085209,OFFICES AND PREMISES,13000,DISTOLOGY LTD,01/04/2017,1ST FLOOR RIGHT,LANSDOWNE HOUSE,85 BUXTON ROAD,STOCKPORT,,SK2 6LR,1ST FLOOR,LANSDOWNE HOUSE,85 BUXTON ROAD,STOCKPORT,,SK2 6LR,,,,0.0,0.0,0.0,4324.67,,0.0
1009085089,CAR PARKING SPACES AND PREMISES,1050,DISTOLOGY LTD,01/04/2017,CAR SPACES (3),LANSDOWNE HOUSE,85 BUXTON ROAD,STOCKPORT,,SK2 6LR,1ST FLOOR,LANSDOWNE HOUSE,85 BUXTON ROAD,STOCKPORT,,SK2 6LR,,,,0.0,0.0,0.0,0.0,,0.0
1009085149,CAR PARKING SPACES AND PREMISES,1400,DISTOLOGY LTD,01/04/2017,CAR SPACES FOR PT 1ST FLR RIGHT,LANSDOWNE HOUSE,85 BUXTON ROAD,STOCKPORT,,SK2 6LR,1ST FLOOR,LANSDOWNE HOUSE,85 BUXTON ROAD,STOCKPORT,,SK2 6LR,,,,0.0,0.0,0.0,0.0,,0.0
1009085179,OFFICES AND PREMISES,10000,FIRST STEP MARKETING (NW) LIMITED,12/11/2019,PT GRD FLR LEFT,LANSDOWNE HOUSE,85 BUXTON ROAD,STOCKPORT,,SK2 6LR,PT GRD FLR LEFT,LANSDOWNE HOUSE,85 BUXTON ROAD,STOCKPORT,,SK2 6LR,,,,0.0,0.0,0.0,4990.0,,0.0
6002211019,BOWLING GREEN AND PREMISES,1575,TRUSTEES OF STOCKPORT SUNDAY SCHOOL & CHRISTIAN CENTRE,24/07/2009,BOWLING PAVILLION,AT STOCKPORT SUNDAY SCHOOL,NANGREAVE ROAD,HEAVILEY,STOCKPORT,SK2 6DQ,THE TREASURER,STOCKPORT SUNDAY SCHOOL,96 NANGREAVE ROAD,STOCKPORT,,SK2 6DQ,MAN,,RETDSC,645.12,0.0,161.28,0.0,,0.0
20001049,WORKSHOP AND PREMISES,6800,MANCHESTER UMBRELLA CO LTD,21/04/2017,ADCROFT HOUSE,ADCROFT STREET,STOCKPORT,,,SK1 3HS,ADCROFT HOUSE,UNIT 10 BROOKS STREET IND ESTATE,ADCROFT STREET,STOCKPORT,,SK1 3HS,,,,0.0,0.0,0.0,3393.2,,0.0
30357119,WAREHOUSE AND PREMISES,21500,RICK CHARNOCK (COMPONENTS) LTD,14/09/2001,UNITS 1 & 2,ADSWOOD ROAD IND ESTATE,ADSWOOD ROAD,ADSWOOD,STOCKPORT,SK3 8LF,UNIT 1 ADSWOOD RD IND ESTATE,ADSWOOD ROAD,ADSWOOD,STOCKPORT,,SK3 8PA,,,,0.0,0.0,0.0,0.0,,0.0
8522013009,SHOP AND PREMISES,5100,BEECHWOOD CANCER CARE CENTRE,28/06/1993,13 WOODLEY PRECINCT,WOODLEY,STOCKPORT,,,SK6 1RJ,BEECHWOOD CANCER CARE,CHELFORD GROVE,ADSWOOD,STOCKPORT,,SK3 8LS,MAN,,RETDSC,2088.96,0.0,522.24,0.0,,0.0
8297006019,WAREHOUSE OFFICE AND PREMISES,31500,ISOLA MANUFACTURING CO (WYT) LTD,06/08/2007,7 SPECTRUM WAY,LAND OFF EUROPA WAY,ADSWOOD,STOCKPORT,,SK3 0SA,7 SPECTRUM WAY,LAND OFF EUROPA WAY,ADSWOOD,STOCKPORT,,SK3 0SA,,,,0.0,0.0,0.0,0.0,,0.0
30357969,WORKSHOP AND PREMISES,2500,KINGSTON TEXTILES LTD,01/03/2016,SUITE B,BRITANNIA HOUSE,ADSWOOD ROAD IND ESTATE,ADSWOOD,STOCKPORT,SK3 8LF,BRITANNIA HOUSE,ADSWOOD INDUSTRIAL ESTATE,ADSWOOD ROAD,STOCKPORT,,SK3 8LF,,,,0.0,0.0,0.0,1247.5,,0.0
7511010009,WORKSHOP AND PREMISES,85500,BOXES AND PACKAGING LTD,01/10/2005,SOUTHSIDE,BREDBURY IND EST,ASHTON RD,STOCKPORT,,SK6 2SP,SOUTHSIDE,BREDBURY IND EST,ASHTON RD,STOCKPORT,,SK6 2SP,,,,0.0,0.0,0.0,0.0,,0.0
3011001009,WAREHOUSE AND PREMISES,63500,HOLLINGWORTH DESIGN LTD,04/07/2019,UNIT 1,AURORA STOCKPORT,BEACON WAY,STOCKPORT,,SK3 0EF,UNIT 1,AURORA STOCKPORT,BEACON WAY,STOCKPORT,,SK3 0EF,,,,0.0,8372.95,0.0,0.0,,0.0
826010079,CLUB AND PREMISES,4650,AR TAPAS LTD,12/07/2019,THE MILL,OVER 10-12,BRAMHALL LANE SOUTH,BRAMHALL,STOCKPORT,SK7 1AF,THE MILL OVER,10-12 BRAMHALL LANE SOUTH,BRAMHALL,STOCKPORT,,SK7 1AF,,,RETDSC,0.0,0.0,2320.35,0.0,,0.0
826012009,RESTAURANT AND PREMISES,16000,AR TAPAS LTD,12/07/2019,14 BRAMHALL LANE SOUTH,BRAMHALL,STOCKPORT,,,SK7 1AF,THE MILL OVER,10-12 BRAMHALL LANE SOUTH,BRAMHALL,STOCKPORT,,SK7 1AF,,,RETDSC,0.0,0.0,7984.0,0.0,,0.0
3146012049,SHOP AND PREMISES,3850,SARAH LOWRY LTD,01/04/2017,GND FLR,12B FIR ROAD,BRAMHALL,STOCKPORT,,SK7 2NP,GND FLR,12B FIR ROAD,BRAMHALL,STOCKPORT,,SK7 2NP,,,,0.0,0.0,0.0,1921.15,,0.0
872013009,CLUB AND PREMISES,23000,BROOKDALE GROUP LTD,01/04/1990,COMMUNITY CENTRE,13 BRIDGE LANE,BRAMHALL,STOCKPORT,,SK7 3AB,COMMUNITY CENTRE,13 BRIDGE LANE,BRAMHALL,STOCKPORT,,SK7 3AB,,DR,RETDSC,0.0,5738.5,5738.5,0.0,,0.0
13014049,OFFICES AND PREMISES,51000,B2B INTERNATIONAL LTD,17/12/2008,BRAMHALL HOUSE,14 ACK LANE EAST,BRAMHALL,STOCKPORT,,SK7 2BY,BRAMHALL HOUSE,14 ACK LANE EAST,BRAMHALL,STOCKPORT,,SK7 2BY,,,,0.0,0.0,0.0,0.0,,0.0
13008059,OFFICES AND PREMISES,19750,B2B INTERNATIONAL LTD,12/12/2014,ARUNDEL HOUSE,8-10 ACK LANE EAST,BRAMHALL,STOCKPORT,,SK7 2BY,BRAMHALL HOUSE,14 ACK LANE EAST,BRAMHALL,STOCKPORT,,SK7 2BY,,,,0.0,0.0,0.0,0.0,,0.0
3146014039,OFFICES AND PREMISES,5600,DATA PRO IT LTD,01/04/2004,1ST FLOOR,14 FIR ROAD,BRAMHALL,STOCKPORT,,SK7 2NP,1ST FLOOR,14 FIR ROAD,BRAMHALL,STOCKPORT,,SK7 2NP,,,,0.0,0.0,0.0,2794.4,,0.0
3813001139,WORKSHOP AND PREMISES,2650,PINKSTONE HOMES LIMITED,01/04/2017,UNIT 10,LONGFIELD BUSINESS PARK,HALL MOSS LANE,BRAMHALL,STOCKPORT,SK7 1RB,4 COURTYARD MEWS,185 MOSS LANE,BRAMHALL,STOCKPORT,,SK7 1BA,,,,0.0,0.0,0.0,1322.35,,0.0
5674191119,OFFICES AND PREMISES,1975,ANALYSIS LEGAL LLP,29/10/2017,OFFICE 3 1ST FLOOR,191C MOSS LANE,BRAMHALL,STOCKPORT,,SK7 1BA,DAVENPORT HOUSE,191C MOSS LANE,BRAMHALL,STOCKPORT,,SK7 1BA,,,,0.0,0.0,0.0,0.0,,0.0
5674191109,OFFICES AND PREMISES,2375,ANALYSIS LEGAL LLP,29/10/2017,OFFICE 4 2ND FLOOR,191C MOSS LANE,BRAMHALL,STOCKPORT,,SK7 1BA,DAVENPORT HOUSE,191C MOSS LANE,BRAMHALL,STOCKPORT,,SK7 1BA,,,,0.0,0.0,0.0,1185.13,,0.0
5674191149,CAR PARKING SPACE,350,ANALYSIS LEGAL LLP,29/10/2017,PARKING SPACE 3,191C MOSS LANE,BRAMHALL,STOCKPORT,,SK7 1BA,DAVENPORT HOUSE,191C MOSS LANE,BRAMHALL,STOCKPORT,,SK7 1BA,,,,0.0,0.0,0.0,0.0,,0.0
5674191159,CAR PARKING SPACE,350,ANALYSIS LEGAL LLP,29/10/2017,PARKING SPACE 4,191C MOSS LANE,BRAMHALL,STOCKPORT,,SK7 1BA,DAVENPORT HOUSE,191C MOSS LANE,BRAMHALL,STOCKPORT,,SK7 1BA,,,,0.0,0.0,0.0,0.0,,0.0
5674191099,OFFICES AND PREMISES,2250,QUBE SPACES LIMITED,29/10/2017,OFFICE 1 1ST FLOOR,191C MOSS LANE,BRAMHALL,STOCKPORT,,SK7 1BA,OFFICE 1 1ST FLOOR,191C MOSS LANE,BRAMHALL,STOCKPORT,,SK7 1BA,,,,0.0,0.0,0.0,1122.75,,0.0
5674191129,CAR PARKING SPACE,350,QUBE SPACES LIMITED,29/10/2017,PARKING SPACE 1,191C MOSS LANE,BRAMHALL,STOCKPORT,,SK7 1BA,OFFICE 1 1ST FLOOR,191C MOSS LANE,BRAMHALL,STOCKPORT,,SK7 1BA,,,,0.0,0.0,0.0,0.0,,0.0
5674191089,OFFICES AND PREMISES,2475,CONSTRUCTION Q LTD,13/11/2014,OFFICE 2 1ST FLOOR,191C MOSS LANE,BRAMHALL,STOCKPORT,,SK7 1BA,OFFICE 2 1ST FLOOR,191C MOSS LANE,BRAMHALL,STOCKPORT,,SK7 1BA,,,,0.0,0.0,0.0,1235.03,,0.0
5674191139,CAR PARKING SPACE,350,CONSTRUCTION Q LTD,13/11/2014,PARKING SPACE 2,191C MOSS LANE,BRAMHALL,STOCKPORT,,SK7 1BA,OFFICE 2 1ST FLOOR,191C MOSS LANE,BRAMHALL,STOCKPORT,,SK7 1BA,,,,0.0,0.0,0.0,0.0,,0.0
3861001009,PET GROOMING PARLOUR,1725,HARTINGTON ROAD HOUNDS LIMITED,01/09/2015,ROSE COTTAGE,1A HARTINGTON ROAD,BRAMHALL,STOCKPORT,,SK7 2DZ,ROSE COTTAGE,1A HARTINGTON ROAD,BRAMHALL,STOCKPORT,,SK7 2DZ,,,,0.0,0.0,0.0,860.78,,0.0
3146002059,SURGERY AND PREMISES,5200,BRAMHALL PARK PHYSIOTHERAPY CLINIC,01/12/2006,1ST FLOOR,2 FIR ROAD,BRAMHALL,STOCKPORT,,SK7 2NP,1ST FLOOR,2 FIR ROAD,BRAMHALL,STOCKPORT,,SK7 2NP,,,,0.0,0.0,0.0,2594.8,,0.0
5152002009,SHOP AND PREMISES,6300,JOHN SCHOFIELD (TEXTILE MACHINERY) LTD,24/12/2012,2 LUMB LANE,BRAMHALL,STOCKPORT,,,SK7 2BA,OAK LEA,2 LUMB LANE,BRAMHALL,STOCKPORT,,SK7 2BA,,,,0.0,0.0,0.0,3143.7,,0.0
5674212169,OFFICES AND PREMISES,3000,DATPRO LIMITED,03/11/2017,ROOM 0.9,ERRWOOD HOUSE,212 MOSS LANE,BRAMHALL,STOCKPORT,SK7 1BD,ERNWOOD HOUSE,212 MOSS LANE,BRAMHALL,STOCKPORT,,SK7 1BD,,,,0.0,0.0,0.0,1497.0,,0.0
3375219009,SURGERY AND PREMISES,4600,BREDBURY  DENTAL PRACTICE LTD,22/05/1997,219 GEORGE LANE,BREDBURY,STOCKPORT,,,SK6 1DJ,RAVENSCAR,27 BROADWAY,BRAMHALL,STOCKPORT,,SK7 3BT,,,,0.0,0.0,0.0,2295.4,,0.0
826040029,OFFICES AND PREMISES,1325,JOHN CRAWFORD DECORATORS LTD,19/08/2000,PART 1ST FLOOR,40A BRAMHALL LANE SOUTH,BRAMHALL,STOCKPORT,,SK7 1AH,1ST FLOOR,40A BRAMHALL LANE SOUTH,BRAMHALL,STOCKPORT,,SK7 1AH,,,,0.0,0.0,0.0,661.18,,0.0
826040059,OFFICES AND PREMISES,1175,JOHN CRAWFORD DECORATORS LTD,04/05/2000,PT 1ST FLOOR,40A BRAMHALL LANE SOUTH,BRAMHALL,STOCKPORT,,SK7 1AH,1ST FLOOR,40A BRAMHALL LANE SOUTH,BRAMHALL,STOCKPORT,,SK7 1AH,,,,0.0,0.0,0.0,0.0,,0.0
826040039,OFFICE AND PREMISES,3600,4MATION ARCHITECTURE LTD,07/06/2010,PT 1ST FLOOR,40A BRAMHALL LANE SOUTH,BRAMHALL,STOCKPORT,,SK7 1AH,PT 1ST FLOOR,40A BRAMHALL LANE SOUTH,BRAMHALL,STOCKPORT,,SK7 1AH,,,,0.0,0.0,0.0,1796.4,,0.0
826003019,OFFICES AND PREMISES,3950,GLO TANNING BRAMHALL LTD,01/09/2018,1ST FLOOR,5 BRAMHALL LANE SOUTH,BRAMHALL,STOCKPORT,,SK7 1AL,1ST FLOOR,5 BRAMHALL LANE SOUTH,BRAMHALL,STOCKPORT,,SK7 1AL,,,,0.0,0.0,0.0,1971.05,,0.0
826054049,OFFICES AND PREMISES,32750,INTEGRATED MARKETING & ADVERTISING LTD,24/09/2018,PT GND FLR AND 1ST FLR,54 BRAMHALL LANE SOUTH,BRAMHALL,STOCKPORT,,SK7 1AH,PT GND FLR AND 1ST FLR,54 BRAMHALL LANE SOUTH,BRAMHALL,STOCKPORT,,SK7 1AH,,,,0.0,0.0,0.0,0.0,,0.0
13005019,STUDIO AND PREMISES,8000,BEVAN ACCOUNTANTS & TAX ADVISERS LTD,15/01/2010,MESAYE HOUSE,5A ACK LANE EAST,BRAMHALL,STOCKPORT,,SK7 2BE,MESAYE HOUSE,5A ACK LANE EAST,BRAMHALL,STOCKPORT,,SK7 2BE,,,,0.0,0.0,0.0,3992.0,,0.0
826001029,SHOP AND PREMISES,28250,BRAMHALL GOURMET LTD T/A TURQUOISE,19/06/2019,1 BRAMHALL LANE SOUTH,BRAMHALL,STOCKPORT,,,SK7 1AL,1-2 VILLAGE SQUARE,ACK LANE EAST,BRAMHALL,STOCKPORT,,SK7 1AW,,,RETDSC,0.0,0.0,14096.75,0.0,,0.0
1095001009,CAFE AND PREMISES,25500,BRAMHALL GOURMET LTD T/A TURQUOISE,24/11/2014,1/2 THE BRAMHALL CENTRE,BRAMHALL,STOCKPORT,,,SK7 1AW,1-2 VILLAGE SQUARE,ACK LANE EAST,BRAMHALL,STOCKPORT,,SK7 1AW,,,RETDSC,0.0,0.0,12724.5,0.0,,0.0
1095016009,SHOP AND PREMISES,10500,HAPPY POTTER LIMITED,08/10/2015,UNIT 16,BRAMHALL PRECINCT,BRAMHALL,STOCKPORT,,SK7 1AW,UNIT 16,BRAMHALL PRECINCT,BRAMHALL,STOCKPORT,,SK7 1AW,,,,0.0,0.0,0.0,5239.5,,0.0
1603004009,DAY NURSERY AND PREMISES,12000,DAISYBANK DAY NURSERY LTD,01/08/2008,SOMERSBY COURT,CARRWOOD ROAD,BRAMHALL,STOCKPORT,,SK7 3EJ,SOMERSBY COURT,CARRWOOD ROAD,BRAMHALL,STOCKPORT,,SK7 3EJ,,,NURSER,0.0,0.0,3773.2,0.0,,0.0
3912033069,CHILDRENS PLAY CENTRE AND PREMISES,13500,WILD THINGS SOFT PLAY CENTRE LTD,01/04/2011,WILD THINGS SOFT PLAY CENTRE,HEADLANDS ROAD,BRAMHALL,STOCKPORT,,SK7 3AN,WILD THINGS SOFT PLAY CENTRE,HEADLANDS ROAD,BRAMHALL,STOCKPORT,,SK7 3AN,,,RETDSC,0.0,0.0,3368.25,3368.25,,0.0
4960060019,GOLF COURSE AND PREMISES,78000,BRAMHALL GOLF CLUB LTD,01/04/1990,BRAMHALL GOLF CLUB,LADYTHORN ROAD,BRAMHALL,STOCKPORT,,SK7 2EY,BRAMHALL GOLF CLUB,LADYTHORN ROAD,BRAMHALL,STOCKPORT,,SK7 2EY,,,RETDSC,0.0,0.0,39936.0,0.0,,0.0
5182000009,CONTRACTORS OFFICE AND PREMISES,7300,ROTEC SECURITY SOLUTIONS LTD,02/04/2017,AT REDDISH WOOD NURSERY,LYTHAM DRIVE,BRAMHALL,STOCKPORT,,SK7 2LD,AT REDDISH WOOD NURSERY,LYTHAM DRIVE,BRAMHALL,STOCKPORT,,SK7 2LD,,,,0.0,0.0,0.0,3642.7,,0.0
5544020009,GOLF COURSE AND PREMISES,79000,BRAMHALL PARK GOLF CLUB LTD,01/04/1990,BRAMHALL PARK GOLF CLUB,MANOR ROAD,BRAMHALL,STOCKPORT,,SK7 3LY,BRAMHALL PARK GOLF CLUB,MANOR ROAD,BRAMHALL,STOCKPORT,,SK7 3LY,,,RETDSC,0.0,0.0,40448.0,0.0,,0.0
5485001029,OFFICES AND PREMISES,19750,COMPANY REGISTRATION ONLINE LTD,01/10/2003,CARPENTER HOUSE,1 MAPLE ROAD,BRAMHALL,STOCKPORT,,SK7 2DH,CARPENTER COURT,MAPLE ROAD,BRAMHALL,STOCKPORT,,SK7 2DH,,,,0.0,0.0,0.0,0.0,,0.0
5485020019,OFFICES AND PREMISES,8200,LOVEAHUG LTD,01/06/2016,FRANKLIN HOUSE,MAPLE ROAD,BRAMHALL,STOCKPORT,,SK7 2DH,FRANKLIN HOUSE,MAPLE ROAD,BRAMHALL,STOCKPORT,,SK7 2DH,,,,0.0,0.0,0.0,4091.8,,0.0
5152028009,CLUB AND PREMISES,10750,BRAMHALL VILLAGE CLUB,01/04/1990,BRAMHALL VILLAGE CLUB,MELBOURNE ROAD,BRAMHALL,STOCKPORT,,SK7 1LR,BRAMHALL VILLAGE CLUB,MELBOURNE ROAD,BRAMHALL,STOCKPORT,,SK7 1LR,MAN,,RETDSC,4403.2,0.0,1100.8,0.0,,0.0
6762012019,SPORTS GROUND AND PREMISES,11000,QUEENSGATE SPORTS CENTRE,01/11/1997,QUEENSGATE SPORTS CLUB,QUEENSGATE,BRAMHALL,STOCKPORT,,SK7 1JT,QUEENSGATE SPORTS CLUB,QUEENSGATE,BRAMHALL,STOCKPORT,,SK7 1JT,CASC80,CASC20,,4505.6,1126.4,0.0,0.0,,0.0
1602042009,TENNIS CLUB AND PREMISES,26750,BRAMHALL LANE LAWN TENNIS CLUB,01/04/1990,TENNIS COURTS,CARRWOOD AVENUE,BRAMHALL,STOCKPORT,,SK7 2PY,C/O HON TREASURER,RAMSDALE ROAD,BRAMHALL,STOCKPORT,,SK7 2PZ,,DR,RETDSC,0.0,6674.13,6674.12,0.0,,0.0
1095017009,SHOP AND PREMISES,10500,ENERGY TECH FRIENDLY LTD,28/11/2016,17 BRAMHALL PRECINCT,BRAMHALL,STOCKPORT,,,SK7 1AW,SHOP 17,THE BRAMHALL CENTRE,BRAMHALL,STOCKPORT,,SK7 1AW,,,RETDSC,0.0,0.0,5239.5,0.0,,0.0
3422510009,SHOP AND PREMISES,5300,ENERGY TECH FRIENDLY LTD,06/12/2017,510 GORTON ROAD,REDDISH,STOCKPORT,,,SK5 6QU,SHOP 17,THE BRAMHALL CENTRE,BRAMHALL,STOCKPORT,,SK7 1AW,,,RETDSC,0.0,0.0,2644.7,0.0,,0.0
8507037009,HAIRDRESSING SALON AND PREMISES,11250,OPUS HAIRDRESSING LIMITED,18/12/2017,5 TUDOR HOUSE,WOODFORD ROAD,BRAMHALL,STOCKPORT,,SK7 1JN,5 TUDOR HOUSE,WOODFORD ROAD,BRAMHALL,STOCKPORT,,SK7 1JN,,,,0.0,0.0,0.0,5613.75,,0.0
195001039,SURGERY AND PREMISES,25500,BREDBURY MEDICAL CENTRE,01/04/2017,BREDBURY MEDICAL CLINIC,1 AUBURN AVENUE,BREDBURY,STOCKPORT,,SK6 2AL,BREDBURY MEDICAL CLINIC,1 AUBURN AVENUE,BREDBURY,STOCKPORT,,SK6 2AL,,,,0.0,0.0,0.0,0.0,,0.0
3988037029,BAKERY AND PREMISES,1225,SANDWICH POUND (AUL) LIMITED,07/06/2014,THE BAKERY,37 HIGHER BENTS LANE,BREDBURY,STOCKPORT,,SK6 1EE,T/A DEPLEDGE BAKERY,37 HIGHER BENTS LANE,BREDBURY,STOCKPORT,,SK6 1EE,,,,0.0,0.0,0.0,611.28,,0.0
5508020009,SHOP AND PREMISES,4550,CARRINGTON GEORGE ASSOCIATES LTD,15/11/2017,20 MARPLE ROAD,OFFERTON,STOCKPORT,,,SK2 5QB,HERON HOUSE,38-41 HIGHER BENTS LANE,BREDBURY,STOCKPORT,,SK6 1EE,,,,0.0,0.0,0.0,2270.45,,0.0
3375059009,RECORDING STUDIO AND PREMISES,2350,GIZZI LTD,01/02/2009,BARNSBURY HOUSE,59 GEORGE LANE,BREDBURY,STOCKPORT,,SK6 1AT,BARNSBURY HOUSE,59 GEORGE LANE,BREDBURY,STOCKPORT,,SK6 1AT,,,,0.0,0.0,0.0,1172.65,,0.0
5060099099,WORKSHOP AND PREMISES,12250,EXCEL ENGINE SERVICES LTD,09/09/2011,WORKSHOP & PREMISES,90 LINGARD LANE,BREDBURY,STOCKPORT,,SK6 2QT,WORKSHOP & PREMISES,90 LINGARD LANE,BREDBURY,STOCKPORT,,SK6 2QT,,,,0.0,0.0,0.0,5603.36,,0.0
117001009,STORE AND PREMISES,5900,S M BOWN ELECTRICAL LTD,20/01/2012,ARDEN WORKS,ARDEN ROAD,BREDBURY,STOCKPORT,,SK6 2RZ,ARDEN WORKS,ARDEN ROAD,BREDBURY,STOCKPORT,,SK6 2RZ,,,,0.0,0.0,0.0,2944.1,,0.0
176099169,WORKSHOP AND PREMISES,24250,PHOENIX MOULD TOOLS LTD,07/07/2016,UNIT 1,ASHTON ROAD,BREDBURY,STOCKPORT,,SK6 2QN,UNIT 1,ASHTON ROAD,BREDBURY,STOCKPORT,,SK6 2QN,,,,0.0,0.0,0.0,0.0,,0.0
176211009,WORKSHOP OFFICE AND PREMISES,33750,MIDSHIRE BUSINESS SYSTEMS LTD,20/04/2007,UNIT 1,BREDBURY COURT,ASHTON ROAD,BREDBURY,STOCKPORT,SK6 2QB,UNIT 1 BREDBURY COURT,ASHTON ROAD,BREDBURY,STOCKPORT,,SK6 1BQ,,,,0.0,0.0,0.0,0.0,,0.0
176021069,WORKSHOP AND PREMISES,14000,ELITE CRETE LTD,18/06/2007,UNIT 6,BREDBURY COURT,ASHTON ROAD,BREDBURY,STOCKPORT,SK6 2QB,UNIT 6 BREDBURY COURT,ASHTON ROAD,BREDBURY,STOCKPORT,,SK6 2QB,,,,0.0,0.0,0.0,0.0,,0.0
5209003039,WAREHOUSE AND PREMISES,170000,UK POINT OF SALE GROUP LTD,25/11/2013,ADJ UNIT 3,CASTLEHILL INDUSTRIAL PARK,HORSFIELD WAY,BREDBURY IND ESTATE,BREDBURY STOCKPORT,SK6 2SU,UNIT A HORSFIELD WAY,BREDBURY INDUSTRIAL ESTATE,BREDBURY,STOCKPORT,,SK6 2TD,,,,0.0,0.0,0.0,0.0,,0.0
1888025059,WAREHOUSE AND PREMISES,39500,SATAKE EUROPE LTD,30/05/2019,UNIT 5,BREDBURY 25,CROMWELL ROAD,BREDBURY,STOCKPORT,SK6 2RF,P O BOX 53,BREDBURY INDUSTRIAL PARK,BREDBURY,STOCKPORT,,SK6 3FG,,,,0.0,0.0,0.0,0.0,,0.0
5209001019,WORKSHOP OFFICE AND PREMISES,106000,SATAKE EUROPE LTD,01/06/1998,SATAKE CORPORATION,HORSFIELD WAY,BREDBURY,STOCKPORT,,SK6 2SU,P O BOX 53,BREDBURY INDUSTRIAL PARK,BREDBURY,STOCKPORT,,SK6 3FG,,,,0.0,0.0,0.0,0.0,,0.0
7479861009,OFFICES AND PREMISES,17000,CONCENTRIX CVG INTELLIGENT CONTACT LIMITED,02/05/2018,UNIT C1,PEAR NEW MILL,STOCKPORT ROAD,BREDBURY,STOCKPORT,SK6 2BP,2 HORSFIELD WAY,BREDBURY PARK INDUSTRIAL ESTATE,BREDBURY,STOCKPORT,,SK6 2SU,,,,0.0,0.0,0.0,0.0,,0.0
7479860849,STORE AND PREMISES,3300,CONCENTRIX CVG INTELLIGENT CONTACT LIMITED,16/12/2019,UNIT D2B,PEAR NEW MILL,STOCKPORT ROAD,BREDBURY,STOCKPORT,SK6 2BP,2 HORSFIELD WAY,BREDBURY PARK INDUSTRIAL ESTATE,BREDBURY,STOCKPORT,,SK6 2SU,,,,0.0,0.0,0.0,0.0,,0.0
