Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2009,1,Maryland,Physical Activity,Public Transportation,Community,Maryland Community Enhancement,LEG,040TRS
2005,1,Rhode Island,Physical Activity,Public Safety,Community,Bicycle Facilities,LEG,039SAF
2009,1,Arkansas,Nutrition,Appropriations,Community,Raw Farm Products,LEG,002APP
2011,1,Hawaii,Nutrition,Agriculture and Farming,Restaurant/Retail,General Excise Tax,LEG,017AGF
2014,1,West Virginia,Physical Activity,Initiatives and Programs,School/After School,Healthy Children and Healthy Communities Act,LEG,053INP
2011,1,Texas,Obesity,Sugar Sweetened Beverages,School/After School,Public School Food,LEG,046SSB
2011,1,Texas,Physical Activity,Access to Recreational Opportunities,School/After School,Sweetened Beverages Tax,LEG,004ARO
2011,1,Connecticut,Nutrition,Farmers Markets,Restaurant/Retail,Certified Farmers Markets,LEG,016FAM
2010,1,Kentucky,Obesity,Appropriations,Community,Appropriations and Revenues,LEG,002APP
2010,1,Michigan,Nutrition,Farmers Markets,Restaurant/Retail,Cottage Food Operation,LEG,016FAM
2009,1,Massachusetts,Obesity,Menu Labeling,School/After School,School Nutrition,LEG,032MNL
2008,1,Virginia,Physical Activity,Bicycling,Community,Department of Forestry Permit,LEG,005BIK
2009,1,Washington,Nutrition,Appropriations,Community,Dental and Medical Services,LEG,002APP
2013,2,California,Physical Activity,Public Transportation,Community,California Tax Credit Allocation Committee Regulations Implementing The Federal and State Low-Income Housing Tax Credit Laws<br>,REG,040TRS
2010,1,Illinois,Nutrition,Fruits and Vegetables,Community,Feeding Illinois Funds,LEG,025FAV
2015,1,New York,Obesity,Appropriations,School/After School,Sweetened Beverage Tax Law,LEG,002APP
2009,1,Oregon,Obesity,Appropriations,Community,Agricultural Development Division,LEG,002APP
2012,1,New Hampshire,Nutrition,Farm Direct Foods,Community,Special Occasion Events Conducted on Preserved Farmland <br>,LEG,015FDF
2011,1,New York,Nutrition,Disparities/Equity,Medical and/or Hospital,Adult Day Services Respite Demonstration Programs,LEG,013DEQ
2011,1,California,Nutrition,Appropriations,Early Care and Education,Budget Act of 2011,LEG,002APP
2009,1,Maryland,Obesity,Body Mass Index (BMI),Community,Tax Increment Financing,LEG,006BMI
2012,2,Arkansas,Obesity,Access to Drinking Water,School/After School,Arkansas Department of Education Rules Governing Nutrition and Physical Activity Standards and Body Mass Index for Age Assessment Protocols in Arkansas Public Schools,REG,014ADW
2010,1,Indiana,Nutrition,Appropriations,Restaurant/Retail,Service Sign Program,REG,002APP
2011,1,Nevada,Physical Activity,Public Transportation,School/After School,Redevelopment Agencies,LEG,040TRS
2010,1,Hawaii,Nutrition,Appropriations,School/After School,Statewide Plan to Implement Waste of Milk,LEG,002APP
2011,1,California,Obesity,Incentives,Community,Local Taxation: Counties: School Districts,LEG,029INC
2010,1,Oklahoma,Nutrition,Fruits and Vegetables,Community,Public Health And Safety,LEG,025FAV
2013,1,Texas,Nutrition,Appropriations,Community,An Act Relating to the Establishment of a Community Development Grocery Store Revolving Loan Fund Program,LEG,002APP
2011,1,Arkansas,Physical Activity,Appropriations,Community,Appropriation to the Department of Finance,LEG,002APP
2009,1,New York,Nutrition,Media Campaigns,School/After School,School Breakfast Incentive Program,LEG,031MDC
2011,1,California,Nutrition,Appropriations,School/After School,Taxation: Sweetened Beverage Tax: Children's Health,LEG,002APP
2011,1,Maine,Nutrition,Fruits and Vegetables,Restaurant/Retail,Farmers Markets and Electronic Fund Transfer,LEG,025FAV
2011,1,Texas,Physical Activity,Built Environment and Street-Scale Design,Community,Port Isabel Improvement District No 1,LEG,049BED
2011,1,Minnesota,Obesity,Disparities/Equity,Community,Health,LEG,013DEQ
2004,1,Georgia,Nutrition,Appropriations,Community,An Act to Make and Provide Appropriations <br>,LEG,002APP
2010,1,Arizona,Nutrition,Nutrition Standards,Early Care and Education,Child Care Facilities Licensing Requirements,REG,010NUS
2004,1,Maryland,Nutrition,Food Assistance Programs,Community,Health Insurance Treatment of Morbid Obesity,LEG,003FAP
2005,1,New Mexico,Nutrition,Healthier Food Retail and Food Deserts,School/After School,School Meal Nutrition Rules,LEG,021HFR
2011,1,New York,Nutrition,Farm Direct Foods,Community,Establishment of a Community Gardens  Task Force,LEG,015FDF
2011,1,New York,Nutrition,Agriculture and Farming,Community,Commissioner of Economic Development,LEG,017AGF
2011,1,Missouri,Physical Activity,"Parks, Recreation and Trails",Community,Streamlined Sales and Use Tax Agreement,LEG,034PRT
2011,1,Kentucky,Obesity,Disparities/Equity,Early Care and Education,Legislative Task Force on Childhood Obesity,LEG,013DEQ
2011,1,Florida,Physical Activity,Public Transportation,School/After School,Growth Management Provisions,LEG,040TRS
2009,1,New York,Nutrition,Farm Direct Foods,Community,Funding for Community Gardens,LEG,015FDF
2011,1,Texas,Physical Activity,Physical Education Requirements,School/After School,Public and Higher Education Funding,LEG,036PER
2013,1,Texas,Obesity,Sugar Sweetened Beverages,Community,Prohibiting the Purchase of Certain Food Items,LEG,046SSB
2010,1,Illinois,Physical Activity,"Parks, Recreation and Trails",School/After School,Appropriations For Capital Projects,LEG,034PRT
2009,1,Pennsylvania,Nutrition,Food Assistance Programs,School/After School,Supplemental Appropriation,LEG,003FAP
2009,1,Mississippi,Nutrition,Incentives,Community,Tobacco and Sales Tax,LEG,029INC
2011,1,North Carolina,Nutrition,School Nutrition,Early Care and Education,Childhood Obesity Legislative Task Force,LEG,043SNU
2011,1,Indiana,Nutrition,Nutrition Standards,Early Care and Education,Child Care Regulation,LEG,010NUS
2010,1,Washington,Nutrition,Farmers Markets,Restaurant/Retail,Property Tax Exemption,LEG,016FAM
2009,1,Massachusetts,Obesity,Food Restrictions,Community,Farmers Markets,LEG,020FOR
2010,1,Michigan,Physical Activity,Task Forces/Councils,Community,Intermunicipality Committees,LEG,047TFC
2010,1,West Virginia,Physical Activity,Bicycling,Community,Racing Commission Special Accounts,LEG,005BIK
2011,1,California,Physical Activity,Physical Education Requirements,School/After School,Health and Fitness Award Program,LEG,036PER
2009,1,Arizona,Obesity,Appropriations,Early Care and Education,Foster Care,LEG,002APP
2010,1,Missouri,Physical Activity,Built Environment and Street-Scale Design,Community,Department of Transportation,LEG,049BED
2011,1,Mississippi,Obesity,Appropriations,Restaurant/Retail,Health Foods,LEG,002APP
2009,1,Connecticut,Nutrition,Food Security,Restaurant/Retail,Access To Health and Nutritional Information In Re,LEG,023FOS
2011,1,Florida,Obesity,Incentives,Medical and/or Hospital,Wellness and Health Improvement Programs,LEG,029INC
2010,1,District of Columbia,Obesity,Appropriations,Community,Southeast Federal Center,LEG,002APP
2005,1,California,Nutrition,Fruits and Vegetables,School/After School,California Fresh Start Fresh Start Pilot Program,LEG,025FAV
2011,1,Missouri,Nutrition,Farm Direct Foods,School/After School,Farm to Table Advisory Board,LEG,015FDF
2010,1,Indiana,Nutrition,Agriculture and Farming,Community,Service Sign Program,REG,017AGF
2011,1,Hawaii,Obesity,Body Mass Index (BMI),Community,Housing,LEG,006BMI
2011,1,Oregon,Nutrition,Farmers Markets,Community,Nutrition,LEG,016FAM
2009,1,New York,Obesity,Disparities/Equity,School/After School,Grant Program for Local K through 12 Initiatives,LEG,013DEQ
2009,1,Texas,Physical Activity,Bicycling,Community,Partnership for Children in Nature,LEG,005BIK
2015,1,Hawaii,Nutrition,Appropriations,Community,Food Innovation Center,LEG,002APP
2015,1,Hawaii,Nutrition,Agriculture and Farming,Community,Food Innovation Center,LEG,017AGF
2008,1,New York,Obesity,Body Mass Index (BMI),Community,Health and  Mental Hygiene Budget<br>,LEG,006BMI
2011,1,Minnesota,Physical Activity,"Parks, Recreation and Trails",Community,City of Clearwater Sales Tax Provisions,LEG,034PRT
2011,1,Massachusetts,Physical Activity,Bicycling,Community,Law of the Road and Bicyclists,LEG,005BIK
2010,1,Michigan,Nutrition,Appropriations,Restaurant/Retail,Community Health,LEG,002APP
2011,1,California,Nutrition,Liability and Indemnity,Early Care and Education,Education Finance: Budget Act of 2011,LEG,030LAI
2011,1,Washington,Nutrition,Healthier Food Retail and Food Deserts,School/After School,Sales and Use Tax on Meals,LEG,021HFR
2011,1,Oklahoma,Physical Activity,Access to Recreational Opportunities,School/After School,Healthier Neighborhood Living Task Force,LEG,004ARO
2011,1,New Jersey,Nutrition,Trans Fats,Work Place,State Health Benefits Program State Employee Wellness,LEG,050FAT
2011,1,Maine,Physical Activity,Pedestrians/Walking,Community,Pedestrian Safety Laws,LEG,052PED
2009,1,Illinois,Obesity,Food Restrictions,School/After School,Public School Lunch Programs,LEG,020FOR
2009,1,Pennsylvania,Obesity,Appropriations,Community,Transportation Code and the Vehicles Code,LEG,002APP
2010,1,Massachusetts,Nutrition,Appropriations,School/After School,Food Policy Council,LEG,002APP
2013,1,Georgia,Nutrition,Initiatives and Programs,Restaurant/Retail,A Resolution Commending the Restaurant Industry of Georgia,LEG,053INP
2010,1,Alabama,Nutrition,Agriculture and Farming,Restaurant/Retail,Farmers Market,LEG,017AGF
2011,1,Illinois,Physical Activity,School Siting,School/After School,Chicago Educational Facilities,LEG,042SIT
2013,3,Rhode Island,Nutrition,School Nutrition,School/After School,Health and Safety of Pupils,LEG,043SNU
2010,1,California,Obesity,Menu Labeling,Community,Transit Village Development Districts,LEG,032MNL
2011,1,Mississippi,Obesity,Appropriations,Community,Sales Tax,LEG,002APP
2002,1,New Jersey,Nutrition,School Nutrition,School/After School,School Breakfast Programs,LEG,043SNU
2010,1,District of Columbia,Obesity,Appropriations,Restaurant/Retail,Southeast Federal Center and Yards,LEG,002APP
2015,1,New York,Nutrition,Media Campaigns,School/After School,Trans fat reduction; breastfeeding rights; BMI in schools; PE/PA requirements; Bicycle parking,LEG,074MAM
2011,1,Mississippi,Nutrition,Access to Healthy Foods,Community,Department of Agriculture and Commerce,LEG,001AHF
2010,1,Kentucky,Physical Activity,Physical Education Requirements,School/After School,Body Mass Index,LEG,036PER
2010,1,Hawaii,Nutrition,Appropriations,Restaurant/Retail,Schools,LEG,002APP
2011,1,Hawaii,Nutrition,Access to Healthy Foods,Community,General Excise Tax,LEG,001AHF
2012,2,Arkansas,Nutrition,School Nutrition,School/After School,Arkansas Department of Education Rules Governing Nutrition and Physical Activity Standards and Body Mass Index for Age Assessment Protocols in Arkansas Public Schools,REG,043SNU
2011,1,Mississippi,Nutrition,Disparities/Equity,Community,Farmers Markets,LEG,013DEQ
2010,1,New Jersey,Physical Activity,Pedestrians/Walking,Restaurant/Retail,State Budget,LEG,052PED
2007,1,Utah,Obesity,Appropriations,School/After School,Sales and Use Tax Exemptions for Governmental Entities,LEG,002APP
2005,1,West Virginia,Nutrition,Disparities/Equity,Community,An Act Making Appropriations,LEG,013DEQ
2011,1,Hawaii,Nutrition,Task Forces/Councils,School/After School,Hawaii Grown Produce,LEG,047TFC
2009,1,District of Columbia,Nutrition,Fruits and Vegetables,Community,Kingman Parkrosedale Community Garden,LEG,025FAV
2009,1,New York,Nutrition,Farm Direct Foods,School/After School,Healthy Schools Act,LEG,015FDF
2011,1,Washington,Nutrition,Food Assistance Programs,Community,Designation of the Medicaid Single State Agency,LEG,003FAP
2011,1,Texas,Obesity,Front of Package Labeling,School/After School,Tax Supported Bonds,LEG,024FOP
2009,1,North Dakota,Obesity,Appropriations,Community,Sustainable Agriculture,LEG,002APP
2011,1,Montana,Obesity,Liability and Indemnity,Restaurant/Retail,Soft Drink Excise Tax,LEG,030LAI
2009,1,North Carolina,Physical Activity,Appropriations,Early Care and Education,Healthy Eating and Physical Activity Child Care,LEG,002APP
2011,1,Texas,Obesity,Appropriations,Community,Specific Management District Creation and Tax,LEG,002APP
2009,1,Connecticut,Physical Activity,Pedestrians/Walking,Community,Equestrians In the 2009 Connecticut Bicycle Plan,LEG,052PED
2013,1,Hawaii,Physical Activity,Task Forces/Councils,Community,A Bill for An Act Relating to the Office of Planning,LEG,047TFC
2010,1,New Mexico,Obesity,Incentives,Community,Sweetened Beverage Excise Tax Act,LEG,029INC
2010,1,Rhode Island,Physical Activity,Bicycling,Community,Towns & Cities,LEG,005BIK
2010,1,Louisiana,Nutrition,Food Assistance Programs,Community,Group Insurance,LEG,003FAP
2005,1,Illinois,Physical Activity,School Siting,School/After School,Safe Routes to School Construction Program,LEG,042SIT
2009,1,California,Obesity,Food Restrictions,Community,Public Health: Food Justice,LEG,020FOR
2010,1,Colorado,Nutrition,Healthier Food Retail and Food Deserts,Restaurant/Retail,Penalty Interest,REG,021HFR
2003,1,South Carolina,Nutrition,Medical Care,School/After School,Municipal and County Governing Bodies,LEG,026MEC
2010,1,District of Columbia,Nutrition,Food Assistance Programs,Community,Budget Support Congressional Review,LEG,003FAP
2009,1,North Carolina,Obesity,Food Restrictions,School/After School,Sustainable Local Food Advisory Council,LEG,020FOR
2011,1,New York,Nutrition,Appropriations,Restaurant/Retail,Food Retail Establishment Subsidization,LEG,002APP
2010,1,Iowa,Nutrition,Access to Healthy Foods,Restaurant/Retail,Promotion of Local Food Farms,LEG,001AHF
2011,1,Kentucky,Obesity,Appropriations,Community,Nutrition Program For Older Persons,REG,002APP
2009,1,Maryland,Nutrition,Appropriations,Early Care and Education,Public Schools,LEG,002APP
2009,1,New York,Physical Activity,Task Forces/Councils,Community,Office Of Nutrition And Fitness,LEG,047TFC
2017,1,Illinois,Nutrition,Fruits and Vegetables,Community,FOODâHEALTHY INCENTIVES PROGRAMâLOCAL,LEG,025FAV
2011,1,Rhode Island,Obesity,Body Mass Index (BMI),Community,State Affairs and Government,LEG,006BMI
2010,1,Oklahoma,Nutrition,Access to Healthy Foods,Community,Sooner Seniors,REG,001AHF
2010,1,Ohio,Nutrition,Food Assistance Programs,Community,Farmer's Authorization,REG,003FAP
2012,1,West Virginia,Nutrition,Nutrition Standards,Early Care and Education,Family Child Care Facility Licensing Requirements<br>,REG,010NUS
2010,1,Illinois,Nutrition,Food Security,Community,BPA Free Kids Act,LEG,023FOS
2011,1,Utah,Nutrition,Incentives,Restaurant/Retail,Lodging Sales and Use Tax Exemption Claims,LEG,029INC
2010,1,California,Physical Activity,Access to Recreational Opportunities,School/After School,Education: Physical Education,LEG,004ARO
2011,1,Hawaii,Obesity,Appropriations,Restaurant/Retail,School Meals,LEG,002APP
2010,1,New York,Nutrition,Nutrition Standards,School/After School,Statewide School Nutrition Standards,LEG,010NUS
2011,1,Washington,Nutrition,Medical Care,Community,Categorical Exemptions for Development,LEG,026MEC
2009,1,Texas,Physical Activity,Bicycling,Community,Specialty License Plates,LEG,005BIK
2009,1,Wisconsin,Nutrition,Vending,School/After School,Day Care Centers,LEG,051VEN
2011,1,Massachusetts,Obesity,Appropriations,Community,Financing the Smart Growth Housing Trust Fund,LEG,002APP
2010,1,Pennsylvania,Physical Activity,Pedestrians/Walking,Community,Private Land and Public Recreation,LEG,052PED
2009,1,Missouri,Physical Activity,Pedestrians/Walking,Community,State Highway System Incident Management,LEG,052PED
2011,1,Arkansas,Physical Activity,Disparities/Equity,School/After School,Childhood Education Appropriation,LEG,013DEQ
2010,1,Missouri,Nutrition,Agriculture and Farming,School/After School,Farm to Institution Initiative,LEG,017AGF
2009,1,Nevada,Physical Activity,Bicycling,Community,State Government,LEG,005BIK
2011,1,Washington,Obesity,Health Insurance Coverage,Medical and/or Hospital,Primary Care Health Homes and Chronic Care Management,LEG,028HIC
2011,1,New Mexico,Physical Activity,Bicycling,Community,Bicycle Regulations,LEG,005BIK
2010,1,Hawaii,Nutrition,School Nutrition,School/After School,Healthy Lifestyle Education,LEG,043SNU
2013,2,Mississippi,Nutrition,Sodium,Early Care and Education,Child Care Facilities,REG,045SOD
2008,1,New Jersey,Nutrition,Farmers Markets,Community,An Act Making Appropriations,LEG,016FAM
