Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2009,1,Florida,Obesity,Access to Drinking Water,School/After School,Healthy and Fit Florida Act,LEG,014ADW
2012,1,New York,Nutrition,Breastfeeding,School/After School,Relates to Obesity Prevention<br>,LEG,007BFD
2011,1,Arizona,Nutrition,Medical Care,Community,Bicycles and Yield to Stop Signs,LEG,026MEC
2011,1,Texas,Physical Activity,Physical Activity Requirements,School/After School,High School Graduation Requirements and Disabilities,LEG,035PAR
2009,1,Florida,Obesity,Appropriations,Community,Electronic Wireless Communications Device Use,LEG,002APP
2010,1,Rhode Island,Nutrition,Appropriations,Community,Taxation,LEG,002APP
2010,1,Washington,Obesity,Appropriations,Community,Regional Transit Authority Facilities,LEG,002APP
2009,1,South Carolina,Obesity,Appropriations,School/After School,Physical Education,LEG,002APP
2010,1,Maryland,Nutrition,Farm Direct Foods,Community,Agricultural Product Sales,LEG,015FDF
2009,1,Hawaii,Obesity,Body Mass Index (BMI),Community,Affordable Housing,LEG,006BMI
2011,1,Missouri,Nutrition,Appropriations,Restaurant/Retail,Missouri Sustainable Local Food Policy Council,LEG,002APP
2011,1,Florida,Nutrition,Appropriations,Work Place,State Employee Health Insurance Benefits,LEG,002APP
2011,1,Texas,Physical Activity,Incentives,Community,Sweetened Beverages Tax,LEG,029INC
2003,1,Pennsylvania,Physical Activity,Appropriations,Community,Capital Budget Appropriation,LEG,002APP
2015,1,Texas,Nutrition,Initiatives and Programs,School/After School,Creating a program to recognize Before and After-School Programs that promote healthy eating and physical activity,LEG,053INP
2011,1,Minnesota,Physical Activity,Built Environment and Street-Scale Design,Community,Transportation,LEG,049BED
2012,1,Minnesota,Nutrition,Fruits and Vegetables,Community,An Act Relating to Public Safety,LEG,025FAV
2015,2,California,Physical Activity,"Parks, Recreation and Trails",Community,"""Relative to """"Parks Make Life Better!"""" Month""",LEG,034PRT
2010,1,Missouri,Nutrition,Appropriations,Community,State and Local Sales Tax Exemption,LEG,002APP
2011,1,California,Nutrition,Fruits and Vegetables,School/After School,Budget Act of 2011,LEG,025FAV
2010,1,Rhode Island,Nutrition,Farm Direct Foods,Community,Special Supplemental Nutrition Program,REG,015FDF
2012,1,Hawaii,Nutrition,Initiatives and Programs,Community,An Act Relating to Agriculture<br>,LEG,053INP
2010,1,Florida,Nutrition,Farmers Markets,Community,Agriculture and Florida Food Freedom Act,LEG,016FAM
2009,1,Michigan,Nutrition,Appropriations,Early Care and Education,Childrens and Adult Foster Care Camps,REG,002APP
2010,1,Pennsylvania,Nutrition,Access to Healthy Foods,Restaurant/Retail,Agricultural Surplus System,LEG,001AHF
2012,1,New York,Nutrition,Task Forces/Councils,School/After School,An Act to Combat the Incidence of Adult and Childhood Obesity<br>,LEG,047TFC
2012,1,Hawaii,Nutrition,Initiatives and Programs,School/After School,An Act Related to Hawaii-grown Produce<br>,LEG,053INP
2010,1,Minnesota,Physical Activity,Access to Recreational Opportunities,Community,Capital Improvements,LEG,004ARO
2011,1,Hawaii,Obesity,Appropriations,School/After School,State and Counties to Allow Properties Structures and B,LEG,002APP
2011,1,New York,Nutrition,Agriculture and Farming,School/After School,Establishing a Community Garden Task Force<br>,LEG,017AGF
2011,1,Tennessee,Nutrition,Appropriations,Community,Public Breastfeeding Age Limitation,LEG,002APP
2011,1,Hawaii,Obesity,Liability and Indemnity,Medical and/or Hospital,Tax Credits,LEG,030LAI
2011,1,New Hampshire,Physical Activity,Physical Education Requirements,School/After School,Public School Pupils,LEG,036PER
2012,1,California,Nutrition,Farm Direct Foods,Community,An Act Relating to Land Use<br>,LEG,015FDF
2009,1,Minnesota,Obesity,Appropriations,Community,Capital Improvements,LEG,002APP
2003,1,Nevada,Physical Activity,Appropriations,Community,State Board of Finance,LEG,002APP
2009,1,New Mexico,Nutrition,Liability and Indemnity,Community,Appropriation,LEG,030LAI
2009,1,Rhode Island,Nutrition,Nutrition Standards,Early Care and Education,Residential Child Care Regulations for Licensure,REG,010NUS
2011,1,New York,Nutrition,Appropriations,Community,Certified Lactation Consultants,LEG,002APP
2011,1,Washington,Obesity,Body Mass Index (BMI),Community,Additive Transportation Funding,LEG,006BMI
2008,1,New York,Obesity,Initiatives and Programs,Community,An Act to Amend the Insurance Law<br>,LEG,053INP
2010,1,Illinois,Obesity,Menu Labeling,Community,River Edge Redevelopment Zone Act,LEG,032MNL
2009,1,Hawaii,Nutrition,Appropriations,School/After School,Hawaii Grown Produce,LEG,002APP
2009,1,New York,Physical Activity,Physical Education Requirements,School/After School,Physical Education Improvement,LEG,036PER
2012,1,California,Nutrition,Food Security,Community,An Act Relating to Public  Health<br>,LEG,023FOS
2011,1,Oregon,Nutrition,Agriculture and Farming,Restaurant/Retail,The Oregon Food Policy Council,LEG,017AGF
2011,1,Oklahoma,Obesity,Appropriations,Community,Home and Community Based Services Waivers,REG,002APP
2010,1,Mississippi,Nutrition,Nutrition Standards,School/After School,State Board Policy 4011,REG,010NUS
2011,1,New York,Nutrition,Appropriations,Restaurant/Retail,Retail Farm Operations,LEG,002APP
2010,1,District of Columbia,Physical Activity,Built Environment and Street-Scale Design,Community,Fiscal Year 2010 Budget Support Act,LEG,049BED
2016,2,Louisiana,Nutrition,Farm Direct Foods,School/After School,BESE: Requires BESE and the Dept. of Agriculture and Forestry to develop and implement a Farm to School Program,LEG,015FDF
2011,1,New York,Nutrition,Appropriations,Restaurant/Retail,Restaurant Trans Fat Prohibition,LEG,002APP
2010,1,Hawaii,Physical Activity,Built Environment and Street-Scale Design,Community,Pedestrian Flag Safety Program,LEG,049BED
2012,1,Idaho,Physical Activity,Physical Education Requirements,School/After School,Rules Governing Thoroughness <br>,REG,036PER
2015,1,California,Nutrition,Farmers Markets,Community,Nutrition Incentive Matching Grant Program,LEG,016FAM
2015,2,New Jersey,Nutrition,Appropriations,Community,"""An act making appropriations for the support of the State Government and the several public purposes for the fiscal year ending June 30, 2016 and regulating the disbursement thereof.""",LEG,002APP
2015,2,Kentucky,Nutrition,Food Assistance Programs,Community,"""An act amending the 2014-2016 executive branch and transportation cabinet biennial budgets, making an appropriation therefor, and declaring an emergency""",LEG,003FAP
2010,1,Michigan,Nutrition,Farm Direct Foods,Restaurant/Retail,Community Health,LEG,015FDF
2005,1,West Virginia,Nutrition,Food Security,School/After School,Healthy Lifestyles,LEG,023FOS
2012,1,Kansas,Nutrition,Initiatives and Programs,Community,Resolution,LEG,053INP
2005,1,Washington,Physical Activity,Bicycling,Community,Share The Road License Plate,LEG,005BIK
2009,1,Pennsylvania,Obesity,Marketing Restrictions,School/After School,Municipalities Planning Code,LEG,019MAR
2016,2,Connecticut,Nutrition,School Nutrition,School/After School,An act concerning Connecticut's Farm to School program,LEG,043SNU
2010,1,Oklahoma,Nutrition,Food Assistance Programs,Community,Sooner Seniors,REG,003FAP
2011,1,Maine,Nutrition,Access to Healthy Foods,Restaurant/Retail,Raw Milk Sales,LEG,001AHF
2009,1,Utah,Nutrition,Fruits and Vegetables,Early Care and Education,Out of School Time Child Care Programs,REG,025FAV
2010,1,Maryland,Obesity,Food Restrictions,Community,Producer Sampling License,LEG,020FOR
2011,1,Alabama,Physical Activity,Access to Recreational Opportunities,Community,Public K-12 Education,LEG,004ARO
2009,1,Connecticut,Physical Activity,Bicycling,School/After School,Bicycle and Pedestrian Access,LEG,005BIK
2012,1,California,Physical Activity,Public Transportation,Community,An Act Relating to Land Use<br>,LEG,040TRS
2010,1,Iowa,Physical Activity,"Parks, Recreation and Trails",Community,Natural Resources and Outdoor Recreation Trust Fund,LEG,034PRT
2009,1,New York,Obesity,Appropriations,Community,Tax Increment Bonds Payable From Real Property Taxes,LEG,002APP
2009,1,Oklahoma,Physical Activity,Safe Routes to Schools,School/After School,"Roads, Bridges And Ferries",LEG,041SRS
2009,1,Massachusetts,Physical Activity,School Siting,School/After School,Transportation System Modernization,LEG,042SIT
2011,1,Texas,Physical Activity,Built Environment and Street-Scale Design,Community,Fulshear Town Center Management District,LEG,049BED
2009,1,Kentucky,Physical Activity,Built Environment and Street-Scale Design,Community,Bicycle And Pedestrian Safety,LEG,049BED
2010,1,Arizona,Nutrition,Healthier Food Retail and Food Deserts,Restaurant/Retail,Temporary Soft Drink Tax,LEG,021HFR
2009,1,Massachusetts,Obesity,Body Mass Index (BMI),Community,Land Use and Community Housing Development,LEG,006BMI
2011,1,Arizona,Nutrition,Agriculture and Farming,Restaurant/Retail,Tax on Sweetened Beverages,LEG,017AGF
2011,1,Hawaii,Nutrition,School Nutrition,School/After School,Hawaii Grown Produce,LEG,043SNU
2008,1,Hawaii,Nutrition,Incentives,School/After School,Senate Concurrent  Resolution<br>,LEG,029INC
2009,1,Massachusetts,Obesity,Health Insurance Coverage,Community,Individual and Small Business Health Insurance Quality,LEG,028HIC
2011,1,Alabama,Physical Activity,Pedestrians/Walking,Community,City of Center Point,LEG,052PED
2011,1,Arkansas,Physical Activity,Pedestrians/Walking,Community,Pedestrian Right of Way,LEG,052PED
2011,1,Maryland,Obesity,Food Restrictions,Restaurant/Retail,Raw Agricultural Products Sales,LEG,020FOR
2011,1,Massachusetts,Nutrition,Access to Healthy Foods,Community,Foods Containing Artificial Trans Fat,LEG,001AHF
2011,1,Mississippi,Nutrition,Food Assistance Programs,Restaurant/Retail,Edwards Street Fellowship Center,LEG,003FAP
2002,1,Florida,Physical Activity,Bicycling,Community,An Act Relating to Safe Transportation for Children<br>,LEG,005BIK
2011,1,Washington,Obesity,Appropriations,Community,Statewide Transportation Planning,LEG,002APP
2011,1,Texas,Physical Activity,Public Transportation,Community,Regional Mobility Authorities,LEG,040TRS
2010,1,Illinois,Obesity,Food Restrictions,Restaurant/Retail,Farmers Market Technology Improvement Program,LEG,020FOR
2011,1,Tennessee,Obesity,Front of Package Labeling,School/After School,Tort Liability and Reform,LEG,024FOP
2011,1,Iowa,Nutrition,Food Policy Councils,Restaurant/Retail,Production Processing,LEG,022FPC
2010,1,Virginia,Obesity,Disparities/Equity,Medical and/or Hospital,Health Care Access,LEG,013DEQ
2011,1,West Virginia,Nutrition,Incentives,Restaurant/Retail,Soft Drinks Tax,LEG,029INC
2003,1,North Dakota,Nutrition,Appropriations,Work Place,Employer-Based Wellness Program,LEG,002APP
2010,1,Michigan,Nutrition,Appropriations,Restaurant/Retail,Cottage Food,LEG,002APP
2012,1,Illinois,Obesity,Initiatives and Programs,Community,Resolution to designate Septembr 2012 as Childhood Obesity Awareness Month,LEG,053INP
2010,1,Illinois,Physical Activity,Built Environment and Street-Scale Design,Community,Night Preservation,LEG,049BED
2009,1,Ohio,Nutrition,Farm Direct Foods,School/After School,Nutritional Standards,LEG,015FDF
2009,1,Massachusetts,Nutrition,Farm Direct Foods,School/After School,Promote Healthy School Meals,LEG,015FDF
2012,1,New Jersey,Physical Activity,Zoning/Land Use,Community,An Act Establishing the Smart Housing Incentives Act<br>,LEG,033ZON
2011,1,Maine,Nutrition,Agriculture and Farming,Restaurant/Retail,Blueberry Industry,LEG,017AGF
2004,1,Vermont,Nutrition,Disparities/Equity,Community,House Joint Resolution,LEG,013DEQ
2009,1,New Jersey,Obesity,Initiatives and Programs,School/After School,Childhood Obesity Prevention,LEG,053INP
2011,1,Massachusetts,Physical Activity,Physical Education Requirements,School/After School,Quality Physical Education,LEG,036PER
2011,1,Vermont,Nutrition,Agriculture and Farming,Community,Economic Development,LEG,017AGF
2011,1,Indiana,Physical Activity,Pedestrians/Walking,Community,Complete Streets Guidelines,LEG,052PED
2011,1,Texas,Obesity,Appropriations,Community,Environmental Quality,LEG,002APP
2003,1,Louisiana,Nutrition,Food Policy Councils,Restaurant/Retail,Limits Liability for Certain Foods and Beverages,LEG,022FPC
2009,1,Massachusetts,Nutrition,Agriculture and Farming,School/After School,Appropriations,LEG,017AGF
2011,1,Illinois,Obesity,Food Restrictions,Community,Public Aid Code,LEG,020FOR
2009,1,Massachusetts,Obesity,Menu Labeling,Community,Chapter 40b Response to Cities and Towns,LEG,032MNL
2007,1,California,Nutrition,Appropriations,Community,Food Facilities: Trans Fat,LEG,002APP
2009,1,Minnesota,Nutrition,Sodium,Community,Public Health,LEG,045SOD
2013,1,Maine,Nutrition,Farm Direct Foods,School/After School,An Act To Support School Nutrition and Expand the Local Foods Economy,LEG,015FDF
2007,1,Colorado,Nutrition,Liability and Indemnity,School/After School,After School Youth Service Program,LEG,030LAI
2013,1,New York,Nutrition,Breastfeeding,Work Place,Omnibus Obesity and Respiratory Illness Reduction Act,LEG,007BFD
2011,1,Hawaii,Obesity,Appropriations,Community,Transit Oriented Development,LEG,002APP
2010,1,Florida,Physical Activity,Bicycling,Community,Metropolitan Planning Organizations,LEG,005BIK
2009,1,Oklahoma,Physical Activity,Safe Routes to Schools,Community,"Roads, Bridges And Ferries",LEG,041SRS
2011,1,Massachusetts,Physical Activity,Built Environment and Street-Scale Design,Community,Protection of Pedestrians At Crosswalks,LEG,049BED
2010,1,West Virginia,Obesity,Appropriations,Community,Vacant Property Registration Program,LEG,002APP
2009,1,Massachusetts,Nutrition,Farm Direct Foods,School/After School,Healthy School Meals,LEG,015FDF
2011,1,New York,Nutrition,Task Forces/Councils,Medical and/or Hospital,Health Insurers,LEG,047TFC
2010,1,Minnesota,Physical Activity,Built Environment and Street-Scale Design,Community,Capital Improvements,LEG,049BED
2011,1,Florida,Obesity,Sugar Sweetened Beverages,Restaurant/Retail,Streamlined Sales and Use Tax Agreement,LEG,046SSB
2003,1,Montana,Obesity,Disparities/Equity,School/After School,School Nutrition,LEG,013DEQ
2011,1,California,Obesity,Appropriations,School/After School,Vehicles: Engineering and Traffic Survey,LEG,002APP
2011,1,Wyoming,Nutrition,Fruits and Vegetables,Restaurant/Retail,Wyoming Food Freedom Act,LEG,025FAV
2011,1,Texas,Nutrition,Medical Care,Community,Rowlett Pecan Grove Management District Creation,LEG,026MEC
2009,1,Massachusetts,Nutrition,Appropriations,School/After School,Physical Examination of School Children,REG,002APP
2011,1,Idaho,Obesity,Menu Labeling,Community,Urban Renewal,LEG,032MNL
2010,1,Maine,Nutrition,Farm Direct Foods,Restaurant/Retail,Farmers Market,LEG,015FDF
2009,1,Illinois,Nutrition,Agriculture and Farming,School/After School,Farm Fresh Schools Program Act,LEG,017AGF
2004,1,Illinois,Nutrition,School Nutrition,School/After School,House Resolution,LEG,043SNU
2005,1,Missouri,Nutrition,Liability and Indemnity,Community,Agency Appropriations,LEG,030LAI
2011,1,Texas,Obesity,Liability and Indemnity,School/After School,Programs to Improve Health of Public School Students,LEG,030LAI
2009,1,Georgia,Nutrition,Nutrition Standards,Early Care and Education,Bright from the Start Program,REG,010NUS
2009,1,Massachusetts,Nutrition,Farm Direct Foods,Community,Electronic Benefit Transfer Farmers Market Project,LEG,015FDF
2011,1,Texas,Physical Activity,Public Transportation,Community,Jefferson County Management District,LEG,040TRS
2011,1,Missouri,Nutrition,Agriculture and Farming,Community,Farm Machinery and Equipment Sales Tax,LEG,017AGF
2006,1,Virginia,Obesity,Food Restrictions,School/After School,Farm to School Website,LEG,020FOR
2008,1,Michigan,Physical Activity,Public Safety,Community,Housing and Community Development Fund,REG,039SAF
2011,1,Rhode Island,Nutrition,School Nutrition,School/After School,Food and Drugs,LEG,043SNU
2010,1,Tennessee,Nutrition,Healthier Food Retail and Food Deserts,Restaurant/Retail,Litter Control,LEG,021HFR
2010,1,Vermont,Nutrition,Appropriations,Community,Livestock Advisory Council,LEG,002APP
2011,1,Delaware,Obesity,Access to Drinking Water,School/After School,Junior High and Middle School Interscholastic Athletics,REG,014ADW
2001,1,Rhode Island,Physical Activity,Public Safety,Community,Bicycle Helmet Requirement,LEG,039SAF
2011,1,Tennessee,Nutrition,Incentives,Restaurant/Retail,Privilege Tax,LEG,029INC
2010,1,Minnesota,Obesity,Body Mass Index (BMI),Community,Capital Investment,LEG,006BMI
2007,1,California,Physical Activity,Public Transportation,Community,Treasure Island Transportation Management Act,LEG,040TRS
2011,1,Maryland,Obesity,Appropriations,Community,Transportation Funding,LEG,002APP
