Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2010,1,Hawaii,Obesity,Menu Labeling,Community,Workforce Housing,LEG,032MNL
2011,1,Tennessee,Physical Activity,"Parks, Recreation and Trails",School/After School,Industrial Development,LEG,034PRT
2012,1,Michigan,Nutrition,Access to Healthy Foods,Community,An Act Concerning Appropriations<br>,LEG,001AHF
2011,1,Hawaii,Nutrition,Appropriations,Community,Important Agricultural Lands,LEG,002APP
2009,1,Tennessee,Obesity,Liability and Indemnity,Community,Taxes Privilege,LEG,030LAI
2010,1,Oklahoma,Nutrition,Farmers Markets,Restaurant/Retail,Farmers Markets,LEG,016FAM
2011,1,New York,Nutrition,Sodium,Restaurant/Retail,Food Items Containing Trans Fats,LEG,045SOD
2009,1,Wisconsin,Physical Activity,Public Safety,Community,Village of Elmwood,LEG,039SAF
2011,1,Nebraska,Nutrition,Appropriations,Community,Supplemental Nutrition Assistance Program,LEG,002APP
2017,2,Tennessee,Nutrition,Farm Direct Foods,Community,"Food and Food Products - As introduced, changes from 15 days to 14 days the time in which a department of agriculture agent must remove a tag",LEG,015FDF
2010,1,Illinois,Obesity,Menu Labeling,Restaurant/Retail,Trans Fat Restriction Act,LEG,032MNL
2012,1,Mississippi,Physical Activity,Initiatives and Programs,School/After School,An Act to Require that Student Wellness Shall Be Part of School Curriculum<br>,LEG,053INP
2011,1,Vermont,Physical Activity,Appropriations,Community,Capital Construction Appropriations,LEG,002APP
2011,1,Vermont,Nutrition,Disparities/Equity,School/After School,Sugar-Sweetened Beverages,LEG,013DEQ
2011,1,Tennessee,Obesity,Appropriations,Community,Zoning Districts,LEG,002APP
2007,1,Utah,Nutrition,Appropriations,Restaurant/Retail,Dairy Act,LEG,002APP
2008,1,California,Obesity,Menu Labeling,Community,Water Supply Planning,LEG,032MNL
2011,1,Louisiana,Obesity,Health Insurance Coverage,Community,Schools,LEG,028HIC
2011,1,North Carolina,Physical Activity,"Parks, Recreation and Trails",School/After School,Childhood Obesity Legislative Task Force,LEG,034PRT
2010,1,New York,Physical Activity,Physical Activity Requirements,School/After School,Eligibility for High School Athletic Competition,LEG,035PAR
2011,1,Texas,Nutrition,Farm Direct Foods,Community,Small Food Production Regulation,LEG,015FDF
2009,1,Michigan,Obesity,Food Restrictions,Community,Farmers Markets,LEG,020FOR
2011,1,Massachusetts,Nutrition,Appropriations,School/After School,School Served Food Products,LEG,002APP
2014,4,District of Columbia,Physical Activity,Bicycling,Community,LONG TERM BICYCLE PARKING REQUIREMENTS,REG,005BIK
2009,1,Hawaii,Nutrition,Incentives,Community,Soft Drinks Taxation,LEG,029INC
2009,1,Minnesota,Physical Activity,Public Transportation,Community,Transportation,LEG,040TRS
2011,1,New York,Physical Activity,Public Safety,School/After School,Establishing a Community Garden Task Force<br>,LEG,039SAF
2012,1,Massachusetts,Obesity,Health Insurance Coverage,Work Place,Health Care Quality Improvement and Cost Reduction Act of 2012<br>,LEG,028HIC
2009,1,Minnesota,Nutrition,Medical Care,Community,Local Government,LEG,026MEC
2010,1,New Mexico,Nutrition,Healthier Food Retail and Food Deserts,Community,Sweetened Beverage Excise Tax Act,LEG,021HFR
2011,1,Montana,Nutrition,Appropriations,Restaurant/Retail,Cigarette Tax,LEG,002APP
2012,1,New York,Obesity,Initiatives and Programs,Work Place,An Act Relating to Public Health<br>,LEG,053INP
2012,1,Iowa,Nutrition,Disparities/Equity,Community,An Act Providing for Charitable Food Donations<br>,LEG,013DEQ
2011,1,Texas,Nutrition,Liability and Indemnity,School/After School,Tax Supported Bonds,LEG,030LAI
2003,1,New York,Nutrition,Appropriations,Community,Childhood Obesity Prevention Program,LEG,002APP
2005,1,Nevada,Nutrition,Task Forces/Councils,School/After School,Council For Fitness And Wellness,LEG,047TFC
2010,1,West Virginia,Nutrition,Agriculture and Farming,Community,Tax Credits for the Sale of Locally Grown Produce,LEG,017AGF
2010,1,California,Physical Activity,Disparities/Equity,Medical and/or Hospital,Health and Human Services: Federal Grant Opportunities,LEG,013DEQ
2012,1,West Virginia,Nutrition,Food Security,Community,Senior Farmersâ Market Nutrition Program Fund<br>,LEG,023FOS
2009,1,California,Physical Activity,Bicycling,Community,Budget Act of 2009,LEG,005BIK
2009,1,Minnesota,Physical Activity,Bicycling,Community,Natural Resources,LEG,005BIK
2011,1,Massachusetts,Nutrition,Farmers Markets,School/After School,An Act Making Appropriations<br>,LEG,016FAM
2011,1,Kentucky,Nutrition,Task Forces/Councils,Early Care and Education,Legislative Task Force on Childhood Obesity,LEG,047TFC
2011,1,New York,Obesity,Appropriations,Community,Parking in a Bicycle Lane,LEG,002APP
2010,1,Arkansas,Obesity,Appropriations,Community,Rural Services Block Grant Program,REG,002APP
2010,1,Texas,Physical Activity,Safe Routes to Schools,School/After School,Transportation Funding,REG,041SRS
2002,1,New York,Nutrition,Food Assistance Programs,Community,An Act Making Appropriations for the Support of  Government<br>,LEG,003FAP
2008,1,New Mexico,Physical Activity,Task Forces/Councils,Community,Health Care Reform,LEG,047TFC
2011,1,Texas,Physical Activity,"Parks, Recreation and Trails",Community,Environmental Quality,LEG,034PRT
2011,1,Mississippi,Physical Activity,Physical Education Requirements,School/After School,Sweetened Beverages and Syrups Tax,LEG,036PER
2013,1,New York,Physical Activity,Public Transportation,Community,An Act to Amend the Executive Law and the State Finance Law,LEG,040TRS
2011,1,Mississippi,Physical Activity,Incentives,School/After School,Sweetened Beverages and Syrups Tax,LEG,029INC
2007,1,Illinois,Physical Activity,Physical Education Requirements,School/After School,Physical Education Mandate,LEG,036PER
2009,1,North Carolina,Physical Activity,School Siting,Community,Active Living Communities Commission,LEG,042SIT
2009,1,Pennsylvania,Nutrition,Farm Direct Foods,Community,Food Safety,LEG,015FDF
2009,1,Washington,Physical Activity,Public Transportation,Community, Greenhouse Gas Emissions,LEG,040TRS
2012,1,Massachusetts,Physical Activity,Built Environment and Street-Scale Design,School/After School,Finance Improvements to the Commonwealth's Transportation System<br>,LEG,049BED
2010,1,South Carolina,Physical Activity,Physical Education Requirements,School/After School,Physical Activity Directors,LEG,036PER
2010,1,Minnesota,Nutrition,Liability and Indemnity,Community,Capital Investment,LEG,030LAI
2011,1,Florida,Physical Activity,Built Environment and Street-Scale Design,Community,Neighborhood Improvement Districts,LEG,049BED
2011,1,Massachusetts,Obesity,Disparities/Equity,School/After School,Mandatory Physical Education,LEG,013DEQ
2010,1,Tennessee,Nutrition,Healthier Food Retail and Food Deserts,Community,Litter Control,LEG,021HFR
2010,1,Pennsylvania,Obesity,Health Insurance Coverage,Community,Healthy Living Expenses Tax Credit,LEG,028HIC
2001,1,Illinois,Nutrition,Farm Direct Foods,Community,An Act Making Appropriations,LEG,015FDF
2010,1,New Jersey,Nutrition,Trans Fats,Community,Smart Housing Incentives Act,LEG,050FAT
2011,1,Rhode Island,Obesity,Task Forces/Councils,Community,Minority Health Disparities,LEG,047TFC
2010,1,Rhode Island,Nutrition,Appropriations,Community,Taxation,LEG,002APP
2009,1,New Jersey,Nutrition,Appropriations,Restaurant/Retail,Grades and Standards,REG,002APP
2011,1,Oregon,Nutrition,Access to Healthy Foods,Community,Oregon Farm To School and School Garden Program,LEG,001AHF
2010,1,Idaho,Nutrition,Agriculture and Farming,Restaurant/Retail,Locally Grown Food Productions,LEG,017AGF
2011,1,Texas,Nutrition,Appropriations,School/After School,Students Food Containing Industrial Produced Trans Fat,LEG,002APP
2009,1,Texas,Nutrition,Fruits and Vegetables,Early Care and Education,Early Childhood Health and Nutrition Council,LEG,025FAV
2009,1,Maryland,Physical Activity,Pedestrians/Walking,Community,School Construction,LEG,052PED
2009,1,Florida,Nutrition,Appropriations,Work Place,Healthy and Fit Florida Act,LEG,002APP
2010,1,Utah,Nutrition,Vending,School/After School,Vending Machine Standards,LEG,051VEN
2012,1,Mississippi,Nutrition,Disparities/Equity,Community,An Act to Create the Healthy Food Retail Act<br>,LEG,013DEQ
2011,1,California,Nutrition,Farm Direct Foods,Restaurant/Retail,Product Safety: Bisphenol A,LEG,015FDF
2011,1,California,Obesity,Appropriations,School/After School,Academic Content Standards: Review Commission,LEG,002APP
2011,1,District of Columbia,Obesity,Menu Labeling,Community,Rhode Island Avenue,LEG,032MNL
2013,1,Oregon,Nutrition,Access to Healthy Foods,Community,Standards and Practices for Care and Services,REG,001AHF
2007,1,Rhode Island,Nutrition,Vending,School/After School,Healthier High School Vending Machines,LEG,051VEN
2011,1,California,Nutrition,Access to Healthy Foods,Early Care and Education,Public Contracts: Healthy and Sustainable Food,LEG,001AHF
2006,1,New York,Nutrition,Appropriations,Community,An Act to Amend Laws,LEG,002APP
2009,1,Texas,Physical Activity,Bicycling,Community,Partnership for Children in Nature,LEG,005BIK
2010,1,Hawaii,Nutrition,Access to Healthy Foods,School/After School,Department of Education,LEG,001AHF
2011,1,Hawaii,Obesity,Body Mass Index (BMI),Community,Planning,LEG,006BMI
2014,1,California,Physical Activity,Bicycling,Community,Sustainable Communities,LEG,005BIK
2011,1,Georgia,Nutrition,Agriculture and Farming,Restaurant/Retail,Georgia Grown Farm Products,LEG,017AGF
2011,1,Virginia,Nutrition,Access to Healthy Foods,School/After School,Virginia Grown Food Purchase,LEG,001AHF
2010,1,Florida,Nutrition,Appropriations,School/After School,Appropriations,LEG,002APP
2009,1,Tennessee,Obesity,Food Restrictions,Community,Food and Food Products,LEG,020FOR
2009,1,Oregon,Nutrition,Trans Fats,Medical and/or Hospital,Insurer Healthy Behavior Awards,LEG,050FAT
2015,1,Minnesota,Physical Activity,Bicycling,Community,"""Programs to support bicycle, pedestrian, and other nonmotorized transportation activities""",LEG,005BIK
2010,1,New Mexico,Nutrition,Healthier Food Retail and Food Deserts,Community,Taxation and Soft Drinks,LEG,021HFR
2009,1,Minnesota,Nutrition,Agriculture and Farming,Community,Economic Development,LEG,017AGF
2015,3,New Jersey,Nutrition,Healthier Food Retail and Food Deserts,Community,Designates September of each year as Hunger Action Monthâ in New Jersey,LEG,021HFR
2009,1,District of Columbia,Nutrition,Appropriations,Restaurant/Retail,Trans Free Act,LEG,002APP
2015,1,New York,Obesity,Body Mass Index (BMI),Community,Trans fat reduction; breastfeeding rights; BMI in schools; PE/PA requirements; Bicycle parking,LEG,006BMI
2011,1,Tennessee,Nutrition,Food Security,Restaurant/Retail,Public Funds and Financing,LEG,023FOS
2007,1,California,Physical Activity,Appropriations,Community,Highways: Federal Funds: Safe Routes to School,LEG,002APP
2010,1,Oklahoma,Nutrition,Food Assistance Programs,Community,The Department Of Human Services,LEG,003FAP
2009,1,New York,Nutrition,Incentives,Restaurant/Retail,Tax on Beverage Syrups and Soft Drinks,LEG,029INC
2011,1,Hawaii,Nutrition,Fruits and Vegetables,Community,Open markets,LEG,025FAV
2011,1,Washington,Nutrition,Farm Direct Foods,Community,State Agency Food Purchasing Policy,LEG,015FDF
2011,1,Rhode Island,Physical Activity,Safe Routes to Schools,Community,State Affairs and Government,LEG,041SRS
2009,1,Ohio,Nutrition,School Nutrition,School/After School,Food and Beverages Nutritional Standards,LEG,043SNU
2010,1,New York,Nutrition,Appropriations,Restaurant/Retail,Farmers Markets Facilities Construction Program,LEG,002APP
2010,1,Minnesota,Physical Activity,Public Safety,Community,Capital Improvements,LEG,039SAF
2009,1,Mississippi,Obesity,Menu Labeling,Community,Mississippi Major Economic Impact,LEG,032MNL
2010,1,Ohio,Physical Activity,Physical Activity Requirements,Early Care and Education,Licensed Child Care Centers,REG,035PAR
2011,1,New Jersey,Nutrition,Fruits and Vegetables,Restaurant/Retail,Sale and Lease of Unneeded Public Property,LEG,025FAV
2009,1,Colorado,Obesity,TV/Screen Viewing,Early Care and Education,Family Child Care Homes,REG,048TVS
2011,1,California,Obesity,Body Mass Index (BMI),Community,Redevelopment,LEG,006BMI
2011,1,Hawaii,Nutrition,Farm Direct Foods,School/After School,School Meals,LEG,015FDF
2009,1,North Dakota,Nutrition,Appropriations,Community,Charitable Food Recovery,LEG,002APP
2007,1,Georgia,Physical Activity,Initiatives and Programs,Community,House Resolution<br>,LEG,053INP
2011,1,New York,Nutrition,Vending,School/After School,Vending Machines on School Grounds,LEG,051VEN
2010,1,California,Nutrition,Farm Direct Foods,Restaurant/Retail,"Agriculture: Fruits, Nuts, Vegetables: State Grown Act",LEG,015FDF
2009,1,Minnesota,Physical Activity,Built Environment and Street-Scale Design,Community,Transportation,LEG,049BED
2011,1,Arkansas,Nutrition,Agriculture and Farming,Community,Corrections Facilities Appropriation,LEG,017AGF
2011,1,New York,Obesity,Appropriations,Community,Lease of Community Garden Real Property,LEG,002APP
2011,1,District of Columbia,Nutrition,Nutrition Standards,Work Place,Workplace Wellness,LEG,010NUS
2011,1,Texas,Obesity,Appropriations,School/After School,Flexibility for Public Schools,LEG,002APP
2011,1,Vermont,Physical Activity,Bicycling,Community,Transportation Program,LEG,005BIK
2011,1,Maine,Nutrition,School Nutrition,Community,Farm and Fish School Program,LEG,043SNU
2007,1,Maryland,Nutrition,Appropriations,Community,An Act for the Purpose of Making Appropriations <br>,LEG,002APP
2009,1,New York,Physical Activity,Incentives,Community,Sales and Use Tax Exemptions,LEG,029INC
2011,1,Hawaii,Nutrition,Appropriations,Community,Medicaid Wellness Pilot Program,LEG,002APP
2011,1,Louisiana,Physical Activity,Bicycling,Community,Capital Outlay Budget,LEG,005BIK
2009,1,Alabama,Nutrition,Appropriations,Community,Debt Service,LEG,002APP
2011,1,Florida,Obesity,Disparities/Equity,School/After School,Public School Instruction,LEG,013DEQ
2011,1,Hawaii,Physical Activity,Disparities/Equity,Community,Homeless Assistance,LEG,013DEQ
2001,1,Maine,Nutrition,Access to Healthy Foods,School/After School,School Food Service Programs,LEG,001AHF
2009,1,Vermont,Nutrition,Agriculture and Farming,Community,Farmers Markets,LEG,017AGF
2011,1,Oregon,Nutrition,Farm Direct Foods,Restaurant/Retail,Nutrition,LEG,015FDF
2010,1,Louisiana,Nutrition,Appropriations,Restaurant/Retail,Sustainable Local Food Policy Council,LEG,002APP
2011,1,Minnesota,Nutrition,Medical Care,Community,Capital Improvements,LEG,026MEC
2010,1,Hawaii,Nutrition,Fruits and Vegetables,School/After School,Farm to School Models,LEG,025FAV
2015,1,Texas,Nutrition,Initiatives and Programs,School/After School,Interagency Obesity Council guidelines,LEG,053INP
2012,1,New York,Obesity,Body Mass Index (BMI),School/After School,An Act in Relation to Screening for Childhood  Obesity<br>,LEG,006BMI
2011,1,Florida,Nutrition,Liability and Indemnity,Community,Growth Management,LEG,030LAI
2011,1,Tennessee,Obesity,Appropriations,Community,Public Funds and Financing,LEG,002APP
2010,1,Maryland,Obesity,Food Restrictions,Restaurant/Retail,Program Open Space,LEG,020FOR
2011,1,Pennsylvania,Obesity,Food Restrictions,School/After School,Payment of Bills From the General Fund,LEG,020FOR
2010,1,Hawaii,Nutrition,Incentives,School/After School,General Excise Taxes on Snack Foods,LEG,029INC
2011,1,Pennsylvania,Obesity,Appropriations,Community,Improvement of Depressed Areas,LEG,002APP
2011,1,Oklahoma,Nutrition,Incentives,Restaurant/Retail,Revenue And Taxation,LEG,029INC
2010,1,Oklahoma,Nutrition,School Nutrition,Medical and/or Hospital,Public Health And Safety,LEG,043SNU
2010,1,Hawaii,Obesity,Food Restrictions,Restaurant/Retail,Department of Education,LEG,020FOR
2010,1,Alabama,Physical Activity,Built Environment and Street-Scale Design,Community,Transportation Department,LEG,049BED
2011,1,Oklahoma,Nutrition,Liability and Indemnity,Community,Driver Licenses,LEG,030LAI
2010,1,New Mexico,Nutrition,Appropriations,Restaurant/Retail,Sweetened Beverage Excise Tax Act,LEG,002APP
2001,1,New York,Physical Activity,Bicycling,Community,Physical Injury Accident Reporting,LEG,005BIK
2009,1,Massachusetts,Nutrition,Nutrition Standards,School/After School,Trans Fat in School Served Products,LEG,010NUS
2013,1,Washington,Physical Activity,Incentives,Community,An Act Relating to Community Redevelopment Financing in Apportionment Districts,LEG,029INC
