Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2010,1,Hawaii,Nutrition,Task Forces/Councils,School/After School,Farm to School Pilot Program,LEG,047TFC
2009,1,Texas,Nutrition,Medical Care,Community,Applicants for Drivers Licenses,LEG,026MEC
2010,1,Virginia,Obesity,Appropriations,School/After School,Public School Physical Education,LEG,002APP
2010,1,New York,Nutrition,Fruits and Vegetables,School/After School,Department of Education,LEG,025FAV
2005,1,Pennsylvania,Physical Activity,"Parks, Recreation and Trails",Community,Capital Budget,LEG,034PRT
2012,1,Maine,Physical Activity,Safe Routes to Schools,School/After School,Major Capital School Construction Projects<br>,REG,041SRS
2011,1,California,Nutrition,Appropriations,Early Care and Education,Budget Act of 2011,LEG,002APP
2009,1,New York,Nutrition,Food Assistance Programs,School/After School,Appropriations for Support of Government,LEG,003FAP
2011,1,Maine,Nutrition,Farm Direct Foods,Community,Food Projects and State Funding,LEG,015FDF
2011,1,Virginia,Physical Activity,Physical Activity Requirements,School/After School,Public Schools,LEG,035PAR
2010,1,Maine,Obesity,Food Restrictions,Community,Farmers Market,LEG,020FOR
2013,1,Georgia,Nutrition,Farm Direct Foods,Community,Commending School Districts Participating in the Farm to School 5 Million Meals Campaign,LEG,015FDF
2005,1,California,Physical Activity,Initiatives and Programs,Community,Senate Concurrent resolution                 <br>,LEG,053INP
2009,1,Massachusetts,Nutrition,Access to Healthy Foods,School/After School,Promoting Better Health in Public Schools,LEG,001AHF
2011,1,Indiana,Obesity,Food Restrictions,School/After School,Farm to School Plan,LEG,020FOR
2009,1,Maryland,Obesity,Body Mass Index (BMI),Community,Local Government Planning,LEG,006BMI
2011,1,Nebraska,Nutrition,Food Assistance Programs,Community,Supplemental Nutrition Assistance Program,LEG,003FAP
2011,1,Minnesota,Nutrition,Media Campaigns,Community,Health,LEG,031MDC
2011,1,Maryland,Nutrition,Correctional Facilities Farms Programs,School/After School,Maryland Food and Nutrition Policy Council,LEG,018CFP
2012,1,New York,Physical Activity,Physical Education Requirements,Restaurant/Retail,An Act to Combat the Incidence of Adult and Childhood Obesity<br>,LEG,036PER
2013,1,New York,Nutrition,Food Assistance Programs,School/After School,An Act to Amend the Agriculture and Markets Law,LEG,003FAP
2011,1,California,Nutrition,School Nutrition,Community,Taxation: Sweetened Beverage Tax: Children's Health,LEG,043SNU
2011,1,Hawaii,Physical Activity,Built Environment and Street-Scale Design,Community,Repair and Repaving Of Side Streets,LEG,049BED
2009,1,Texas,Nutrition,Agriculture and Farming,Community,Child Nutritious Food Access,LEG,017AGF
2011,1,Hawaii,Nutrition,Access to Healthy Foods,Community,Child Nutrition Programs,LEG,001AHF
2005,1,Missouri,Obesity,Disparities/Equity,Community,Protection of Children,LEG,013DEQ
2009,1,Hawaii,Obesity,Menu Labeling,Community,Housing and Infrastructure Development,LEG,032MNL
2015,1,Florida,Physical Activity,Pedestrians/Walking,Community,Florida Shared-Use Nonmotorized Trail Network,LEG,052PED
2009,1,Florida,Nutrition,Food Assistance Programs,Community,Incorporations by Reference,REG,003FAP
2010,1,Minnesota,Obesity,Food Restrictions,Community,Capital Investment,LEG,020FOR
2012,1,Mississippi,Obesity,Sugar Sweetened Beverages,School/After School,An Act to Create the Sweetened Beverage and Syrup Tax Law<br>,LEG,046SSB
2009,1,Louisiana,Nutrition,Healthier Food Retail and Food Deserts,Early Care and Education,Residential Licensing,REG,021HFR
2009,1,North Dakota,Nutrition,Breastfeeding,Community,Breastfeeding,LEG,007BFD
2009,1,New York,Obesity,Menu Labeling,Restaurant/Retail,Posting of Calorie Content,LEG,032MNL
2009,1,Washington,Physical Activity,Public Transportation,Community,Growth Management Act,LEG,040TRS
2011,1,Massachusetts,Physical Activity,Built Environment and Street-Scale Design,Community,Land Use Regulations and Zoning,LEG,049BED
2012,1,West Virginia,Nutrition,Disparities/Equity,Community,Senior Farmersâ Market Nutrition Program Fund<br>,LEG,013DEQ
2011,1,Utah,Nutrition,Appropriations,Community,Lodging Sales and Use Tax Exemption Claims,LEG,002APP
2011,1,Tennessee,Physical Activity,Pedestrians/Walking,Community,Traffic Safety,LEG,052PED
2009,1,Washington,Physical Activity,Bicycling,School/After School,Supplemental Transportation Appropriations,LEG,005BIK
2005,1,California,Physical Activity,Physical Activity Requirements,School/After School,Legislative Counsel's Digest<br>,LEG,035PAR
2011,1,Maine,Nutrition,Farmers Markets,Restaurant/Retail,Farmers Markets and Product Origin Identification,LEG,016FAM
2011,1,Minnesota,Physical Activity,Built Environment and Street-Scale Design,Community,Transportation,LEG,049BED
2007,1,New York,Nutrition,Appropriations,Community,Application for State Assistance,LEG,002APP
2011,1,Montana,Nutrition,Point of Purchase Promotion,Community,Parks and Recreational Resources,LEG,037POP
2010,1,Illinois,Nutrition,Appropriations,Restaurant/Retail,Capital Projects,LEG,002APP
2009,1,California,Physical Activity,Bicycling,Community,Transportation,LEG,005BIK
2015,1,Washington,Nutrition,Farm Direct Foods,Community,Washington Food Policy Forum,LEG,015FDF
2009,1,Massachusetts,Physical Activity,Built Environment and Street-Scale Design,Community,Transportation System Modernization,LEG,049BED
2011,1,Pennsylvania,Nutrition,Vending,Community,Recreational Land Liability,LEG,051VEN
2015,1,Minnesota,Physical Activity,Pedestrians/Walking,Community,Transportation Appropriations,LEG,052PED
2012,1,Mississippi,Obesity,Initiatives and Programs,Community,An Act to Create the Sweetened Beverage and Syrup Tax Law<br>,LEG,053INP
2009,1,Montana,Nutrition,Appropriations,Community,License Fees,LEG,002APP
2010,1,Hawaii,Nutrition,Appropriations,School/After School,School Meals,LEG,002APP
2011,1,Illinois,Physical Activity,School Siting,School/After School,Flavored Milk in School Lunch Program,LEG,042SIT
2009,1,Massachusetts,Obesity,Appropriations,Community,Chapter 40b Response to Cities and Towns,LEG,002APP
2007,1,Rhode Island,Obesity,Sugar Sweetened Beverages,School/After School,Healthier High School Vending Machines,LEG,046SSB
2012,1,New York,Nutrition,Initiatives and Programs,Community,An Act to Combat the Incidence of Adult and Childhood Obesity<br>,LEG,053INP
2009,1,Washington,Obesity,Body Mass Index (BMI),Community,Revised Code,LEG,006BMI
2011,1,Michigan,Nutrition,Medical Care,Community,Recreational Authorities,LEG,026MEC
2007,1,New Hampshire,Obesity,Task Forces/Councils,Community,Childhood Obesity Study,LEG,047TFC
2010,1,Mississippi,Nutrition,Breastfeeding,Work Place,Breast Feeding,LEG,007BFD
2009,1,Maryland,Nutrition,Food Assistance Programs,Work Place,Health Insurance Wellness Incentives,LEG,003FAP
2011,1,Mississippi,Nutrition,Incentives,Restaurant/Retail,Healthy Foods,LEG,029INC
2010,1,Louisiana,Nutrition,Food Assistance Programs,Community,Health,LEG,003FAP
2012,1,Michigan,Nutrition,Agriculture and Farming,School/After School,An Act Concerning Appropriations<br>,LEG,017AGF
2013,1,District of Columbia,Nutrition,School Nutrition,Community,Healthy Tots Act of 2013,LEG,043SNU
2011,1,Texas,Nutrition,Farmers Markets,Restaurant/Retail,Raw Milk Product Regulations,LEG,016FAM
2009,1,Connecticut,Obesity,Appropriations,Community,Growth and Transportation Planning,LEG,002APP
2011,1,Michigan,Obesity,Appropriations,Community,Recreational Authorities,LEG,002APP
2010,1,Washington,Obesity,Food Restrictions,Community,2010 Operating Supplemental Appropriations,LEG,020FOR
2010,1,Massachusetts,Nutrition,Access to Healthy Foods,Restaurant/Retail,Food Policy Council,LEG,001AHF
2011,1,Hawaii,Nutrition,Appropriations,Community,Medicaid Wellness Pilot Program,LEG,002APP
2011,1,Arkansas,Nutrition,Food Assistance Programs,Medical and/or Hospital,Morbid Obesity Health Coverage Pilot Program,LEG,003FAP
2011,1,Rhode Island,Nutrition,Appropriations,Community,Ocean Special Area Management Plan,REG,002APP
2009,1,Massachusetts,Nutrition,Food Assistance Programs,School/After School,Governor Fiscal Year 2010 Budget,LEG,003FAP
2010,1,Louisiana,Nutrition,Fruits and Vegetables,Restaurant/Retail,Sustainable Local Food Policy Council,LEG,025FAV
2006,1,Pennsylvania,Nutrition,Farm Direct Foods,Community,House Resolution,LEG,015FDF
2009,1,New Hampshire,Nutrition,Food Assistance Programs,Medical and/or Hospital,Standard Wellness Plan Rate and Form Filing Standards,REG,003FAP
2012,1,New York,Physical Activity,Incentives,Community,An Act to Combat the Incidence of Adult and Childhood Obesity<br>,LEG,029INC
2011,1,Wisconsin,Physical Activity,Initiatives and Programs,Work Place,An Act Relating to Income and Franchise Tax Credit for Workplace Wellness Programs<br><br>,LEG,053INP
2005,1,South Carolina,Obesity,Appropriations,School/After School,Physical Education And Nutritional Standards,LEG,002APP
2009,1,New York,Nutrition,Access to Healthy Foods,Community,Senior Benefits Card Program,LEG,001AHF
2010,1,Utah,Physical Activity,Built Environment and Street-Scale Design,Community,New Fiscal Year Appropriations Act,LEG,049BED
2003,1,District of Columbia,Nutrition,Access to Healthy Foods,Community,An Emergency Act Making Appropriations   <br>,LEG,001AHF
2011,1,Indiana,Physical Activity,Disabilities,Community,Motorized Bicycle Operation,LEG,011DIS
2010,1,Washington,Physical Activity,Public Transportation,Community,Motor Vehicle Reports,LEG,040TRS
2011,1,Mississippi,Nutrition,Food Assistance Programs,Community,Health and Human Services Agencies,LEG,003FAP
2010,1,West Virginia,Nutrition,Food Policy Councils,Community,Food Council,LEG,022FPC
2010,1,Ohio,Physical Activity,Physical Education Requirements,School/After School,School Nutrition and Health,LEG,036PER
2013,3,Rhode Island,Nutrition,Fruits and Vegetables,School/After School,Health and Safety of Pupils,LEG,025FAV
2009,1,Rhode Island,Nutrition,School Nutrition,School/After School,Education,LEG,043SNU
2009,1,Massachusetts,Obesity,Food Restrictions,School/After School,Appropriations,LEG,020FOR
2010,1,California,Nutrition,Healthier Food Retail and Food Deserts,Community,Public Health: Food Access,LEG,021HFR
2010,1,Connecticut,Obesity,Menu Labeling,Community,Safety of Pedestrians and Cyclists,LEG,032MNL
2011,1,Illinois,Nutrition,Liability and Indemnity,Community,Appropriations and Reappropriations for Capital Project,LEG,030LAI
2011,1,Vermont,Nutrition,Appropriations,Community,Economic Development,LEG,002APP
2010,1,Mississippi,Nutrition,Appropriations,Restaurant/Retail,Bonds,LEG,002APP
2008,1,New Jersey,Obesity,Appropriations,Community,Preconstruction Activities,REG,002APP
2001,1,Alabama,Nutrition,Disparities/Equity,Community,To Make Appropriations <br>,LEG,013DEQ
2009,1,Washington,Obesity,Menu Labeling,Community,Growth Management Act,LEG,032MNL
2011,1,Virginia,Obesity,Appropriations,Community,Fort Belvoir Improved Public Transportation Study,LEG,002APP
2011,1,Nebraska,Nutrition,Fruits and Vegetables,Community,Appropriation Supplement,LEG,025FAV
2010,1,Kentucky,Nutrition,Farm Direct Foods,Community,Appropriations and Revenues,LEG,015FDF
2010,1,California,Physical Activity,Public Transportation,Community,Transit Village Development Districts,LEG,040TRS
2011,1,Oklahoma,Obesity,Appropriations,Community,Bicycles,LEG,002APP
2011,1,Kansas,Physical Activity,Safe Routes to Schools,School/After School,School Bus Transportation,LEG,041SRS
2010,1,Hawaii,Obesity,Appropriations,Community,Pedestrian Flag Safety Program,LEG,002APP
2005,1,Illinois,Physical Activity,Public Transportation,School/After School,School Board Free Transportation,LEG,040TRS
2010,1,New York,Physical Activity,Public Safety,Community,Downstate Revitalization Fund Program,REG,039SAF
2011,1,Massachusetts,Nutrition,Farm Direct Foods,Work Place,Nutrition in Government Buildings,LEG,015FDF
2010,1,Missouri,Nutrition,Appropriations,Community,Child Poverty Council,LEG,002APP
2011,1,Massachusetts,Nutrition,Appropriations,Community,Farmers Markets,LEG,002APP
2011,1,Mississippi,Nutrition,Farm Direct Foods,Restaurant/Retail,Farmers Markets,LEG,015FDF
2011,1,New Mexico,Physical Activity,Pedestrians/Walking,Community,Arroyos Trash Buildup Study,LEG,052PED
2009,1,Massachusetts,Nutrition,Appropriations,School/After School,School Nutrition,LEG,002APP
2009,1,Kentucky,Obesity,Access to Drinking Water,School/After School,Minimum Fixture Requirements,REG,014ADW
2011,1,Idaho,Obesity,Body Mass Index (BMI),School/After School,Local Land Use Planning and Production,LEG,006BMI
2010,1,Tennessee,Nutrition,Appropriations,Community,Litter Control,LEG,002APP
2009,1,Missouri,Nutrition,Agriculture and Farming,Community,Agriculture and Local Foods,LEG,017AGF
2011,1,District of Columbia,Obesity,Appropriations,Work Place,Workplace Wellness,LEG,002APP
2010,1,Kentucky,Nutrition,Appropriations,Community,Honor Farmers/Food Checkout Week,LEG,002APP
2011,1,New York,Physical Activity,Pedestrians/Walking,Community,Executive Law,LEG,052PED
2009,1,Arkansas,Nutrition,Fruits and Vegetables,Community,Sale of Raw Products,LEG,025FAV
2002,1,Virginia,Physical Activity,Task Forces/Councils,Community,Statewide Pedestrian Plan,LEG,047TFC
2009,1,New York,Nutrition,Appropriations,Restaurant/Retail,Senior Benefits Card Program,LEG,002APP
2011,1,Massachusetts,Obesity,Appropriations,Community,Financing the Smart Growth Housing Trust Fund,LEG,002APP
2011,1,Florida,Obesity,Liability and Indemnity,Work Place,State Employee Health Insurance Benefits,LEG,030LAI
2011,1,Iowa,Nutrition,Agriculture and Farming,Community,Federal Grants,LEG,017AGF
2012,1,California,Obesity,Disparities/Equity,Community,An Act Relating to Public Health  <br>,LEG,013DEQ
2011,1,Texas,Nutrition,Healthier Food Retail and Food Deserts,School/After School,Public School Food,LEG,021HFR
2011,1,New Jersey,Nutrition,Food Assistance Programs,Medical and/or Hospital,State Health Benefits Program State Employee Wellness,LEG,003FAP
2007,1,Arkansas,Obesity,Appropriations,Community,Agriculture Department,LEG,002APP
2009,1,Washington,Obesity,Appropriations,Community,Capital Budget,LEG,002APP
2005,1,Illinois,Obesity,Appropriations,Community,Food Systems Policy Council,LEG,002APP
2010,1,New Jersey,Nutrition,Access to Healthy Foods,Community,State Budget,LEG,001AHF
2011,1,Washington,Obesity,Access to Drinking Water,Community,An Act Relating to the Establishment of Food Purchasing Policies<br>,LEG,014ADW
2011,1,New Jersey,Nutrition,Trans Fats,Work Place,State Health Benefits Program State Employee Wellness,LEG,050FAT
2012,1,Rhode Island,Nutrition,Initiatives and Programs,Community,Tax on Sugar Sweetened Beverages<br>,LEG,053INP
2010,1,Hawaii,Nutrition,Appropriations,Community,Breastfeeding Encouragement Among Mothers,LEG,002APP
2011,1,Washington,Physical Activity,Bicycling,Community,Bicycle and Pedestrian Traffic Safety Curriculum,LEG,005BIK
2004,1,West Virginia,Nutrition,Farmers Markets,Community,An Act Making Appropriations<br>,LEG,016FAM
2007,1,South Carolina,Obesity,Appropriations,Community,An Act to Make Appropriations<br>,LEG,002APP
2011,1,New York,Nutrition,Disparities/Equity,Community,An Act to Amend the New York State Urban Development Corporation Act,LEG,013DEQ
2011,1,Washington,Nutrition,Farm Direct Foods,Community,Residential Property of Small Farms,LEG,015FDF
2012,1,New York,Nutrition,Trans Fats,School/After School,Relates to Obesity Prevention<br>,LEG,050FAT
2010,1,New York,Physical Activity,Pedestrians/Walking,Community,Drivers Education Course,LEG,052PED
2013,1,District of Columbia,Obesity,Disparities/Equity,Community,Health Enterprise Zone Act of 2013,LEG,013DEQ
2011,1,New York,Nutrition,Nutrition Standards,Community,Capital Infrastructure Improvement and Development,LEG,010NUS
2011,1,Massachusetts,Physical Activity,Public Transportation,Community,Transportation Infrastructure Revolving Fund,LEG,040TRS
2010,1,Massachusetts,Physical Activity,Built Environment and Street-Scale Design,Community,Arlington Route 60 Safety Study,LEG,049BED
2011,1,Massachusetts,Nutrition,Agriculture and Farming,School/After School,An Act Making Appropriations<br>,LEG,017AGF
2011,1,Maine,Nutrition,Trans Fats,Community,Individual and Small Group Health Plans,LEG,050FAT
2008,1,Virginia,Physical Activity,Pedestrians/Walking,Community,Pedestrians and Drivers,LEG,052PED
2009,1,New York,Physical Activity,Appropriations,Community,Tax Increment Financing Program,LEG,002APP
