Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2011,1,California,Nutrition,Appropriations,Restaurant/Retail,Retail Food Facilities: Toys and Incentives,LEG,002APP
2011,1,New York,Obesity,Food Restrictions,Restaurant/Retail,Local Produce Tax Credit,LEG,020FOR
2010,1,Georgia,Nutrition,Appropriations,Restaurant/Retail,Supplemental Appropriations,LEG,002APP
2013,1,Texas,Obesity,Food Restrictions,Community,An Act Relating to Prohibiting the Purchase of Energy Drinks,LEG,020FOR
2009,1,Alaska,Physical Activity,Appropriations,School/After School,Budget Funds,LEG,002APP
2011,1,Nevada,Nutrition,Trans Fats,School/After School,Trans Fats at Public Schools,LEG,050FAT
2012,1,New York,Nutrition,Fruits and Vegetables,Community,An Act in Relation to Combating Incidences of Adult and Childhood Obesity<br>,LEG,025FAV
2010,1,Hawaii,Nutrition,Agriculture and Farming,School/After School,Farm to School Pilot Program,LEG,017AGF
2009,1,Minnesota,Obesity,Food Restrictions,Restaurant/Retail,Human Services,LEG,020FOR
2011,1,Hawaii,Physical Activity,Pedestrians/Walking,Work Place,Tax Credits,LEG,052PED
2015,1,New York,Nutrition,Sodium,Community,Trans fat reduction; breastfeeding rights; BMI in schools; PE/PA requirements; Bicycle parking,LEG,045SOD
2010,1,California,Nutrition,Agriculture and Farming,Community,Public Health: Food Justice,LEG,017AGF
2011,1,Kentucky,Physical Activity,Appropriations,Community,Budget Bill Amendments,LEG,002APP
2009,1,Oregon,Nutrition,Medical Care,Community,Financing for Transportation Projects,LEG,026MEC
2011,1,Hawaii,Physical Activity,Public Safety,School/After School,Homeless Assistance,LEG,039SAF
2010,1,New York,Obesity,Food Restrictions,Restaurant/Retail,Greenmarket Definition,LEG,020FOR
2010,1,Pennsylvania,Nutrition,Farm Direct Foods,School/After School,School Foods Reform,LEG,015FDF
2010,1,Connecticut,Nutrition,School Nutrition,Community,"Farms, Food and Jobs",LEG,043SNU
2011,1,Tennessee,Physical Activity,"Parks, Recreation and Trails",Community,Industrial Development,LEG,034PRT
2003,1,New York,Nutrition,Access to Healthy Foods,Community,An Act Making Appropriations,LEG,001AHF
2011,1,Wisconsin,Physical Activity,Physical Activity Requirements,Work Place,An Act Relating to Income and Franchise Tax Credit for Workplace Wellness Programs<br><br>,LEG,035PAR
2010,1,Maryland,Obesity,Appropriations,Community,State Highway Administration,LEG,002APP
2013,3,North Carolina,Obesity,Liability and Indemnity,Restaurant/Retail,Commonsense Consumption Act,LEG,030LAI
2010,1,Vermont,Obesity,Liability and Indemnity,Community,Health Care Coverage,LEG,030LAI
2011,1,New York,Obesity,Appropriations,School/After School,Tax Increment Bonds Payable From Real Property Taxes Le,LEG,002APP
2009,1,Massachusetts,Nutrition,Appropriations,School/After School,Healthy Alternatives in Public School Food Program,LEG,002APP
2011,1,Tennessee,Obesity,Appropriations,Community,Taxes,LEG,002APP
2009,1,North Dakota,Obesity,Appropriations,Community,Sustainable Agriculture,LEG,002APP
2011,1,Oklahoma,Nutrition,Vending,Community,Healthier Neighborhood Living Task Force,LEG,051VEN
2011,1,Arkansas,Nutrition,Food Policy Councils,Restaurant/Retail,State Economic Development,LEG,022FPC
2011,1,Florida,Physical Activity,Disparities/Equity,Community,Affordable Housing Provisions,LEG,013DEQ
2009,1,New York,Obesity,Appropriations,School/After School,Physical Education Improvement,LEG,002APP
2011,1,Hawaii,Obesity,Health Insurance Coverage,Community,Medicaid Wellness Pilot Program,LEG,028HIC
2010,1,New Hampshire,Nutrition,Appropriations,Medical and/or Hospital,Nursing Home Rules,REG,002APP
2005,1,North Dakota,Nutrition,Agriculture and Farming,Medical and/or Hospital,Expenses Of The Department Of Health,LEG,017AGF
2010,1,Wisconsin,Nutrition,Agriculture and Farming,Restaurant/Retail,Food Processing Plants,REG,017AGF
2009,1,New Mexico,Nutrition,Appropriations,Community,Healthy Appropriate Foods,LEG,002APP
2011,1,Montana,Nutrition,Food Policy Councils,Community,Study on Reducing Childhood Hunger,LEG,022FPC
2001,1,Texas,Nutrition,School Nutrition,School/After School,Foods And Beverages For Schools Use,LEG,043SNU
2008,1,Louisiana,Nutrition,Disparities/Equity,Community,Senate Resolution,LEG,013DEQ
2011,1,Idaho,Nutrition,Incentives,Community,Food Tax Credits,LEG,029INC
2002,1,Colorado,Nutrition,Appropriations,Community,Distribution of Food Coupons to Women,LEG,002APP
2009,1,Florida,Obesity,Appropriations,Community,Statewide Legacy Communities Initiative,LEG,002APP
2011,1,Missouri,Nutrition,Food Assistance Programs,Community,Missouri Sustainable Local Food Policy Council,LEG,003FAP
2011,1,Arkansas,Nutrition,Farm Direct Foods,Community,Farmers Market Regulation,LEG,015FDF
2009,1,Massachusetts,Obesity,Appropriations,School/After School,Appropriations,LEG,002APP
2012,1,Texas,Physical Activity,Physical Education Requirements,School/After School,"Graduation Requirements, Beginning with School Year 2012-2013",REG,036PER
2011,1,Hawaii,Nutrition,Food Assistance Programs,Community,Appropriation for the Women and Infant Children Farmers,LEG,003FAP
2002,1,Virginia,Obesity,Appropriations,Community,Failure to Yield to Pedestrians,LEG,002APP
2009,1,Tennessee,Nutrition,Farm Direct Foods,Community,Food and Food Products,LEG,015FDF
2011,1,Hawaii,Obesity,Incentives,Medical and/or Hospital,Tax Credits,LEG,029INC
2010,1,Mississippi,Nutrition,Appropriations,Community,Healthcare Coordinating Council,LEG,002APP
2012,1,New York,Physical Activity,Physical Activity Requirements,Community,Relates to Obesity Prevention<br>,LEG,035PAR
2011,1,Maryland,Nutrition,Task Forces/Councils,Community,Organic and Locally Grown Agricultural Products,LEG,047TFC
2010,1,Utah,Obesity,Body Mass Index (BMI),Community,Public School Funding,LEG,006BMI
2009,1,Montana,Nutrition,Farmers Markets,Community,Farmers Market Laws,LEG,016FAM
2011,1,Massachusetts,Nutrition,Incentives,Community,Reducing Childhood Obesity Rates,LEG,029INC
2009,1,New York,Nutrition,Agriculture and Farming,Restaurant/Retail,Wholesale Regional Farmers Markets,LEG,017AGF
2009,1,Massachusetts,Physical Activity,Public Transportation,School/After School,Transportation System Modernization,LEG,040TRS
2011,1,Arkansas,Obesity,Appropriations,School/After School,Education Appropriation,LEG,002APP
2005,1,Maryland,Obesity,Task Forces/Councils,Medical and/or Hospital,Treatment of Morbid Obesity,LEG,047TFC
2011,1,South Carolina,Nutrition,Appropriations,Medical and/or Hospital,Insurance Trade Practices,LEG,002APP
2009,1,Maryland,Obesity,Incentives,Work Place,State Employee and Retiree Benefits,LEG,029INC
2014,1,Hawaii,Nutrition,Task Forces/Councils,Community,Farm-to-Table Task Force,LEG,047TFC
2009,1,Mississippi,Obesity,Appropriations,Community,Major Economic Impact Act,LEG,002APP
2012,1,Minnesota,Nutrition,Fruits and Vegetables,Community,An Act Relating to Public Safety,LEG,025FAV
2009,1,Massachusetts,Nutrition,Farmers Markets,Community,Governor Fiscal Year 2010 Budget,LEG,016FAM
2011,1,Nevada,Obesity,Body Mass Index (BMI),School/After School,Redevelopment Agencies,LEG,006BMI
2007,1,Washington,Nutrition,Food Assistance Programs,Community,Operating Appropriations,LEG,003FAP
2011,1,Washington,Nutrition,Sodium,Community,An Act Relating to the Establishment of Food Purchasing Policies<br>,LEG,045SOD
2010,1,Vermont,Nutrition,Incentives,Restaurant/Retail,Soft Drinks,LEG,029INC
2011,1,District of Columbia,Obesity,Appropriations,Community,Pedestrian Safety Reinforcement,LEG,002APP
2011,1,Texas,Physical Activity,Safe Routes to Schools,School/After School,Sweetened Beverages Tax,LEG,041SRS
2009,1,Maine,Obesity,Food Restrictions,School/After School,Schools and Local Food,LEG,020FOR
2009,1,Minnesota,Physical Activity,Pedestrians/Walking,Community,Financing of State and Local Government,LEG,052PED
2010,1,Missouri,Physical Activity,Built Environment and Street-Scale Design,Community,Motor Vehicle Drivers,LEG,049BED
2012,1,Rhode Island,Nutrition,Media Campaigns,Community,The  Rhode Island Local Agriculture and Seafood Act<br>,LEG,031MDC
2011,1,Arkansas,Physical Activity,Appropriations,Early Care and Education,Appropriation to the Department of Human Services,LEG,002APP
2009,1,Illinois,Physical Activity,Physical Education Requirements,School/After School,School Code,LEG,036PER
2010,1,Vermont,Obesity,Sugar Sweetened Beverages,Medical and/or Hospital,Health Care Coverage,LEG,046SSB
2011,1,Alabama,Nutrition,Appropriations,Restaurant/Retail,Nutrition Labeling of Food,LEG,002APP
2010,1,Pennsylvania,Obesity,Food Restrictions,School/After School,Appropriation Bill,LEG,020FOR
2009,1,Tennessee,Obesity,Incentives,Community,Food and Food Products,LEG,029INC
2009,1,West Virginia,Nutrition,Medical Care,Community,State Roads,LEG,026MEC
2009,1,Hawaii,Nutrition,School Nutrition,School/After School,School Lunches and Local Produce,LEG,043SNU
2011,1,South Carolina,Nutrition,Appropriations,School/After School,School Served Locally Grown Food,LEG,002APP
2009,1,Texas,Nutrition,Task Forces/Councils,Community,Healthy Foods Availability,LEG,047TFC
2009,1,New Jersey,Nutrition,Appropriations,Medical and/or Hospital,Pediatric Medical Day Care Facilities,REG,002APP
2013,1,Georgia,Physical Activity,"Parks, Recreation and Trails",Community,United Against Childhood Obesity Day at the Capitol,LEG,034PRT
2011,1,New York,Nutrition,Appropriations,Community,Senior Benefits Card Program,LEG,002APP
2011,1,Mississippi,Nutrition,Appropriations,Community,Food Reduced Sales Taxes,LEG,002APP
2009,1,Massachusetts,Physical Activity,Safe Routes to Schools,School/After School,Transportation System Modernization,LEG,041SRS
2011,1,Idaho,Obesity,Menu Labeling,Community,Urban Renewal,LEG,032MNL
2011,1,Maine,Nutrition,Farm Direct Foods,Community,Natural Resources and General Fund,LEG,015FDF
2009,1,Michigan,Obesity,Appropriations,Community,Bicycle Safety,LEG,002APP
2006,1,Florida,Nutrition,Task Forces/Councils,School/After School,Healthy Lifestyles,LEG,047TFC
2011,1,Michigan,Nutrition,Agriculture and Farming,Community,Omnibus Budget,LEG,017AGF
2011,1,Missouri,Nutrition,Fruits and Vegetables,Restaurant/Retail,Specified Farm Products Tax and Use Exemption,LEG,025FAV
2009,1,Iowa,Nutrition,School Nutrition,School/After School,School Breakfast and Lunch Program,REG,043SNU
2009,1,New York,Obesity,Sugar Sweetened Beverages,School/After School,New York State Healthy Kids Act,LEG,046SSB
2007,1,Colorado,Obesity,Appropriations,School/After School,Start Smart Nutrition Program,LEG,002APP
2016,4,Illinois,Physical Activity,Task Forces/Councils,School/After School,"Public Schools Evaluation, Recognition and Supervision - Additional Criteria for Physical Education",REG,047TFC
2010,1,Wisconsin,Nutrition,Appropriations,Restaurant/Retail,Food Processing Plants,REG,002APP
2011,1,Rhode Island,Nutrition,Appropriations,Community,State Affairs and Government,LEG,002APP
2011,1,Alabama,Physical Activity,Access to Recreational Opportunities,School/After School,Public K-12 Education,LEG,004ARO
2011,1,Michigan,Obesity,Appropriations,Community,Downtown Development Authorities,LEG,002APP
2009,1,New Mexico,Nutrition,Medical Care,Community,Special Districts,LEG,026MEC
2010,1,Indiana,Nutrition,Food Assistance Programs,Community,Basic Health Insurance Coverage,LEG,003FAP
2005,1,California,Nutrition,Appropriations,Community,Farmers' Markets,LEG,002APP
2009,1,New York,Physical Activity,Public Safety,Community,Clean Water Jobs Bond Acts,LEG,039SAF
2011,1,West Virginia,Nutrition,Access to Healthy Foods,Restaurant/Retail,Sales Tax on Food,LEG,001AHF
2010,1,Michigan,Obesity,Food Restrictions,Community,Agriculture Industry,LEG,020FOR
2011,1,Washington,Nutrition,Medical Care,Community,Categorical Exemptions,LEG,026MEC
2010,1,California,Physical Activity,Access to Recreational Opportunities,School/After School,Education: Physical Education,LEG,004ARO
2010,1,Minnesota,Nutrition,Appropriations,Community,Human Services,LEG,002APP
2012,4,New Mexico,Nutrition,Food Assistance Programs,Early Care and Education,Requirements And Licensing For Child Care Programs,REG,003FAP
2011,1,District of Columbia,Obesity,Appropriations,Community,Budget Support Act,LEG,002APP
2012,1,New York,Nutrition,Task Forces/Councils,School/After School,Relates to Obesity Prevention<br>,LEG,047TFC
2011,1,California,Physical Activity,Safe Routes to Schools,School/After School,Safe Routes to School,LEG,041SRS
2010,1,West Virginia,Nutrition,Agriculture and Farming,Restaurant/Retail,Budget Bill,LEG,017AGF
2011,1,Arkansas,Nutrition,Disparities/Equity,School/After School,Appropriation to the Department of Human Services,LEG,013DEQ
2011,1,Hawaii,Obesity,Body Mass Index (BMI),Community,Taxation,LEG,006BMI
2009,1,Montana,Nutrition,Appropriations,Community,Farmers Market Laws,LEG,002APP
2009,1,Rhode Island,Physical Activity,Bicycling,Community,Motor Vehicles and Bicycles,LEG,005BIK
2011,1,Oregon,Physical Activity,Bicycling,Community,Bicycle Passengers,LEG,005BIK
2009,1,Hawaii,Physical Activity,Built Environment and Street-Scale Design,Community,Highways and Complete Streets,LEG,049BED
2009,1,Colorado,Nutrition,Agriculture and Farming,Community,Department of Education Funding,LEG,017AGF
2010,1,Missouri,Physical Activity,Pedestrians/Walking,Community,Department of Transportation,LEG,052PED
2010,1,Kentucky,Physical Activity,Pedestrians/Walking,Community,Transportation Cabinet Financing,LEG,052PED
2009,1,Louisiana,Nutrition,Nutrition Standards,Early Care and Education,Licensing Class A Regulations for Day Care Centers,REG,010NUS
2010,1,New York,Physical Activity,Task Forces/Councils,Medical and/or Hospital,Advisory Committee on Public Wellness,LEG,047TFC
2011,1,Oklahoma,Nutrition,Farm Direct Foods,Restaurant/Retail,Healthy Corner Store,REG,015FDF
2011,1,Texas,Physical Activity,Incentives,School/After School,Sweetened Beverages Tax,LEG,029INC
2013,1,Massachusetts,Nutrition,Vending,Community,An Act Relative to Expanding Access to  Healthy Food Choices in Vending Machines on State Property,LEG,051VEN
2009,1,Massachusetts,Nutrition,Sodium,School/After School,Transportation System Reform,LEG,045SOD
2010,1,Hawaii,Physical Activity,Bicycling,Community,Parking in Bicycle Paths,LEG,005BIK
2009,1,Vermont,Nutrition,Appropriations,Community,Executive Branch,LEG,002APP
2010,1,Illinois,Nutrition,Farm Direct Foods,Community,Task Force on Farmers Markets,LEG,015FDF
2011,1,Washington,Nutrition,Appropriations,Medical and/or Hospital,Primary Care Health Homes and Chronic Care Management,LEG,002APP
2011,1,Massachusetts,Physical Activity,Built Environment and Street-Scale Design,Community,Vehicle Speed and Pedestrian Safety Analysis,LEG,049BED
2009,1,Hawaii,Obesity,Food Restrictions,School/After School,School Lunches and Local Produce,LEG,020FOR
2010,1,Tennessee,Obesity,Appropriations,School/After School,Students,LEG,002APP
2011,1,Illinois,Nutrition,Access to Healthy Foods,Community,Food Handling Regulation Enforcement Act,LEG,001AHF
2010,1,Texas,Physical Activity,Public Safety,Community,Neighborhood Stabilization Program,REG,039SAF
2017,2,Tennessee,Physical Activity,Physical Activity Requirements,School/After School,"AN ACT to amend Tennessee Code Annotated, Title 49, Chapter 6, relative to physical activity for students.",LEG,035PAR
2009,1,Texas,Physical Activity,Bicycling,Community,Urban Transportation Authority,LEG,005BIK
2011,1,California,Nutrition,Farm Direct Foods,Restaurant/Retail,Product Safety: Bisphenol A,LEG,015FDF
2003,1,North Dakota,Nutrition,Incentives,Work Place,Employer-Based Wellness Program,LEG,029INC
2011,1,Florida,Nutrition,Medical Care,Restaurant/Retail,Enterprise Zone Act,LEG,026MEC
2011,1,Utah,Obesity,Food Restrictions,Community,Short Title - Locally Produced Agriculture,LEG,020FOR
2009,1,Idaho,Nutrition,Agriculture and Farming,Restaurant/Retail,Rules of the Preferred Promotion Program,REG,017AGF
2011,1,New York,Obesity,Appropriations,School/After School,Calcium Purchasing Preference Initiative,LEG,002APP
2011,1,Arkansas,Nutrition,Farmers Markets,Restaurant/Retail,Farmers Market Regulation,LEG,016FAM
2011,1,New York,Nutrition,Agriculture and Farming,School/After School,An Act to Amend the Education law<br>,LEG,017AGF
2010,1,Mississippi,Obesity,Marketing Restrictions,School/After School,Outdoor Advertising,LEG,019MAR
2010,1,Washington,Nutrition,Healthier Food Retail and Food Deserts,Restaurant/Retail,Taxation,LEG,021HFR
2009,1,Hawaii,Obesity,Menu Labeling,Community,Mixed use Transit Oriented Joint Development,LEG,032MNL
2009,1,Vermont,Nutrition,Liability and Indemnity,Community,Transportation Program,LEG,030LAI
2009,1,Tennessee,Physical Activity,Appropriations,Community,Public Planning,LEG,002APP
