Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2009,1,Texas,Physical Activity,Pedestrians/Walking,Community,Partnership for Children in Nature,LEG,052PED
2009,1,Maine,Nutrition,Incentives,School/After School,Physical Education in Schools,LEG,029INC
2009,1,New York,Nutrition,Access to Healthy Foods,Community,Wholesale Regional Farmers Markets,LEG,001AHF
2011,1,Maryland,Obesity,Menu Labeling,Community,Creation of Green Business Incentive Zones in the State,LEG,032MNL
2008,1,Virginia,Nutrition,Medical Care,Community,Department of Forestry Permit,LEG,026MEC
2009,1,Maryland,Obesity,Food Restrictions,Community,Egg Seller Exception,LEG,020FOR
2009,1,Florida,Obesity,Appropriations,School/After School,School Wellness and Physical Education Policies,LEG,002APP
2011,1,Oregon,Obesity,Appropriations,Restaurant/Retail,The Oregon Food Policy Council,LEG,002APP
2010,1,Massachusetts,Obesity,Appropriations,Medical and/or Hospital,Fiscal Year 2011 Budget,LEG,002APP
2015,1,Texas,Obesity,Media Campaigns,School/After School,Department of Agriculture Initiatives,LEG,074MAM
2011,1,North Carolina,Obesity,Media Campaigns,School/After School,Childhood Obesity Legislative Task Force,LEG,031MDC
2011,1,Vermont,Nutrition,Farmers Markets,Restaurant/Retail,Maple Products Labeling Requirements,LEG,016FAM
2016,2,Michigan,Nutrition,Fruits and Vegetables,School/After School,EDUCATIONâAPPROPRIATIONSâSCHOOL BUDGETS,LEG,025FAV
2009,1,Massachusetts,Obesity,Body Mass Index (BMI),School/After School,Physical Examination of School Children,REG,006BMI
2011,1,New York,Obesity,Appropriations,School/After School,School Lunch Program,LEG,002APP
2009,1,Virginia,Physical Activity,Pedestrians/Walking,Community,Budget Bill,LEG,052PED
2011,1,New York,Obesity,Appropriations,Community,Shared Use Kitchen Facility Program,LEG,002APP
2007,1,Tennessee,Obesity,Food Restrictions,School/After School,Department of Education,LEG,020FOR
2011,1,District of Columbia,Obesity,Appropriations,Community,Randall School Disposition,LEG,002APP
2011,1,Texas,Obesity,Body Mass Index (BMI),Community,Jefferson County Management District,LEG,006BMI
2004,1,Alabama,Physical Activity,Physical Education Requirements,School/After School,Healthy Lifestyle Programs in Schools,LEG,036PER
2011,1,Rhode Island,Nutrition,Healthier Food Retail and Food Deserts,School/After School,Sales and Use Taxes for Vending Machines,LEG,021HFR
2011,1,Wyoming,Nutrition,Farmers Markets,Restaurant/Retail,Wyoming Food Freedom Act,LEG,016FAM
2012,1,Louisiana,Physical Activity,Physical Activity Requirements,School/After School,Resolution<br>,LEG,035PAR
2009,1,Louisiana,Physical Activity,Physical Education Requirements,School/After School,Physical Education Content Standards,REG,036PER
2015,1,Illinois,Nutrition,Food Assistance Programs,Community,The Healthy Local Food Incentives Fund,LEG,003FAP
2010,1,Minnesota,Physical Activity,Public Transportation,Community,Capital Investment,LEG,040TRS
2010,1,New Jersey,Nutrition,Trans Fats,Community,Member Fees Sales and Use Tax,LEG,050FAT
2009,1,Pennsylvania,Nutrition,Farmers Markets,Community,Food Safety,LEG,016FAM
2009,1,New York,Obesity,Menu Labeling,Community,State Smart Growth Public Infrastructure Policy Act,LEG,032MNL
2011,1,Tennessee,Obesity,Appropriations,Restaurant/Retail,Taxes,LEG,002APP
2009,1,Maine,Nutrition,Food Security,Community,Poultry Regulation,LEG,023FOS
2010,1,Rhode Island,Obesity,Menu Labeling,Community,Towns and Cities,LEG,032MNL
2011,1,Maryland,Obesity,Appropriations,Community,Proposed Appropriations,LEG,002APP
2011,1,New York,Nutrition,Trans Fats,School/After School,Sale of Certain Foods in Vending Machines,LEG,050FAT
2011,1,Alabama,Obesity,Front of Package Labeling,School/After School,Public K-12 Education,LEG,024FOP
2011,1,Oregon,Obesity,Portion Size,Community,Warning Label Requirement on High Calorie Beverages,LEG,038POS
2010,1,Virginia,Nutrition,Farm Direct Foods,Restaurant/Retail,Private Home Food Preparation,LEG,015FDF
2010,1,Michigan,Obesity,Food Restrictions,Community,Locally Grown Farm Products,LEG,020FOR
2011,1,Hawaii,Nutrition,Farm Direct Foods,Community,Home Organic Produce Cooperatives,LEG,015FDF
2011,1,Florida,Obesity,Appropriations,Community,Affordable Housing,LEG,002APP
2010,1,New York,Obesity,Menu Labeling,Community,Richardson Center Corporation,LEG,032MNL
2009,1,Hawaii,Obesity,Menu Labeling,Community,Affordable Housing and Fees,LEG,032MNL
2009,1,Pennsylvania,Nutrition,Appropriations,School/After School,Education Code,LEG,002APP
2010,1,Oklahoma,Nutrition,Food Assistance Programs,Medical and/or Hospital,Sooner Seniors,REG,003FAP
2008,1,Virginia,Physical Activity,Pedestrians/Walking,Community,Pedestrians and Drivers,LEG,052PED
2009,1,Illinois,Nutrition,Healthier Food Retail and Food Deserts,Community,Fiscal Year 2010 Appropriations,LEG,021HFR
2010,1,Oklahoma,Nutrition,Farm Direct Foods,Restaurant/Retail,Public Health And Safety,LEG,015FDF
2009,1,New York,Physical Activity,Media Campaigns,Work Place,Governor's Council on Physical Fitness,LEG,031MDC
2010,1,Hawaii,Nutrition,Agriculture and Farming,Restaurant/Retail,Schools,LEG,017AGF
2012,1,Indiana,Nutrition,Food Assistance Programs,School/After School,Farm-to-School<br>,LEG,003FAP
2009,1,Oregon,Physical Activity,Physical Education Requirements,School/After School,Physical Education,LEG,036PER
2011,1,California,Obesity,Appropriations,Community,Redevelopment Agency of Watsonville: Hanabe-Ow Site,LEG,002APP
2010,1,Iowa,Physical Activity,Built Environment and Street-Scale Design,Community,Eluding A Law Enforcement Officer,LEG,049BED
2009,1,Vermont,Nutrition,Farm Direct Foods,Community,Economic Development,LEG,015FDF
2009,1,Oregon,Physical Activity,Pedestrians/Walking,Community,Use of State Highway Fund Moneys,LEG,052PED
2009,1,Massachusetts,Obesity,Appropriations,School/After School,Quality Physical Education,LEG,002APP
2011,1,Minnesota,Nutrition,Medical Care,Community,Transportation,LEG,026MEC
2010,1,Washington,Obesity,Liability and Indemnity,Community,Tax Increases,LEG,030LAI
2011,1,Texas,Obesity,Sugar Sweetened Beverages,Restaurant/Retail,Programs to Improve Health of Public School Students,LEG,046SSB
2011,1,Minnesota,Physical Activity,Appropriations,Community,Corporate Franchise and Individual Income Tax,LEG,002APP
2011,1,Pennsylvania,Physical Activity,Disabilities,Community,Renaissance City Initiative,LEG,011DIS
2011,1,Hawaii,Nutrition,Liability and Indemnity,School/After School,Improvements for the Benefit of the 4th District,LEG,030LAI
2009,1,New York,Nutrition,School Nutrition,School/After School,Statewide School Nutrition Standards,LEG,043SNU
2004,1,West Virginia,Nutrition,Food Security,Community,An Act Making Appropriations<br>,LEG,023FOS
2011,1,Florida,Nutrition,Trans Fats,Medical and/or Hospital,State Employee Health Insurance Benefits,LEG,050FAT
2011,1,Maine,Nutrition,School Nutrition,School/After School,Locally Grown Food and Schools,LEG,043SNU
2005,1,Tennessee,Nutrition,School Nutrition,Community,Child Nutrition and Wellness,LEG,043SNU
2008,1,Massachusetts,Nutrition,Appropriations,Early Care and Education,Standards for Licensure of Child Care Programs,REG,002APP
2011,1,Florida,Physical Activity,School Siting,Community,Growth Management,LEG,042SIT
2009,1,Michigan,Obesity,Health Insurance Coverage,Work Place,Public Employee Benefits,LEG,028HIC
2011,1,Texas,Obesity,Appropriations,School/After School,Physical Activity Requirements,LEG,002APP
2009,1,Washington,Physical Activity,Built Environment and Street-Scale Design,Community,Transportation Funding,LEG,049BED
2009,1,Minnesota,Nutrition,Agriculture and Farming,Community,Agriculture,LEG,017AGF
2011,1,New York,Nutrition,Food Assistance Programs,School/After School,An Act to Amend the Education law<br>,LEG,003FAP
2009,1,Minnesota,Physical Activity,Pedestrians/Walking,Community,Natural Resources,LEG,052PED
2009,1,Texas,Obesity,Body Mass Index (BMI),Community,Smart Growth Policy Work Group,LEG,006BMI
2010,1,New York,Obesity,Task Forces/Councils,Medical and/or Hospital,Advisory Committee on Public Wellness,LEG,047TFC
2011,1,Missouri,Nutrition,Agriculture and Farming,Community,Women Infants and Children Food Program,LEG,017AGF
2010,1,Washington,Physical Activity,Safe Routes to Schools,School/After School,Enforcement of Crosswalk Violations,LEG,041SRS
2011,1,Missouri,Nutrition,Appropriations,Community,Streamlined Sales and Use Tax Agreement,LEG,002APP
2003,1,Nevada,Nutrition,School Nutrition,School/After School,Senate Concurrent Resolution,LEG,043SNU
2013,1,New York,Physical Activity,Bicycling,Community,New York State Smart Growth Interagency Task Force,LEG,005BIK
2014,1,Hawaii,Nutrition,Food Security,Community,Increased Food Security and Food Self-Sufficiency Strategy,LEG,023FOS
2005,1,South Carolina,Nutrition,Liability and Indemnity,School/After School,Physical Education And Nutritional Standards,LEG,030LAI
2005,1,Florida,Physical Activity,Bicycling,Community,Greenways and Trails,LEG,005BIK
2005,1,California,Physical Activity,Initiatives and Programs,Community,Senate Concurrent resolution                 <br>,LEG,053INP
2011,1,Utah,Obesity,Liability and Indemnity,Restaurant/Retail,Soft Drink Taxes and Education Funding,LEG,030LAI
2011,1,New Mexico,Nutrition,Agriculture and Farming,Community,Agriculture Rules,LEG,017AGF
2001,1,Washington,Obesity,Body Mass Index (BMI),Community,Commute Trip Reduction Incentives,LEG,006BMI
2011,1,Maine,Obesity,Food Restrictions,School/After School,Schools and Locally Grown Food,LEG,020FOR
2012,1,Iowa,Nutrition,Initiatives and Programs,Medical and/or Hospital,Iowa Care for Yourself Program<br>,REG,053INP
2009,1,New Mexico,Nutrition,Fruits and Vegetables,School/After School,Fresh Fruit in School,LEG,025FAV
2009,1,South Carolina,Nutrition,Fruits and Vegetables,School/After School,Nutrition Standards for Elementary Schools,REG,025FAV
2010,1,Ohio,Nutrition,Appropriations,Work Place,Lactation Discrimination Prohibition,LEG,002APP
2009,1,Vermont,Nutrition,Medical Care,Community,Capital Funds,LEG,026MEC
2009,1,Minnesota,Nutrition,School Nutrition,Community,Cultural Heritage,LEG,043SNU
2012,1,Alabama,Nutrition,Farmers Markets,Community,An Act to Make Appropriations<br>,LEG,016FAM
2005,1,Connecticut,Nutrition,Farmers Markets,Community,An Act Concerning Farm Land Preservation<br>,LEG,016FAM
2011,1,Georgia,Nutrition,School Nutrition,School/After School,Vending Machines Stocked with Healthy Options,LEG,043SNU
2009,1,Pennsylvania,Nutrition,Food Security,Restaurant/Retail,Agriculture Code,LEG,023FOS
2011,1,New York,Obesity,Menu Labeling,Community,Richardson Center Corporation,LEG,032MNL
2011,1,Virginia,Nutrition,Appropriations,Restaurant/Retail,Agency Meals Food Standards,LEG,002APP
2010,1,Minnesota,Obesity,Body Mass Index (BMI),Community,Capital Investment,LEG,006BMI
2013,2,Texas,Physical Activity,Access to Recreational Opportunities,Community,An act relating to the establishment of community partnerships and the development of policy recommendations for increasing physical activity and improving fitness among public school students,LEG,004ARO
2001,1,Maine,Physical Activity,Bicycling,Community,Bicycle Safety Education Act,LEG,005BIK
2007,1,North Carolina,Nutrition,Appropriations,School/After School,Appropriations Act of 2007,LEG,002APP
2011,1,Minnesota,Physical Activity,Bicycling,Community,Capital Investment,LEG,005BIK
2011,1,Hawaii,Nutrition,Access to Healthy Foods,Medical and/or Hospital,Tax Credits,LEG,001AHF
2010,1,Kansas,Obesity,Menu Labeling,Restaurant/Retail,Consumer Nutritional Information,LEG,032MNL
2011,1,Illinois,Nutrition,Food Security,Community,Department of Human Services,LEG,023FOS
2010,1,Oklahoma,Physical Activity,Appropriations,School/After School,Schools,LEG,002APP
2009,1,Kentucky,Obesity,Food Restrictions,Community,Surplus Agricultural Commodities,LEG,020FOR
2009,1,New York,Obesity,Body Mass Index (BMI),School/After School,Appropriations for Support of Government,LEG,006BMI
2011,1,North Carolina,Nutrition,Incentives,Early Care and Education,Childhood Obesity Legislative Task Force,LEG,029INC
2011,1,Hawaii,Nutrition,Incentives,Community,Aspartame,LEG,029INC
2009,1,Minnesota,Obesity,Body Mass Index (BMI),Community,Capital Improvements,LEG,006BMI
2010,1,District of Columbia,Obesity,Health Insurance Coverage,Community,Hospital and Medical Services Corporation,LEG,028HIC
2011,1,Missouri,Obesity,Appropriations,Community,"Expenses, Grants, Refunds, and Distributions",LEG,002APP
2009,1,Massachusetts,Nutrition,Farm Direct Foods,School/After School,Promoting Better Health in Public Schools,LEG,015FDF
2011,1,Mississippi,Physical Activity,Task Forces/Councils,Medical and/or Hospital,Council on Combating Obesity,LEG,047TFC
2010,1,District of Columbia,Obesity,Marketing Restrictions,Community,Budget Support Congressional Review,LEG,019MAR
2011,1,Alabama,Obesity,Food Restrictions,Community,State Appropriations,LEG,020FOR
2011,1,Colorado,Nutrition,Disparities/Equity,Community,Rights of Youth in Foster Care,LEG,013DEQ
2011,1,Massachusetts,Obesity,Appropriations,Community,Smart Growth Zoning and Housing Production,LEG,002APP
2009,1,Massachusetts,Nutrition,Incentives,Community,School Nutrition,LEG,029INC
2009,1,Montana,Obesity,Body Mass Index (BMI),School/After School,Youth Physical Activity,LEG,006BMI
2012,1,Oklahoma,Nutrition,Fruits and Vegetables,Community,An Act Relating to Revenue and Taxation<br>,LEG,025FAV
2011,1,Kentucky,Obesity,Appropriations,Community,Budget Bill Amendments,LEG,002APP
2011,1,Connecticut,Nutrition,Disparities/Equity,Community,Human Services Technical Corrections,LEG,013DEQ
2009,1,Tennessee,Nutrition,Agriculture and Farming,Community,Food and Food Products,LEG,017AGF
2010,1,California,Obesity,Appropriations,Community,Land Use: High-Speed Rail: Local Master Plan,LEG,002APP
2009,1,Minnesota,Physical Activity,Pedestrians/Walking,Community,Capital Improvements,LEG,052PED
2012,1,Alabama,Physical Activity,Task Forces/Councils,Community,An Act to Make Appropriations<br>,LEG,047TFC
2011,1,New Hampshire,Physical Activity,Physical Education Requirements,School/After School,Public School Pupils,LEG,036PER
2009,1,Illinois,Nutrition,Trans Fats,School/After School,School Code,LEG,050FAT
2009,1,Washington,Physical Activity,Built Environment and Street-Scale Design,Community,Vehicles Overtaking and Passing Pedestrians,LEG,049BED
2009,1,Minnesota,Obesity,Appropriations,Community,Health,LEG,002APP
2011,1,Minnesota,Obesity,Appropriations,Community,Transportation,LEG,002APP
2011,1,Connecticut,Nutrition,Access to Healthy Foods,School/After School,Community Investment Account,LEG,001AHF
2006,1,Indiana,Nutrition,Task Forces/Councils,School/After School,Student Nutrition and Physical Activity,LEG,047TFC
2011,1,Minnesota,Obesity,Health Insurance Coverage,School/After School,Health,LEG,028HIC
2010,1,Hawaii,Nutrition,Fruits and Vegetables,School/After School,State Diet Programs,LEG,025FAV
2009,1,Massachusetts,Obesity,Food Restrictions,Community,Farm Produce to Needy Persons,LEG,020FOR
2011,1,Indiana,Obesity,Appropriations,Community,Motorized Bicycle Operation,LEG,002APP
2009,1,Texas,Obesity,Appropriations,School/After School,Student Physical Fitness,LEG,002APP
2009,1,Ohio,Nutrition,Healthier Food Retail and Food Deserts,School/After School,Nutritional Standards,LEG,021HFR
2004,1,Connecticut,Nutrition,Farm Direct Foods,Restaurant/Retail,An Act Concerning the Preservation of the Family Farm and Long Island Sound<br>,LEG,015FDF
2011,1,District of Columbia,Physical Activity,Physical Activity Requirements,Restaurant/Retail,Workplace Wellness,LEG,035PAR
2014,1,California,Nutrition,Fruits and Vegetables,Community,Market Match Nutrition Incentive Program,LEG,025FAV
2011,1,Florida,Physical Activity,Bicycling,Restaurant/Retail,Enterprise Zone Act,LEG,005BIK
2011,1,New York,Nutrition,Disparities/Equity,Community,Adult Day Services Demonstration Programs,LEG,013DEQ
2008,1,Vermont,Physical Activity,Pedestrians/Walking,Work Place,House Resolution<br>,LEG,052PED
2010,1,California,Nutrition,Appropriations,Early Care and Education,Budget Act of 2010,LEG,002APP
2011,1,Oregon,Obesity,Appropriations,School/After School,Healthy Lifestyles for Children,LEG,002APP
2011,1,Maryland,Obesity,Menu Labeling,Community,Community Enhancement,LEG,032MNL
2011,1,Hawaii,Nutrition,Task Forces/Councils,School/After School,Charter School Agricultural Business,LEG,047TFC
2010,1,Idaho,Obesity,Health Insurance Coverage,Community,Community Infrastructure Districts,LEG,028HIC
