Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2009,1,New Jersey,Nutrition,Medical Care,Medical and/or Hospital,Pediatric Medical Day Care Facilities,REG,026MEC
2011,1,Pennsylvania,Nutrition,Medical Care,Community,Traffic Control Signals,LEG,026MEC
2013,1,Mississippi,Nutrition,School Nutrition,School/After School,K-12 Education Policy<br>,REG,043SNU
2009,1,New York,Nutrition,Food Security,Restaurant/Retail,Provision of Nutritional Information to Customers,LEG,023FOS
2004,1,New Jersey,Nutrition,Farm Direct Foods,Community,An Act Concerning the Purchase of Agricultural and Horticultural Products <br>,LEG,015FDF
2010,1,Oklahoma,Nutrition,Appropriations,Community,Healthy Communities,LEG,002APP
2011,1,Alabama,Nutrition,Correctional Facilities Farms Programs,Community,State Appropriations,LEG,018CFP
2011,1,Texas,Physical Activity,Built Environment and Street-Scale Design,Community,Rio De Vida Planning and Improvement District,LEG,049BED
2010,1,Illinois,Nutrition,Appropriations,Restaurant/Retail,Fresh Produce in Schools,LEG,002APP
2009,1,Arkansas,Nutrition,Liability and Indemnity,Community,Learning Facilities,LEG,030LAI
2012,1,California,Nutrition,Food Assistance Programs,Community,An Act Relating to Public  Health<br>,LEG,003FAP
2011,1,Missouri,Obesity,Body Mass Index (BMI),Community,Streamlined Sales and Use Tax Agreement,LEG,006BMI
2010,1,Tennessee,Obesity,Appropriations,School/After School,Education,LEG,002APP
2009,1,Oklahoma,Nutrition,Appropriations,School/After School,Schools,LEG,002APP
2011,1,Minnesota,Obesity,Appropriations,Community,Local Government,LEG,002APP
2011,1,Vermont,Obesity,Sugar Sweetened Beverages,Community,Blue Ribbon Tax Structure Commission,LEG,046SSB
2009,1,Ohio,Nutrition,Farm Direct Foods,Community,WIC Program,REG,015FDF
2010,1,Alabama,Obesity,Appropriations,Community,Transportation Department,LEG,002APP
2011,1,Washington,Nutrition,Appropriations,Community,State Agency Food Purchasing Policy,LEG,002APP
2009,1,Washington,Nutrition,Task Forces/Councils,School/After School,Flexibility in the Education System,LEG,047TFC
2010,1,Wisconsin,Obesity,Food Restrictions,Community,Food Produced in This State,LEG,020FOR
2011,1,Illinois,Obesity,Appropriations,Community,Food Handling Regulation Enforcement,LEG,002APP
2011,1,Texas,Physical Activity,Built Environment and Street-Scale Design,Community,Specific Management District Creation and Tax,LEG,049BED
2011,1,New Jersey,Obesity,Food Restrictions,Community,Sale and Lease of Unneeded Public Property,LEG,020FOR
2009,1,Arizona,Obesity,Appropriations,Early Care and Education,Foster Care,LEG,002APP
2011,1,California,Nutrition,Appropriations,Community,Food and Agriculture: Omnibus Bill,LEG,002APP
2009,1,Mississippi,Obesity,Menu Labeling,Community,Major Economic Impact Act,LEG,032MNL
2012,1,Hawaii,Physical Activity,Pedestrians/Walking,Community,Mauka Area Rules<br>,REG,052PED
2011,1,Massachusetts,Physical Activity,Health Impact Assessment,Restaurant/Retail,Environmental and Health Impact Reports,LEG,027HIA
2011,1,Florida,Obesity,Appropriations,Community,Transportation,LEG,002APP
2010,1,Hawaii,Nutrition,Healthier Food Retail and Food Deserts,Restaurant/Retail,General Excise Taxes on Sweetened Beverages,LEG,021HFR
2011,1,Florida,Nutrition,Appropriations,Medical and/or Hospital,State Employee Health Insurance Benefits,LEG,002APP
2011,1,Oklahoma,Obesity,Front of Package Labeling,School/After School,Sales Tax,LEG,024FOP
2009,1,Minnesota,Obesity,Body Mass Index (BMI),Community,Capital Improvements,LEG,006BMI
2013,1,Massachusetts,Physical Activity,Incentives,Work Place,Wellness Tax Credit Incentive,REG,029INC
2011,1,Hawaii,Nutrition,Food Security,Community,Aspartame,LEG,023FOS
2009,1,Colorado,Obesity,Sugar Sweetened Beverages,School/After School,Beverage Policy,REG,046SSB
2010,1,Rhode Island,Physical Activity,Public Transportation,Community,Designated Pending Legislation,LEG,040TRS
2007,1,Hawaii,Nutrition,Appropriations,Community,Dairy and Egg Farm Revitalization,LEG,002APP
2010,1,Maryland,Nutrition,Farmers Markets,Community,Poultry and Rabbits,LEG,016FAM
2010,1,Colorado,Physical Activity,Bicycling,Community,Safer Streets for Nonmotorized Transport,LEG,005BIK
2011,1,Minnesota,Nutrition,Medical Care,Community,Transportation,LEG,026MEC
2007,1,Colorado,Nutrition,Access to Healthy Foods,School/After School,Start Smart Nutrition Program,LEG,001AHF
2011,1,Nevada,Physical Activity,Safe Routes to Schools,Community,Reckless Driving,LEG,041SRS
2012,1,Rhode Island,Nutrition,Initiatives and Programs,Community,Tax on Sugar Sweetened Beverages<br>,LEG,053INP
2012,1,Florida,Nutrition,Food Assistance Programs,Community,An Act Relating to the Healthy Foods Retail Act<br>,LEG,003FAP
2011,1,New York,Obesity,Menu Labeling,Restaurant/Retail,Food Items Containing Trans Fats,LEG,032MNL
2011,1,Minnesota,Physical Activity,Bicycling,Community,Taxation,LEG,005BIK
2013,1,Indiana,Physical Activity,Physical Education Requirements,School/After School,Bill for an Act Concerning Education,LEG,036PER
2013,1,Illinois,Obesity,Appropriations,School/After School,An Act Concerning Appropriations (Senate version),LEG,002APP
2010,1,Wisconsin,Nutrition,Food Assistance Programs,Community,Sales and Use Tax,REG,003FAP
2011,1,Pennsylvania,Obesity,Food Restrictions,Community,Payment of Bills From the General Fund,LEG,020FOR
2009,1,New Mexico,Physical Activity,Bicycling,Community,Law Enforcement for Parks and Recreation,LEG,005BIK
2010,1,Missouri,Obesity,Appropriations,Restaurant/Retail,State and Local Sales Tax Exemption,LEG,002APP
2014,1,California,Nutrition,Food Assistance Programs,School/After School,Market Match Nutrition Incentive Program,LEG,003FAP
2010,1,Ohio,Nutrition,Farmers Markets,Restaurant/Retail,"Farm Markets, Auctions, and Bottled Water",REG,016FAM
2010,1,Illinois,Nutrition,Medical Care,Community,Transportation Policy Committee,LEG,026MEC
2012,1,Massachusetts,Physical Activity,Physical Education Requirements,School/After School,An Act to Improve Quality Physical Education<br>,LEG,036PER
2011,1,Washington,Obesity,Food Restrictions,Community,Residential Property of Small Farms,LEG,020FOR
2009,1,Minnesota,Physical Activity,Pedestrians/Walking,Community,Real Property,LEG,052PED
2010,1,Oklahoma,Nutrition,Access to Healthy Foods,Community,Public Health And Safety,LEG,001AHF
2009,1,Oklahoma,Nutrition,Incentives,School/After School,Schools,LEG,029INC
2010,1,New York,Obesity,Initiatives and Programs,School/After School,Healthy Schools Act,LEG,053INP
2013,1,New York,Physical Activity,Physical Activity Requirements,School/After School,An Act to Amend the Education Law,LEG,035PAR
2001,1,New Hampshire,Physical Activity,Pedestrians/Walking,Community,Electric Personal Assistive Mobility Devices,LEG,052PED
2009,1,Minnesota,Obesity,Food Restrictions,Community,Human Services,LEG,020FOR
2011,1,California,Obesity,Appropriations,Community,The Community Redevelopment Law,LEG,002APP
2010,1,Rhode Island,Physical Activity,Public Transportation,Community,Towns & Cities,LEG,040TRS
2015,1,Minnesota,Nutrition,Incentives,Community,Urban Agriculture,LEG,029INC
2009,1,Florida,Nutrition,Nutrition Standards,Early Care and Education,Child Care Standards,REG,010NUS
2011,1,Ohio,Nutrition,Farm Direct Foods,Community,Ohio Works Progress Administration,LEG,015FDF
2010,1,Pennsylvania,Obesity,Appropriations,Community,Fiscal Year 2010 2011 Capital Budget,LEG,002APP
2011,1,Kentucky,Nutrition,Agriculture and Farming,Community,Executive Branch Budget Bill Amendment,LEG,017AGF
2009,1,New Jersey,Nutrition,Agriculture and Farming,Restaurant/Retail,Grades and Standards,REG,017AGF
2009,1,New Mexico,Nutrition,Farm Direct Foods,Community,Farmers Market,LEG,015FDF
2010,1,Florida,Nutrition,Medical Care,Community,Metropolitan Planning Organizations,LEG,026MEC
2010,1,Maryland,Obesity,Food Restrictions,Community,Producer Sampling License,LEG,020FOR
2009,1,Massachusetts,Physical Activity,Bicycling,Community,Bicyclists and Road Laws,LEG,005BIK
2009,1,Kentucky,Nutrition,Food Assistance Programs,Work Place,Encouraging Health Lifestyles,LEG,003FAP
2012,1,Hawaii,Nutrition,Appropriations,Community,An Act Making an Appropriation for Early Childhood Health<br>,LEG,002APP
2009,1,Michigan,Nutrition,Agriculture and Farming,Community,Community Health,LEG,017AGF
2007,1,New York,Nutrition,Food Assistance Programs,Community,"Education, Labor, and Family Assistance Budget",LEG,003FAP
2011,1,Michigan,Nutrition,Task Forces/Councils,Work Place,Uniform Employee Health Care,LEG,047TFC
2011,1,Oregon,Nutrition,Farmers Markets,Community,Nutrition,LEG,016FAM
2013,2,Oregon,Nutrition,Food Security,Community,Relating to supplemental assistance for the purchase of food directly from farmers,LEG,023FOS
2011,1,Hawaii,Physical Activity,Pedestrians/Walking,Work Place,Tax Credits,LEG,052PED
2011,1,Texas,Nutrition,Farm Direct Foods,Community,Creation of the Port Isabel Improvement District No 1,LEG,015FDF
2009,1,Missouri,Obesity,Appropriations,Community,State Highway System Incident Management,LEG,002APP
2011,1,New York,Nutrition,School Nutrition,School/After School,New York Health Kids Act,LEG,043SNU
2010,1,Kentucky,Obesity,Food Restrictions,Community,Department of Agriculture,LEG,020FOR
2010,1,Ohio,Obesity,Portion Size,School/After School,School Nutrition and Health,LEG,038POS
2010,1,Vermont,Obesity,Incentives,Community,Soft Drinks,LEG,029INC
2012,1,Illinois,Obesity,Initiatives and Programs,Community,Resolution,LEG,053INP
2010,1,Michigan,Physical Activity,Pedestrians/Walking,School/After School,Transportation Infrastructure Options,LEG,052PED
2004,1,Kentucky,Physical Activity,"Parks, Recreation and Trails",Community,Legislative Research Commission,LEG,034PRT
2010,1,Georgia,Nutrition,Fruits and Vegetables,Restaurant/Retail,Supplemental Appropriations,LEG,025FAV
2008,1,Virginia,Obesity,Appropriations,Community,Derelict Buildings,LEG,002APP
2011,1,New York,Physical Activity,Public Safety,Community,Community Gardens in the State of New York As Parkland,LEG,039SAF
2011,1,Texas,Obesity,Body Mass Index (BMI),Community,Rowlett Waterfront Entertainment Management District,LEG,006BMI
2011,1,Minnesota,Obesity,Appropriations,School/After School,Transportation,LEG,002APP
2012,1,Indiana,Nutrition,Agriculture and Farming,Community,Resolution,LEG,017AGF
2014,1,Hawaii,Nutrition,Fruits and Vegetables,Community,An Appropriation for the Senior Farmersâ Market Nutrition Program,LEG,025FAV
2011,1,Maine,Obesity,Appropriations,School/After School,Pilot Physical Activity Project,LEG,002APP
2013,1,California,Nutrition,Fruits and Vegetables,Early Care and Education,Healthy Eating and Physical Activity Act,LEG,025FAV
2012,3,California,Physical Activity,Zoning/Land Use,Community,Business Regulations,REG,033ZON
2013,1,Massachusetts,Nutrition,Access to Healthy Foods,Community,An act to expand access to healthy foods and create the Massachusetts Food Trust,LEG,001AHF
2003,1,Washington,Physical Activity,Public Safety,Community,Use of Nonhighway Vehicle,LEG,039SAF
2010,1,New Jersey,Obesity,Menu Labeling,School/After School,School Food and Beverage Nutritional Information,LEG,032MNL
2009,1,Hawaii,Obesity,Incentives,Restaurant/Retail,Taxation,LEG,029INC
2014,1,Hawaii,Nutrition,Food Assistance Programs,Community,An Appropriation for the Senior Farmersâ Market Nutrition Program,LEG,003FAP
2011,1,Texas,Nutrition,Incentives,Restaurant/Retail,Beverage Tax Imposition,LEG,029INC
2011,1,California,Physical Activity,Pedestrians/Walking,Community,Local Planning: Transit Village Development Districts,LEG,052PED
2011,1,North Carolina,Nutrition,Incentives,School/After School,Childhood Obesity Legislative Task Force,LEG,029INC
2010,1,Michigan,Physical Activity,Bicycling,School/After School,Department of Transportation,LEG,005BIK
2010,1,District of Columbia,Obesity,Disparities/Equity,Medical and/or Hospital,Hospital and Medical Services Corporation,LEG,013DEQ
2005,1,California,Nutrition,Liability and Indemnity,Community,Parks: The Great California Delta Trail System,LEG,030LAI
2003,1,California,Obesity,Health Insurance Coverage,School/After School,Health Education,LEG,028HIC
2010,1,Oregon,Obesity,Appropriations,Community,Multimodal Transportation Fund Program,REG,002APP
2009,1,Missouri,Obesity,Appropriations,Community,City of Peculiar,LEG,002APP
2009,1,Michigan,Obesity,Health Insurance Coverage,School/After School,Recreational Authorities Act,LEG,028HIC
2009,1,Vermont,Nutrition,Farmers Markets,School/After School,Recovery and Reinvestment Act,LEG,016FAM
2001,1,California,Physical Activity,Media Campaigns,Community,California Fitness Month,LEG,031MDC
2011,1,Oregon,Physical Activity,Bicycling,Community,Pedestrians,LEG,005BIK
2011,1,Pennsylvania,Nutrition,Task Forces/Councils,Work Place,Reduced Insurance Premiums,LEG,047TFC
2012,1,Kansas,Nutrition,Initiatives and Programs,Community,Resolution,LEG,053INP
2013,1,Massachusetts,Nutrition,School Nutrition,School/After School,An act relative to healthy kids,LEG,043SNU
2009,1,North Carolina,Physical Activity,Public Safety,Community,Community Development Funding,LEG,039SAF
2010,1,Mississippi,Physical Activity,Incentives,Community,Town of Como,LEG,029INC
2013,1,Maine,Nutrition,Nutrition Standards,Community,Request for Waiver,LEG,010NUS
2011,1,New York,Obesity,Sugar Sweetened Beverages,School/After School,Sale of Certain Foods in Vending Machines,LEG,046SSB
2009,1,Massachusetts,Physical Activity,Bicycling,School/After School,Transportation System Modernization,LEG,005BIK
2015,1,Indiana,Nutrition,Healthier Food Retail and Food Deserts,Community,Local Food and Farms Council,LEG,021HFR
2014,1,West Virginia,Physical Activity,Initiatives and Programs,School/After School,Healthy Children and Healthy Communities Act,LEG,053INP
2008,1,New Hampshire,Nutrition,Appropriations,Community,Farmers Markets and Farm Stands,LEG,002APP
2011,1,Missouri,Nutrition,Appropriations,Restaurant/Retail,Livestock Brands Publishing,LEG,002APP
2011,1,Louisiana,Physical Activity,Built Environment and Street-Scale Design,Community,Bicycles,LEG,049BED
2011,1,Oklahoma,Nutrition,Media Campaigns,Community,Public Health And Safety,LEG,031MDC
2010,1,Minnesota,Physical Activity,Physical Activity Requirements,School/After School,School District Wellness and Nursing Home Rates,LEG,035PAR
2007,1,Minnesota,Nutrition,Appropriations,Community,Health and Human Services,LEG,002APP
2010,1,Rhode Island,Nutrition,Appropriations,Medical and/or Hospital,Insurance,LEG,002APP
2015,1,Hawaii,Nutrition,Access to Healthy Foods,Community,Food Innovation Center,LEG,001AHF
2010,1,Michigan,Nutrition,Appropriations,Restaurant/Retail,Community Health,LEG,002APP
2012,2,Illinois,Nutrition,Appropriations,Community,An Act Concerning Appropriations,LEG,002APP
2011,1,Alabama,Physical Activity,Access to Recreational Opportunities,School/After School,Public K-12 Education,LEG,004ARO
2011,1,Florida,Nutrition,Appropriations,Restaurant/Retail,Streamlined Sales and Use Tax Agreement,LEG,002APP
2011,1,Kansas,Obesity,Appropriations,Community,Bicycle Traffic Laws,LEG,002APP
2009,1,Hawaii,Obesity,Appropriations,Community,Transit Corridor and Affordable Housing,LEG,002APP
2009,1,Michigan,Nutrition,Farm Direct Foods,Community,Flea Markets,LEG,015FDF
2011,1,Florida,Obesity,Body Mass Index (BMI),School/After School,Growth Management,LEG,006BMI
2012,1,Ohio,Nutrition,School Nutrition,School/After School,School Standards<br>,LEG,043SNU
2010,1,Maryland,Nutrition,Appropriations,Restaurant/Retail,Producer Sampling License,LEG,002APP
2011,1,Texas,Nutrition,Farm Direct Foods,Community,Community Food Gardens,LEG,015FDF
2011,1,Texas,Physical Activity,Physical Education Requirements,Community,Sweetened Beverages Tax,LEG,036PER
2010,1,Missouri,Nutrition,Agriculture and Farming,Community,State and Local Sales Tax Exemption,LEG,017AGF
2010,1,Washington,Nutrition,Agriculture and Farming,Community,2010 Operating Supplemental Appropriations,LEG,017AGF
2011,1,Wisconsin,Obesity,Appropriations,Community,Tax Incremental Financing District Forms,LEG,002APP
2011,1,South Carolina,Nutrition,Healthier Food Retail and Food Deserts,School/After School,Student Snack Consumption,LEG,021HFR
2011,1,Arkansas,Obesity,Appropriations,Community,Underserved Areas and Economic Development,LEG,002APP
2011,1,Texas,Nutrition,Fruits and Vegetables,Community,Regulation of Food Sold at Farmers Markets.,LEG,025FAV
2011,1,Massachusetts,Physical Activity,Bicycling,Community,Law of the Road and Bicyclists,LEG,005BIK
2010,1,New York,Nutrition,Appropriations,Community,New York State Council on Food Policy,LEG,002APP
2010,1,California,Nutrition,Appropriations,Work Place,Lactation Accommodation: Workplace Designation,LEG,002APP
